groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1	log2fold_fio1_Col_0	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Parker_Col.0_20c_1.bam	countData.Parker_Col.0_20c_2.bam	countData.Parker_Col.0_20c_3.bam	countData.Parker_Col.0_20c_4.bam	countData.Parker_Col.0_20c_5.bam	countData.Parker_Col.0_20c_6.bam	countData.Parker_fio1_20c_1.bam	countData.Parker_fio1_20c_2.bam	countData.Parker_fio1_20c_3.bam	countData.Parker_fio1_20c_4.bam	countData.Parker_fio1_20c_5.bam	countData.Parker_fio1_20c_6.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1.1	fio1.5	log2fold_fio1.1_Col_0	log2fold_fio1.5_Col_0	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Sun_fio1.1_2.bam	countData.Sun_fio1.5_1.bam	countData.Sun_fio1.5_2.bam	transcripts_y
AT1G05183+AT1G15690	E002	11859.2992811337	0.0009516068601417	14.695747407042	0.000126331115071	0.0064795789164134	108.600588198949	105.975034145093	-0.128557371420507	1	5398990	5399376	387	+	10798	15956	13048	11932	16667	14846	12005	9815	10744	13709	13898	5105	"c(""AT1G15690.1"", ""AT1G15690.2"")"	AT1G05183+AT1G15690:E002	AT1G05183+AT1G15690	E002	4826.74137847898	0.0001098928528335	56.4637780569909	5.48335522220695e-13	1.75245748170392e-10	92.0112616044199	88.9852042761646	94.684096823915	-0.126405068508053	0.109776826534192	1	5398990	5399376	387	+	4447	4996	4177	4058	5210	6606	"c(""AT1G15690.1"", ""AT1G15690.2"")"
AT1G05183+AT1G15690	E011	7897.49642215732	0.0011086500570093	10.4751890017741	0.0012098841074541	0.0366405470653541	94.1603374782462	96.5721342463854	0.121753702524696	1	5402155	5402519	365	+	6292	9820	8400	6820	10771	8772	8393	6497	7345	10456	10592	4065	"c(""AT1G15690.1"", ""AT1G15690.2"")"	AT1G05183+AT1G15690:E011	AT1G05183+AT1G15690	E011	4862.60597512196	0.0001482639566828	139.580996525653	4.90198203362977e-31	8.95230304584534e-28	93.3792604368737	95.2466660864133	87.6247153980031	0.0762755417891459	-0.240417057389822	1	5402155	5402519	365	+	4770	5046	4955	4900	4299	5335	"c(""AT1G15690.1"", ""AT1G15690.2"")"
AT1G05333+AT1G17820	E001	610.259932238806	0.0427388966761022	17.1093234475879	3.52886449544312e-05	0.0022603450616833	29.1676756534673	40.0761122407381	1.0065241150822	1	6131064	6131525	462	-	178	352	389	461	439	573	833	612	612	1628	1133	326	AT1G05333.1	AT1G05333+AT1G17820:E001	AT1G05333+AT1G17820	E001	522.39463220158	0.0032413197779342	1627.80236784606	0.0	0.0	1.24589346402792	3.59462665172322	50.3689255459142	3.05798326312779	10.8204629504303	1	6131064	6131525	462	-	0	1	4	5	1560	2003	AT1G05333.1
AT1G05333+AT1G17820	E002	84.99521482121	0.018082954193406	16.1908490186219	5.72701042662275e-05	0.0034065859340279	11.5602817606723	15.6881785882721	0.894601969718975	1	6131537	6131553	17	-	26	58	44	70	72	85	110	94	71	211	152	50	AT1G17820.1	AT1G05333+AT1G17820:E002	AT1G05333+AT1G17820	E002	66.735654322544	0.016744228464626	99.9870880652994	1.9412420753261002e-22	1.8158425719968e-19	3.93801792867362	3.97372820333368	18.3591174521225	0.0260634574938368	4.46057437247858	1	6131537	6131553	17	-	4	6	5	6	153	288	AT1G17820.1
AT1G05333+AT1G17820	E004	344.06212957905	0.0026872194961183	13.493843323215	0.0002393474610575	0.0108324549330313	27.9142965491886	27.0637474342615	-0.0948861380102493	1	6132515	6132709	195	-	295	473	318	296	444	360	360	325	297	472	449	175	"c(""AT1G17820.1"", ""AT1G05333.2"")"	AT1G05333+AT1G17820:E004	AT1G05333+AT1G17820	E004	147.084609744527	0.0104573602955704	76.9336763003124	1.96817837208039e-17	1.19340067726231e-14	19.8039065093346	20.6163060378797	16.1502900364823	0.11790410294813	-0.596065619513936	1	6132515	6132709	195	-	141	115	148	153	162	170	"c(""AT1G17820.1"", ""AT1G05333.2"")"
AT1G05333+AT1G17820	E007	480.691917897585	0.0025020947239275	11.39723533163	0.0007355348868905	0.0254793807092074	32.3957136003807	31.9042995782487	-0.0478717078987376	1	6133591	6134221	631	-	371	604	452	362	673	562	427	424	465	723	675	254	"c(""AT1G17820.1"", ""AT1G05333.2"")"	AT1G05333+AT1G17820:E007	AT1G05333+AT1G17820	E007	116.734908696661	0.0015777191357887	134.849243912337	5.2222630041711694e-30	9.315424167649799e-27	17.6817134883581	17.4662835154355	15.1851759113093	-0.0358098917000467	-0.443948027527443	1	6133591	6134221	631	-	92	112	107	108	134	161	"c(""AT1G17820.1"", ""AT1G05333.2"")"
AT1G05333+AT1G17820	E008	246.335432954464	0.0030501196607808	15.0454032017352	0.0001049555641814	0.0055891900832196	24.0208122359404	22.8840103588181	-0.146298437931172	1	6134308	6134549	242	-	207	300	260	201	341	283	228	178	214	341	356	149	"c(""AT1G17820.1"", ""AT1G05333.2"")"	AT1G05333+AT1G17820:E008	AT1G05333+AT1G17820	E008	58.4569186673009	0.0119443549701865	27.812226081372	9.13380723361793e-07	6.78866682403291e-05	12.6527724643234	11.7717577672183	11.2442782481007	-0.209496851956459	-0.342479188301009	1	6134308	6134549	242	-	42	62	51	46	56	107	"c(""AT1G17820.1"", ""AT1G05333.2"")"
AT1G05333+AT1G17820	E009	198.702777686635	0.0053150681389789	14.6116452384285	0.0001320957359784	0.006737374817147	21.998646444935	20.4747675611378	-0.214926908692508	1	6134909	6135345	437	-	157	292	224	177	250	227	155	168	208	255	283	94	"c(""AT1G17820.1"", ""AT1G05333.2"")"	AT1G05333+AT1G17820:E009	AT1G05333+AT1G17820	E009	57.8141327581163	0.0080943096132803	24.0681492150582	5.93837751496792e-06	0.0003292312038529	12.1699030905679	11.4025046960757	11.6620530119669	-0.188984134061773	-0.123694495339762	1	6134909	6135345	437	-	45	51	40	51	61	114	"c(""AT1G17820.1"", ""AT1G05333.2"")"
AT1G05347+AT1G17870	E001	12546.2383425044	0.0017375095135966	34.2948502091965	4.73633405517875e-09	7.81766446784037e-07	110.362336747754	106.835721231274	-0.172213038234567	1	6149305	6149938	634	-	12903	21549	13984	11644	22643	20696	10456	5615	10491	12011	16193	4857	AT1G05347.1	AT1G05347+AT1G17870:E001	AT1G05347+AT1G17870	E001	3582.27293744435	0.0004231437432356	13.5105783442477	0.0011647029859823	0.0215060696037073	82.0353509970659	80.9937933758834	82.5398956092882	-0.0462478495744385	0.0222739619855528	1	6149305	6149938	634	-	3605	3431	3561	3526	3222	4338	AT1G05347.1
AT1G05347+AT1G17870	E003	60.3183422716835	0.017601953669431	9.89136696768986	0.0016605596791244	0.0457195368351985	10.9291331127514	12.9629479725467	0.498309354045044	1	6150190	6150394	205	-	48	66	78	53	71	80	54	29	46	91	125	31	AT1G17870.1	AT1G05347+AT1G17870:E003	AT1G05347+AT1G17870	E003	55.1602766540324	0.0025500584961091	12.4121442458311	0.0020171450216529	0.0320532576332804	11.6694310319867	12.7211653288184	9.81344221145977	0.25048253347424	-0.502121547638652	1	6150190	6150394	205	-	59	51	72	64	33	49	AT1G17870.1
AT1G05380	E013	18.1160370581527	0.0188734709254556	17.6265077529112	2.68815256033262e-05	0.0018012267290434	5.20970019382997	7.53443915456035	1.06819049227539	1	1582624	1582666	43	+	12	21	8	11	21	10	28	18	15	30	25	15	"c(""AT1G05380.2"", ""AT1G05380.1"")"	AT1G05380:E013	AT1G05380	E013	24.3833429759849	0.0089516973003804	12.437953200935	0.0019912820519606	0.0317360679184842	7.87258205182908	9.104377876093	5.7709146169388	0.420661943823141	-0.897739898004158	1	1582624	1582666	43	+	30	21	32	30	12	19	"c(""AT1G05380.2"", ""AT1G05380.1"")"
AT1G05750	E003	235.840631734147	0.0122139374699058	12.9883871369496	0.0003134288356025	0.0133320498649781	24.1078241213621	22.1743265193047	-0.251979595781217	1	1723857	1724734	878	+	248	324	296	257	320	378	215	162	117	325	373	65	"c(""AT1G05750.2"", ""AT1G05750.1"")"	AT1G05750:E003	AT1G05750	E003	150.890074673602	0.0028219420658392	12.0506756102055	0.0024167350440295	0.0365731139552521	17.2183172255437	19.6266018666127	19.7777683932074	0.382876162370719	0.405359808470722	1	1723857	1724734	878	+	111	112	169	190	150	181	"c(""AT1G05750.2"", ""AT1G05750.1"")"
AT1G05830	E003	1896.96628848712	0.0008832608788639	13.9561271299671	0.0001871267653592	0.0089624388826122	59.2232578541596	56.987456736806	-0.140897458109372	1	1754244	1755077	834	+	1607	2522	1895	1813	2401	1993	1665	1733	1596	2579	2814	977	"c(""AT1G05830.3"", ""AT1G05830.2"", ""AT1G05830.4"", ""AT1G05830.1"")"	AT1G05830:E003	AT1G05830	E003	365.386738617275	0.003529211060812	18.767839581039	8.40650385281666e-05	0.0028145586370548	30.4870842819426	25.9335236896796	31.2824072760511	-0.481597982073444	0.0771405723634047	1	1754244	1755077	834	+	351	309	283	291	442	576	"c(""AT1G05830.3"", ""AT1G05830.2"", ""AT1G05830.4"", ""AT1G05830.1"")"
AT1G05927+AT1G25220	E001	717.944231486085	0.0026314733691722	13.1789735025168	0.0002831077913564	0.0123526457996942	37.3429822799031	39.9310169229973	0.217013697610343	1	8835419	8836834	1416	-	616	939	864	656	892	828	752	570	610	836	1041	357	AT1G05927.1	AT1G05927+AT1G25220:E001	AT1G05927+AT1G25220	E001	222.802530318137	0.0030595508610158	12.1980092113875	0.0022451013687399	0.0347238343733496	24.2756291558661	23.8011681142202	20.8329698159524	-0.0582723839066253	-0.450270051908678	1	8835419	8836834	1416	-	264	254	206	179	195	245	AT1G05927.1
AT1G06390	E014	1139.31886828985	0.0023918524071932	37.4056679563424	9.59428974174604e-10	1.77642547110083e-07	49.8642970950308	44.6864315098349	-0.373597775190083	1	1950456	1950601	146	+	957	1432	1461	1131	1777	1488	954	801	947	1527	1330	560	AT1G06390.1	AT1G06390:E014	AT1G06390	E014	448.744730518969	0.0012401508714201	39.8570716425299	2.21384321316029e-09	3.46194527989876e-07	33.1308748526692	34.9729910527751	28.7058011085371	0.163354791612363	-0.429451498043191	1	1950456	1950601	146	+	407	477	519	499	307	490	AT1G06390.1
AT1G06430	E005	8457.10283014329	0.0002773398749682	10.0521912162591	0.0015216684078627	0.0429639587985845	97.5614882779171	96.7363617927068	-0.0414318606368944	1	1961374	1962525	1152	-	7064	11265	7959	7553	10353	8380	9269	7052	8379	10050	12264	4621	"c(""AT1G06430.2"", ""AT1G06430.1"", ""AT1G06430.3"")"	AT1G06430:E005	AT1G06430	E005	1574.32658508641	0.000401111909865	25.6681325316979	2.66830727541041e-06	0.000166667078946	58.8085504887022	56.096766478611	58.5199609282995	-0.153864449426313	-0.0161099042337067	1	1961374	1962525	1152	-	1732	1673	1345	1372	1563	1843	"c(""AT1G06430.2"", ""AT1G06430.1"", ""AT1G06430.3"")"
AT1G06700	E008	4209.36561010941	0.0004070014983795	19.1315895370497	1.22008688758387e-05	0.0009272434508175	79.0303053976345	76.9881523391743	-0.110730632706412	1	2053995	2054248	254	-	3249	5115	4512	4234	5763	4951	4405	3488	3792	5392	5786	1960	"c(""AT1G06700.1"", ""AT1G06700.2"", ""AT1G06700.3"")"	AT1G06700:E008	AT1G06700	E008	815.860126061926	0.0003351821194477	20.8977198382653	2.89812954911496e-05	0.0012019206856218	44.8854064210645	41.4194653389892	42.6272155167539	-0.249006544028992	-0.160256781310661	1	2053995	2054248	254	-	713	782	741	781	863	1097	"c(""AT1G06700.1"", ""AT1G06700.2"", ""AT1G06700.3"")"
AT1G07110	E022	1773.56488115458	0.0008406173833116	13.1249746391849	0.0002913853021387	0.0126365964987713	57.8062752386559	55.6184308478094	-0.13991337240962	1	2183630	2183693	64	-	1631	2502	1899	1824	2483	2313	1681	1358	1525	2021	2422	747	AT1G07110.1	AT1G07110:E022	AT1G07110	E022	816.419472902236	0.0003034469769669	21.9629636229789	1.70138674941422e-05	0.0007809782635566	42.0054236382874	41.7544745537676	45.1487993735785	-0.0184944807974645	0.223909562592091	1	2183630	2183693	64	-	769	746	761	805	864	1010	AT1G07110.1
AT1G07110	E023	2594.3032891472	0.0003873719361712	16.9247395743918	3.88913964808641e-05	0.0024604051721283	66.601973129386	64.6582744964071	-0.114372563292674	1	2183810	2184193	384	-	2368	3681	2790	2698	3634	3139	2545	2036	2303	2818	3514	1115	AT1G07110.1	AT1G07110:E023	AT1G07110	E023	963.762780981297	0.0002748083220746	18.9877287390462	7.53125048769529e-05	0.0025674200273675	45.8116679501333	45.0639900947031	48.3692584307379	-0.0513653386853719	0.170507869481183	1	2183810	2184193	384	-	928	898	901	944	978	1200	AT1G07110.1
AT1G07380	E002	395.156105311431	0.001145968248841	9.96627402148877	0.0015943381438546	0.0444476900426982	28.7028344080447	30.1826111429155	0.155466824455003	1	2264673	2265088	416	-	320	539	515	447	536	586	354	239	350	473	498	168	"c(""AT1G07380.2"", ""AT1G07380.1"")"	AT1G07380:E002	AT1G07380	E002	163.654940361476	0.0008902560445755	20.1174709116817	4.28101447822335e-05	0.0016525750051493	19.897240081308	21.4177533948873	17.7500409936264	0.216116663539425	-0.334177288397676	1	2264673	2265088	416	-	200	204	153	124	125	180	"c(""AT1G07380.2"", ""AT1G07380.1"")"
AT1G07510	E008	2933.39045459235	0.0011825750045194	21.043971776428	4.48862821926259e-06	0.0003900404178338	67.5408860774752	69.868436439909	0.13378422121194	1	2308904	2312399	3496	+	3058	4256	3311	2910	4258	3984	2827	1960	2406	3348	3814	1173	AT1G07510.1	AT1G07510:E008	AT1G07510	E008	1086.66693431753	0.000758071274005	23.4535152414752	8.07483905165631e-06	0.0004261192843338	48.5620774875751	50.7065736268282	47.5359539671038	0.13682040631296	-0.0672499572959229	1	2308904	2312399	3496	+	1165	1168	980	1047	1008	1182	AT1G07510.1
AT1G07700	E004	119.282436624259	0.0054350567998926	36.5262367583487	1.50625096163609e-09	2.72139282652825e-07	18.5565440233432	14.8863364598933	-0.650695836874027	1	2379730	2379798	69	+	143	183	156	126	151	140	129	78	127	129	137	27	"c(""AT1G07700.3"", ""AT1G07700.4"", ""AT1G07700.1"")"	AT1G07700:E004	AT1G07700	E004	70.2900252096459	0.0070450262780675	19.2346930059432	6.65640109252547e-05	0.0023398988680109	15.7057601006389	11.1596878900987	12.0752354881162	-0.993082729739569	-0.764338272275396	1	2379730	2379798	69	+	76	111	45	57	56	81	"c(""AT1G07700.3"", ""AT1G07700.4"", ""AT1G07700.1"")"
AT1G07820	E001	4103.96992678549	0.0017153733159428	10.6473988947849	0.0011022581763374	0.0342959856830483	76.6513287722847	78.0295049910094	0.0749985149075574	1	2421089	2421783	695	-	4191	6202	5778	4347	6080	4844	3933	3262	3011	4697	4945	1277	"c(""AT1G07820.1"", ""AT1G07820.2"")"	AT1G07820:E001	AT1G07820	E001	3639.88744037115	0.000248655517024	30.73379836801	2.11953445305506e-07	1.9551972477773e-05	81.4555722509292	82.7525888769323	82.7412264213417	0.0573377246810498	0.0568378042826598	1	2421089	2421783	695	-	3336	3463	3773	3881	3237	4322	"c(""AT1G07820.1"", ""AT1G07820.2"")"
AT1G07820	E002	262.564793729015	0.0033473051182367	31.1254019724723	2.41885181246422e-08	3.51862595982838e-06	25.6284336467194	22.4354691462581	-0.402363008871666	1	2421784	2421902	119	-	361	396	458	309	427	354	205	160	163	287	249	54	AT1G07820.1	AT1G07820:E002	AT1G07820	E002	259.994145614312	0.0006145383050926	55.4799438786468	8.96774516740214e-13	2.75141183030099e-10	28.086481305472	23.3946970468298	22.5296624986124	-0.541353544981925	-0.652364631205803	1	2421784	2421902	119	-	324	319	234	244	178	259	AT1G07820.1
AT1G07920	E002	5475.30346356359	0.001265162096689	29.479098771842	5.65229858816953e-08	7.73573584776882e-06	86.0687213179756	84.3194380416136	-0.0916374459979927	1	2455538	2456020	483	+	4824	6891	7091	5859	6851	7042	5371	3763	4743	7186	6906	2419	AT1G07920.1	AT1G07920:E002	AT1G07920	E002	2457.65239040613	0.0016054703793432	25.9446819718907	2.32372051636662e-06	0.0001479139707608	70.6853544340438	68.03547489375	71.5225244727088	-0.130830069287928	0.0406263070974333	1	2455538	2456020	483	+	2317	2728	1998	1994	2471	3556	AT1G07920.1
AT1G07920	E003	19360.0523166703	0.0016100776319487	26.7325687960878	2.33649953780767e-07	2.80502918196805e-05	120.131282323957	123.558377749122	0.163736729288393	1	2456114	2457321	1208	+	15043	22446	23251	19228	23769	20935	21033	16263	18248	25833	26076	8935	AT1G07920.1	AT1G07920:E003	AT1G07920	E003	9636.79358272668	0.0022669554389809	21.9226136068892	1.73606083968509e-05	0.0007945171514699	116.224109717967	122.196360976935	114.343340156851	0.219192924466217	-0.0699367350727567	1	2456114	2457321	1208	+	8967	9798	9581	9361	9223	11407	AT1G07920.1
AT1G08040	E019	53.6672771767098	0.0082435340632944	64.2587982901816	1.09103632625668e-15	3.8952843029084097e-13	8.82129743261837	13.5334070802641	1.24767327681325	1	2498480	2498483	4	-	42	44	53	24	52	52	79	51	72	75	77	28	"c(""AT1G08040.2"", ""AT1G08040.4"")"	AT1G08040:E019	AT1G08040	E019	41.0617415279634	0.010786173633331	49.7500655076841	1.57365866647472e-11	3.89997869772571e-09	5.45917750892585	11.107453343036	12.3466607906896	2.05498087030657	2.36185408116246	1	2498480	2498483	4	-	14	11	37	56	59	80	"c(""AT1G08040.2"", ""AT1G08040.4"")"
AT1G08310+AT1G08300+AT1G04647	E004	185.376331756624	0.0051913274348158	13.6844547075021	0.0002162370449056	0.0100288252448229	19.0912424606674	21.7112298416186	0.38393699238604	1	2615518	2615855	338	+	139	245	161	128	226	171	170	151	196	257	332	114	"c(""AT1G08300.3"", ""AT1G08300.2"", ""AT1G08300.1"")"	AT1G08310+AT1G08300+AT1G04647:E004	AT1G08310+AT1G08300+AT1G04647	E004	17.54670838691	0.0113232988128405	15.3872958485782	0.000455712730342	0.0105746584648086	5.7572847192597	8.5816018957982	4.93863001787298	1.15406980854167	-0.443064192496083	1	2615518	2615855	338	+	14	19	19	30	12	9	"c(""AT1G08300.3"", ""AT1G08300.2"", ""AT1G08300.1"")"
AT1G08310+AT1G08300+AT1G04647	E013	72.7175080271094	0.007077708443874	17.2520538197156	3.27343510502421e-05	0.0021223955553428	14.2724944588471	11.7711819790917	-0.563835309663223	1	2618824	2619039	216	+	89	118	107	54	135	86	61	45	55	53	109	27	"c(""AT1G08310.1"", ""AT1G08310.2"", ""AT1G08310.3"")"	AT1G08310+AT1G08300+AT1G04647:E013	AT1G08310+AT1G08300+AT1G04647	E013	27.0776070160052	0.0112364433171738	12.4418082875547	0.0019874474664154	0.0316962642720578	7.56355907339145	6.37532473388848	9.78093657453596	-0.494095220270499	0.744048847790363	1	2618824	2619039	216	+	26	31	15	12	48	34	"c(""AT1G08310.1"", ""AT1G08310.2"", ""AT1G08310.3"")"
AT1G08310+AT1G08300+AT1G04647	E014	97.8005436162652	0.0109090236938712	14.4267331742115	0.0001457189767294	0.0072940319982426	16.3882222212686	13.6735491883595	-0.532403825269691	1	2619115	2619292	178	+	130	168	106	84	167	124	84	44	86	65	153	42	"c(""AT1G08310.1"", ""AT1G08310.2"", ""AT1G08310.3"")"	AT1G08310+AT1G08300+AT1G04647:E014	AT1G08310+AT1G08300+AT1G04647	E014	38.6849577022454	0.0105636458006988	13.5326488166997	0.0011519208699469	0.0213342476125889	9.70961235247543	7.459526023861	11.1239613502141	-0.762903666548031	0.39408132384158	1	2619115	2619292	178	+	47	47	11	26	51	56	"c(""AT1G08310.1"", ""AT1G08310.2"", ""AT1G08310.3"")"
AT1G08310+AT1G08300+AT1G04647	E016	114.35908290951	0.0219086782791951	18.9066935536551	1.37270178830214e-05	0.0010200975569974	18.195068661195	14.0489759062823	-0.762308540105168	1	2619406	2619617	212	+	134	243	140	103	217	139	105	47	61	51	159	65	"c(""AT1G08310.1"", ""AT1G08310.2"", ""AT1G08310.3"")"	AT1G08310+AT1G08300+AT1G04647:E016	AT1G08310+AT1G08300+AT1G04647	E016	45.8899763253246	0.0028947292655902	12.8511928216887	0.001619567062468	0.0272963419891198	10.4009846497476	8.84044796861522	11.8619396298063	-0.470801523355838	0.381128329204694	1	2619406	2619617	212	+	48	60	24	28	57	65	"c(""AT1G08310.1"", ""AT1G08310.2"", ""AT1G08310.3"")"
AT1G08620	E004	53.6909275158981	0.0094080713973764	11.2594077965668	0.0007922048086963	0.0269178919010836	9.81815839223484	12.0863180337588	0.605714782944836	1	2736854	2737048	195	+	44	61	40	35	41	42	42	55	61	97	93	36	"c(""AT1G08620.1"", ""AT1G08620.3"", ""AT1G08620.4"")"	AT1G08620:E004	AT1G08620	E004	6.74953320762228	0.0256390778442941	11.5706252333113	0.0030723497580192	0.0432394453299996	2.01781430139141	5.19082281692971	4.16461267442173	2.72766903830997	2.09154924719248	1	2736854	2737048	195	+	0	3	11	9	10	8	"c(""AT1G08620.1"", ""AT1G08620.3"", ""AT1G08620.4"")"
AT1G08710	E005	117.535656693089	0.0090558132626604	27.037588635823	1.99537285825993e-07	2.44008991256697e-05	14.4219200743565	18.261638929499	0.696258706228422	1	2772896	2773197	302	+	86	111	76	105	151	90	105	128	141	149	253	55	AT1G08710.2	AT1G08710:E005	AT1G08710	E005	33.736376143296	0.0102618296564524	14.8133676675683	0.0006071808723468	0.0130766796157845	7.39012317479592	8.35066156265896	10.9543364088272	0.353462586186123	1.1394614138717	1	2772896	2773197	302	+	22	19	26	29	44	73	AT1G08710.2
AT1G08840	E016	35.0476764559433	0.0078028880050656	10.133353539396	0.0014561024812355	0.041661780957889	8.37691872317183	9.65826405517569	0.413487577923465	1	2832495	2832561	67	-	31	36	32	27	41	38	37	42	29	62	43	15	"c(""AT1G08840.3"", ""AT1G08840.5"", ""AT1G08840.4"", ""AT1G08840.1"", ""AT1G08840.2"")"	AT1G08840:E016	AT1G08840	E016	17.1946155075532	0.0086666099873698	20.1452268002649	4.22201315328855e-05	0.0016368009850729	7.10203994157325	4.57178962026336	7.84911078584364	-1.27266535223386	0.289240454565232	1	2832495	2832561	67	-	23	18	12	10	22	19	"c(""AT1G08840.3"", ""AT1G08840.5"", ""AT1G08840.4"", ""AT1G08840.1"", ""AT1G08840.2"")"
AT1G08900	E005	236.806154501823	0.0062789331123047	565.5766367389	5.146637763522109e-125	1.4087376886312701e-120	8.36173577185403	25.8701179393352	3.33107294272589	1	2852604	2852715	112	+	11	36	30	15	22	26	339	349	404	507	627	247	AT1G08900.5	AT1G08900:E005	AT1G08900	E005	111.954002045491	0.0072538531972027	68.1896193009875	1.5588786433417e-15	7.22481381149475e-13	8.06930502770277	16.9000709446149	17.6143537944054	2.14582474409288	2.26669880926694	1	2852604	2852715	112	+	13	18	158	144	188	168	AT1G08900.5
AT1G08900	E023	86.5637961469086	0.0069090671455305	21.0845485309478	4.3945743862015e-06	0.0003830837264302	15.4104306355427	12.5704783570575	-0.597341715061682	1	2855396	2855488	93	+	69	99	79	69	88	76	93	77	60	122	149	65	AT1G08900.4	AT1G08900:E023	AT1G08900	E023	16.6668648254645	0.0206005732854478	20.9235017749202	2.86100962282415e-05	0.001190710912097	9.49241023961338	5.17157693007351	5.03314848657516	-1.75602160292578	-1.83438989157708	1	2855396	2855488	93	+	17	26	9	19	14	15	AT1G08900.4
AT1G09010	E001	3425.48218017732	0.0012529222460352	23.6663515649325	1.14568285048609e-06	0.0001170135484459	70.6765172086623	74.309672631036	0.203510548131485	1	2895166	2895993	828	-	3308	5293	4211	3525	5697	5161	3006	2133	2595	3853	3848	1347	AT1G09010.1	AT1G09010:E001	AT1G09010	E001	1463.31641213704	0.000225369323643	34.1678021308892	3.80676473888549e-08	4.40407655756762e-06	55.7636420523123	58.0532949936497	54.1708536504642	0.130872961732017	-0.0935545248946124	1	2895166	2895993	828	-	1405	1581	1481	1417	1350	1587	AT1G09010.1
