groupID_x	featureID_x	exonBaseMean_x	dispersion_x	stat_x	pvalue_x	padj_x	Col_0_x	fio1_x	log2fold_fio1_Col_0_x	genomicData.seqnames_x	genomicData.start_x	genomicData.end_x	genomicData.width_x	genomicData.strand_x	countData.Cai_Col.0_1.bam	countData.Cai_Col.0_2.bam	countData.Cai_Col.0_3.bam	countData.Cai_fio1_1.bam	countData.Cai_fio1_2.bam	countData.Cai_fio1_3.bam	transcripts_x	uniqueID	groupID_y	featureID_y	exonBaseMean_y	dispersion_y	stat_y	pvalue_y	padj_y	Col_0_y	fio1_y	log2fold_fio1_Col_0_y	genomicData.seqnames_y	genomicData.start_y	genomicData.end_y	genomicData.width_y	genomicData.strand_y	countData.Sun_Col.0_1.bam	countData.Sun_Col.0_2.bam	countData.Sun_fio1.1_1.bam	countData.Parker_fio1.1_2.bam	countData.Parker_fio1.5_1.bam	countData.Parker_fio1.5_2.bam	transcripts_y
AT3G26890+AT3G26900	E014	134.706167737632	0.0036740475156353	25.4685182706805	4.49660731425077e-07	9.31665480373712e-05	15.990816128177	20.9718739266279	0.7964981340732	3	9911415	9911606	192	-	103	137	124	139	181	135	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"")"	AT3G26890+AT3G26900:E014	AT3G26890+AT3G26900	E014	125.995332672298	0.007555770066347	15.9870439740486	6.37774558749662e-05	0.0143135616299788	14.2327714369065	19.2700455544254	0.915218273222287	3	9911415	9911606	192	-	98	100	130	125	118	205	"c(""AT3G26890.2"", ""AT3G26890.1"", ""AT3G26890.7"", ""AT3G26890.3"", ""AT3G26890.8"", ""AT3G26890.6"")"
AT3G26890+AT3G26900	E027	330.090128141476	0.0007910911849758	24.079486531826	9.24398180388592e-07	0.0001747818382205	29.0192871532781	26.1227655537564	-0.315564851525718	3	9912314	9912382	69	-	346	430	463	238	271	206	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E027	AT3G26890+AT3G26900	E027	338.721046780099	0.0040218122061019	22.2643573909813	2.37575722193544e-06	0.000938497988506	29.5089015580451	25.7192998806221	-0.446566462426274	3	9912314	9912382	69	-	477	474	270	287	227	282	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E028	324.851217967739	0.0008280037075661	50.763187906018	1.04210003902811e-12	5.31540262431844e-10	29.4293465422925	24.8487992899149	-0.50708503381236	3	9912462	9912526	65	-	343	452	482	219	253	173	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E028	AT3G26890+AT3G26900	E028	377.919557933972	0.0042401990232979	27.7880171490959	1.35361913063097e-07	8.02454004996454e-05	31.3052592368425	26.7259331655793	-0.519610283396247	3	9912462	9912526	65	-	561	528	292	305	236	331	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E029	502.633494622578	0.0006347007953601	81.9668071768612	1.3839144567091602e-19	1.28771143356702e-16	36.3329146068519	30.5063191574846	-0.533865727541178	3	9912607	9912685	79	-	509	681	807	341	364	283	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E029	AT3G26890+AT3G26900	E029	547.263507884036	0.0036349206026325	32.7730696983905	1.03569799528554e-08	8.15297298278746e-06	36.4554187447297	31.5411311898521	-0.496573994903468	3	9912607	9912685	79	-	792	772	404	463	389	435	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E030	622.63982199764	0.0008929656367204	90.5630263162741	1.79177508604088e-21	1.92371488783116e-18	40.2845178389477	33.4941924927289	-0.570516271819585	3	9912774	9912873	100	-	626	847	1023	420	430	353	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E030	AT3G26890+AT3G26900	E030	719.727719292327	0.000479565741448	141.902822771087	1.02124448259127e-32	1.14271421919205e-28	40.8763146239237	35.2777603773027	-0.52459735276798	3	9912774	9912873	100	-	1024	1056	512	543	528	638	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E031	662.731009043295	0.0003980885485188	140.208412738452	2.39683936245681e-32	4.84193088576307e-29	41.5145283139222	34.2980341075835	-0.592322746300477	3	9913002	9913084	83	-	684	922	1056	445	457	363	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E031	AT3G26890+AT3G26900	E031	670.444441687233	0.0005283048583013	163.300279980967	2.15090586600595e-37	4.2117963215195395e-33	40.1899488463537	33.8560589985325	-0.604650947165675	3	9913002	9913084	83	-	972	1021	447	487	489	591	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E032	573.288450007555	0.0003623414545279	105.912608392089	7.70597505080647e-25	1.0111951705558301e-21	38.5571403955789	32.4803658235688	-0.527540862092417	3	9913212	9913299	88	-	593	798	876	401	391	335	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E032	AT3G26890+AT3G26900	E032	506.054334783996	0.0012763409835229	91.0888672376568	1.37362337692445e-21	6.3288485071167194e-18	35.9229188904376	29.9989571505354	-0.612243708260657	3	9913212	9913299	88	-	756	754	341	353	345	482	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E033	525.027641396296	0.0010718827518976	55.0173417954668	1.19471038242709e-13	6.66995945505568e-11	36.7856458560906	31.4983042928979	-0.475098162501732	3	9913631	9913703	73	-	561	692	790	383	346	327	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E033	AT3G26890+AT3G26900	E033	353.444221927455	0.0018390897798573	67.9455083974791	1.6807684570642799e-16	4.31632361206612e-13	31.0184672663112	25.4068929754641	-0.651320065656671	3	9913631	9913703	73	-	563	503	233	247	246	319	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E034	548.967194707709	0.0004145180558907	76.2401598319332	2.5118119565191e-18	2.16650836901335e-15	37.5187098986383	32.3831005423555	-0.451927639101626	3	9913810	9913864	55	-	558	735	845	391	401	328	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E034	AT3G26890+AT3G26900	E034	352.011736119752	0.002073080687538	43.9967706910024	3.2891808228004897e-11	4.29380628544452e-08	30.3871371531439	25.9168232450172	-0.519175497285413	3	9913810	9913864	55	-	522	495	249	232	273	339	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E035	479.104836842511	0.0004788865992537	63.8307949516475	1.3557761544050502e-15	9.21027933565519e-13	35.1467279735923	30.3897509323761	-0.443259683247121	3	9913963	9914003	41	-	499	635	724	342	357	281	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E035	AT3G26890+AT3G26900	E035	361.336857848437	0.0011516897086133	61.8184684635618	3.7662529385084e-15	8.19432021282248e-12	30.7365759062754	26.2034599496063	-0.521925057327053	3	9913963	9914003	41	-	515	530	269	242	270	338	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G26890+AT3G26900	E036	1027.81534758532	0.0033831681873969	30.1958621277768	3.90541808251366e-08	1.03023855362255e-05	50.0022930615555	43.4074380613232	-0.454300700430002	3	9914235	9914514	280	-	930	1441	1685	780	740	587	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"	AT3G26890+AT3G26900:E036	AT3G26890+AT3G26900	E036	615.356252349767	0.0021459242675801	60.3014263994116	8.13884020003821e-15	1.6999541266885097e-11	38.5903275973856	32.8788671587443	-0.558016016720989	3	9914235	9914514	280	-	931	867	449	410	480	537	"c(""AT3G26900.3"", ""AT3G26900.2"", ""AT3G26900.1"")"
AT3G27260	E009	105.027772806333	0.0101235882405164	11.6217015445399	0.0006518673906235	0.0390484590255315	14.05407004473	17.7596765783997	0.684254848238965	3	10070619	10070645	27	+	47	57	95	170	166	126	AT3G27260.3	AT3G27260:E009	AT3G27260	E009	79.7006748431194	0.005303864776926	12.9603320206935	0.0003181607508874	0.0483990741692997	10.8778956677817	13.9362388157472	0.733370468780452	3	10070619	10070645	27	+	40	41	86	78	122	125	AT3G27260.3
AT3G29350	E003	40.8227410395835	0.0041784091481607	15.0172979478354	0.0001065302226317	0.0100661674409859	8.74117307228761	11.6619547301149	0.83638863029812	3	11264631	11264685	55	-	31	34	36	52	54	42	AT3G29350.2	AT3G29350:E003	AT3G29350	E003	29.4440055431998	0.0120766988633836	14.7025325305703	0.0001258772315526	0.0244179817872545	6.0637243914589	9.31409075184924	1.25063643796407	3	11264631	11264685	55	-	12	18	39	36	41	32	AT3G29350.2
AT3G44190	E005	14.6787261557786	0.015671167605803	19.2999848318262	1.1170723712813e-05	0.0015675791103698	4.2816403303228	7.70766682140678	1.699411338418	3	15903143	15903280	138	-	5	4	13	21	27	23	AT3G44190.2	AT3G44190:E005	AT3G44190	E005	21.6548623095022	0.0180837292133016	12.9145217231013	0.0003260427032581	0.0491108091834508	5.24733122427718	8.38580561975415	1.36319190275877	3	15903143	15903280	138	-	14	11	27	17	32	32	AT3G44190.2
AT3G45040	E003	15.310939914245	0.013622561320108	23.6981860028916	1.12688703079854e-06	0.0002092031025858	4.30217612405411	8.03533247835801	1.80611439153548	3	16473016	16473100	85	-	10	5	9	28	25	18	AT3G45040.2	AT3G45040:E003	AT3G45040	E003	20.7116480968986	0.0411878631978242	18.8926662592676	1.38283260361627e-05	0.0040041311094583	3.53675933473934	8.2121760506183	2.44410693122545	3	16473016	16473100	85	-	5	5	30	41	15	30	AT3G45040.2
AT3G46640	E009	237.158050976655	0.0013116888972292	102.849694217218	3.61565218226472e-24	4.55009081592706e-21	20.1864580711133	25.6768627549731	0.713373015906843	3	17185355	17186959	1605	+	98	106	152	412	390	336	AT3G46640.2	AT3G46640:E009	AT3G46640	E009	190.703096277626	0.0014331353399717	120.9752256239	3.8693387834752897e-28	3.5655274065233604e-24	25.1097494056412	17.888243602512	-1.05331457382013	3	17185355	17186959	1605	+	237	259	152	127	164	213	AT3G46640.2
AT3G48880	E004	30.0592761023462	0.005783407099446	34.4544394071533	4.36346411179316e-09	1.36263512829758e-06	6.526964016351	10.8443005386227	1.47065515218986	3	18127231	18127860	630	+	11	19	23	47	43	46	AT3G48880.3	AT3G48880:E004	AT3G48880	E004	26.8536099831896	0.0099900684712471	41.0006688273249	1.52177133640778e-10	1.69069874745356e-07	4.23491290049327	9.57392418686214	2.3715773877358	3	18127231	18127860	630	+	9	6	33	31	32	58	AT3G48880.3
AT3G49060+AT3G49055	E021	22.3567907942407	0.0102178743610968	25.3327351552742	4.82451226094161e-07	9.90933993887774e-05	5.46676596635217	9.38719407839068	1.56447781057645	3	18191186	18191703	518	-	6	15	15	33	32	40	AT3G49060.3	AT3G49060+AT3G49055:E021	AT3G49060+AT3G49055	E021	12.3612295809607	0.0349265339063593	14.2954434104705	0.00015624262988	0.028761128620412	2.93525225700773	6.40470466631166	2.25922399949913	3	18191186	18191703	518	-	4	3	12	12	25	21	AT3G49060.3
AT3G52075+AT3G52060+AT3G52072	E017	10.1917617869119	0.0872196084923667	11.6450411925654	0.0006437390851045	0.038742948544142	3.32231139816193	6.64962330295702	2.00471552015355	3	19314053	19314090	38	-	8	1	5	12	19	17	"c(""AT3G52072.6"", ""AT3G52072.7"", ""AT3G52072.2"", ""AT3G52072.1"")"	AT3G52075+AT3G52060+AT3G52072:E017	AT3G52075+AT3G52060+AT3G52072	E017	10.3119990049515	0.0270803374123044	14.8186048918862	0.0001183620303103	0.0232060685509028	2.69485284249754	5.88517029390248	2.26045396872254	3	19314053	19314090	38	-	3	3	15	13	11	19	"c(""AT3G52072.6"", ""AT3G52072.7"", ""AT3G52072.2"", ""AT3G52072.1"")"
AT3G52155	E007	12.6947811267045	0.025540914579287	11.4796241743532	0.0007036335720906	0.0412354126220451	6.85734957338582	4.02330222779699	-1.54090695798502	3	19344562	19344647	86	+	9	26	23	6	8	5	AT3G52155.2	AT3G52155:E007	AT3G52155	E007	22.0749440589274	0.0118754318918217	23.1756934386669	1.47854403385722e-06	0.0006192964705663	9.55251924430067	5.63913703067726	-1.53534234728449	3	19344562	19344647	86	+	32	46	15	15	11	11	AT3G52155.2
AT3G52560	E006	277.51122211225	0.0023461919136573	32.5651485915064	1.15263209056589e-08	3.36432708868024e-06	28.4139724844037	23.2533449141904	-0.598636467491641	3	19495266	19495268	3	-	243	340	422	259	236	173	"c(""AT3G52560.2"", ""AT3G52560.3"")"	AT3G52560:E006	AT3G52560	E006	253.626942489452	0.0061485655054874	18.6488928271077	1.57138498552296e-05	0.0044194003725698	26.7571616839798	21.7166123119121	-0.66091528870846	3	19495266	19495268	3	-	327	313	229	222	187	239	"c(""AT3G52560.2"", ""AT3G52560.3"")"
AT3G53140+AT3G53130	E011	151.013093592953	0.0087042180913219	60.3218078593643	8.0550013031951e-15	4.9467374003181795e-12	13.1628375679195	21.9423595343407	1.49806088154613	3	19696179	19696515	337	+	25	71	56	255	301	260	"c(""AT3G53130.1"", ""AT3G53140.1"")"	AT3G53140+AT3G53130:E011	AT3G53140+AT3G53130	E011	73.2175969696818	0.0035569331833921	23.7396726391326	1.10285562524301e-06	0.0004812382713247	15.4248118151734	11.7043945491452	-0.820966618248298	3	19696179	19696515	337	+	91	105	49	71	53	70	"c(""AT3G53130.1"", ""AT3G53140.1"")"
AT3G54010	E004	21.9972820503652	0.0224077537353086	20.3283306537149	6.52275987103036e-06	0.0009934913918643	5.27666164244926	9.42245957122893	1.67762900679259	3	20001314	20001383	70	+	9	13	12	46	25	33	AT3G54010.2	AT3G54010:E004	AT3G54010	E004	28.4756656265657	0.0069798024271104	17.6829705217507	2.6095240792306e-05	0.006801783129112	5.77478746736409	9.13712810954789	1.33620015020044	3	20001314	20001383	70	+	13	13	29	33	42	46	AT3G54010.2
AT3G54440+AT3G54430	E002	700.66729540631	0.0006056211800523	106.611399188236	5.4160767347648305e-25	7.29412509726705e-22	36.8734165767172	44.1235761668335	0.562219370540975	3	20147506	20148207	702	-	436	619	696	946	843	777	AT3G54430.1	AT3G54440+AT3G54430:E002	AT3G54440+AT3G54430	E002	277.977033398794	0.0036576109715281	24.9328543127837	5.93621161964773e-07	0.0002866320594261	20.891567019798	25.8270015414256	0.667355174527901	3	20147506	20148207	702	-	179	180	338	339	285	370	AT3G54430.1
AT3G56130	E006	80.5574139858665	0.0021885973908321	11.571999443338	0.0006695238674768	0.0398109989828526	15.5230682702714	13.0184791686164	-0.513178235943958	3	20827694	20827900	207	+	67	81	85	90	96	69	"c(""AT3G56130.3"", ""AT3G56130.2"")"	AT3G56130:E006	AT3G56130	E006	85.6868152026594	0.0188411263009282	14.667280994551	0.000128253371375	0.0247427920352795	17.3373139860961	12.1389671569542	-1.06571143235628	3	20827694	20827900	207	+	90	144	77	51	77	75	"c(""AT3G56130.3"", ""AT3G56130.2"")"
AT3G56210	E002	84.0000644552694	0.0023080743028629	28.2730509459287	1.05352538705539e-07	2.51943539991612e-05	16.4726995777451	12.5649247512318	-0.790036071978871	3	20852385	20852709	325	-	75	101	109	69	82	68	"c(""AT3G56210.5"", ""AT3G56210.4"", ""AT3G56210.2"")"	AT3G56210:E002	AT3G56210	E002	236.415074732413	0.0013210018213597	23.4200123271189	1.30216808580808e-06	0.0005560969168703	25.1552143341252	21.7412583366616	-0.459335291506361	3	20852385	20852709	325	-	286	326	195	194	187	231	"c(""AT3G56210.5"", ""AT3G56210.4"", ""AT3G56210.2"")"
AT3G57050	E013	66.1862692270977	0.0026715554058507	44.1089569860215	3.10596432912535e-11	1.35471222571197e-08	10.2973498374312	15.2750352510192	1.14755381004261	3	21114060	21114112	53	-	35	47	43	103	101	83	AT3G57050.5	AT3G57050:E013	AT3G57050	E013	53.0762654228504	0.0145904891061526	21.3961572416613	3.73519067531406e-06	0.0013788848897688	7.51574950398549	12.2806483254599	1.43981484204021	3	21114060	21114112	53	-	23	19	47	71	64	109	AT3G57050.5
AT3G63460	E016	193.174522779254	0.0010273021899456	43.0098638393899	5.4464571840355694e-11	2.32923278959605e-08	24.2209344065689	19.3926384716122	-0.657564963384041	3	23434944	23434949	6	-	162	247	257	160	177	160	"c(""AT3G63460.3"", ""AT3G63460.1"")"	AT3G63460:E016	AT3G63460	E016	120.244829886023	0.0034416157088115	44.7833769980444	2.2008319852395297e-11	2.99795419262385e-08	20.1019103287926	14.5668221371232	-0.975801922403613	3	23434944	23434949	6	-	147	195	76	92	89	126	"c(""AT3G63460.3"", ""AT3G63460.1"")"
AT4G00700+AT4G00690+AT4G00695	E009	35.7015295759019	0.0134509952995676	16.5877957112864	4.64489621864666e-05	0.0051452447074229	8.03619666948771	10.3111438884927	0.722438671199041	4	283067	283591	525	+	12	22	26	59	50	56	AT4G00690.1	AT4G00700+AT4G00690+AT4G00695:E009	AT4G00700+AT4G00690+AT4G00695	E009	51.1126570499754	0.0170855895138302	13.364607872294	0.0002564175199859	0.0414961956000369	7.98239702190708	11.3243314662728	1.02481344498008	4	283067	283591	525	+	19	24	79	65	63	59	AT4G00690.1
AT4G00700+AT4G00690+AT4G00695	E027	241.23357277221	0.0091510376475494	177.808502167076	1.4585760469546001e-40	4.30644577863345e-37	32.2490127812334	16.3076617039178	-2.0263901702392	4	286200	288988	2789	+	225	362	437	144	158	116	"c(""AT4G00700.1"", ""AT4G00700.2"")"	AT4G00700+AT4G00690+AT4G00695:E027	AT4G00700+AT4G00690+AT4G00695	E027	260.577206916035	0.0030857490278789	64.5698122225608	9.317195581997801e-16	2.14640782692812e-12	27.4194057581849	21.304396452183	-0.799606470666833	4	286200	288988	2789	+	272	297	206	241	266	294	"c(""AT4G00700.1"", ""AT4G00700.2"")"
AT4G01960	E007	31.6162576216852	0.0184660613510377	67.210227945992	2.44044740270685e-16	1.77574355325868e-13	4.8452531035627	12.5034571628067	2.7455498875429	4	852720	852974	255	-	14	6	11	66	60	43	AT4G01960.2	AT4G01960:E007	AT4G01960	E007	43.0312790310877	0.0099366344848461	65.2255124856258	6.67991053294299e-16	1.60987899201013e-12	5.11611794488554	12.2372603100559	2.54649101532952	4	852720	852974	255	-	14	9	59	64	59	57	AT4G01960.2
AT4G03205	E006	9.92932276137992	0.0203762023277217	12.8103082153341	0.000344714777257	0.024777181531967	6.35984179538178	3.60362204839311	-1.64119266539086	4	1413844	1414037	194	+	9	12	21	9	6	3	AT4G03205.2	AT4G03205:E006	AT4G03205	E006	8.08336803297355	0.0312982027286312	30.9553511488453	2.64033095479616e-08	1.88864440516314e-05	7.10817356568016	2.51822648742851	-3.00495172101625	4	1413844	1414037	194	+	20	14	3	4	3	3	AT4G03205.2
AT4G08980	E006	47.3738441274093	0.0076469188439854	14.076366776172	0.0001755355689622	0.0148239691434441	8.79481092961763	11.93089683304	0.884937031777404	4	5758485	5758589	105	+	19	30	20	85	84	61	AT4G08980.2	AT4G08980:E006	AT4G08980	E006	267.69809249012	0.0136315640913542	19.0890423920374	1.2475913577822e-05	0.0037297267438797	17.9986113290259	23.9937460072235	0.890275941568202	4	5758485	5758589	105	+	112	93	246	382	351	479	AT4G08980.2
AT4G08980	E007	79.1488915497825	0.0045250817557531	13.097616787578	0.0002956716905399	0.0220254607707932	12.1206066820732	15.0621092543964	0.633046249677231	4	5758590	5758690	101	+	29	59	44	124	142	102	"c(""AT4G08980.2"", ""AT4G08980.3"")"	AT4G08980:E007	AT4G08980	E007	335.293224943239	0.0049702728749407	38.0997285683844	6.72194818336832e-10	6.66459890393047e-07	20.4043036968752	26.4826513331931	0.820852387745068	4	5758590	5758690	101	+	138	130	347	465	427	567	"c(""AT4G08980.2"", ""AT4G08980.3"")"
AT4G08980	E008	148.557514613154	0.0013849539924336	40.966159776689	1.54888007619453e-10	6.11309917990094e-08	16.0923356258114	20.7448386749026	0.745858608662887	4	5758691	5758981	291	+	53	94	87	242	258	205	AT4G08980.2	AT4G08980:E008	AT4G08980	E008	386.962090784052	0.0009487344332088	51.3369075540185	7.779913362867059e-13	1.35415443124428e-09	23.3553656742645	27.8568074966852	0.563779407150395	4	5758691	5758981	291	+	182	177	474	505	440	598	AT4G08980.2
AT4G09980	E004	11.9153825161501	0.0185249994782109	41.2628530634437	1.3307393090293101e-10	5.3205314092518e-08	2.318688981143	7.441817971239	3.36852680639308	4	6249105	6249115	11	-	2	1	3	21	30	20	AT4G09980.2	AT4G09980:E004	AT4G09980	E004	19.6280666306914	0.0385306761347177	21.5041277318413	3.53067867962783e-06	0.0013075363511136	3.67757870739136	8.33622374325839	2.37496235139382	4	6249105	6249115	11	-	8	4	21	23	39	25	AT4G09980.2
AT4G10100	E004	62.6698129627955	0.002772580736689	25.2791368513843	4.96045305772513e-07	0.0001012737178128	10.6180669677642	14.1882536365984	0.843135257318488	4	6308833	6308849	17	+	34	45	45	103	81	81	AT4G10100.3	AT4G10100:E004	AT4G10100	E004	76.2679179536664	0.0039055024204321	35.6979859706869	2.3040208561298e-09	2.0984271811305e-06	10.035003295131	14.6986940822366	1.12939134041509	4	6308833	6308849	17	+	49	32	83	88	94	124	AT4G10100.3
AT4G10970	E019	255.60697448043	0.0035554433819877	16.8238913368311	4.10136936714344e-05	0.0046677779016866	23.1379436470355	27.0160107841908	0.461931188476638	4	6722029	6722052	24	-	201	244	220	297	329	261	"c(""AT4G10970.4"", ""AT4G10970.7"", ""AT4G10970.2"")"	AT4G10970:E019	AT4G10970	E019	72.2486826656162	0.0032884081194024	26.9099002794792	2.131641549616e-07	0.0001196867068209	10.5899760512228	14.5098470749149	0.93262938853613	4	6722029	6722052	24	-	55	46	77	87	81	93	"c(""AT4G10970.4"", ""AT4G10970.7"", ""AT4G10970.2"")"
AT4G10970	E020	203.720592273333	0.0034644699967821	19.2196957931083	1.16505137485618e-05	0.00162757359037	20.4936861281532	24.4346392638929	0.521008278693128	4	6722053	6722137	85	-	152	198	170	243	258	219	"c(""AT4G10970.4"", ""AT4G10970.2"")"	AT4G10970:E020	AT4G10970	E020	64.3062867429249	0.0042154282315212	24.9719136661023	5.8171572769264e-07	0.0002830028949518	9.89717454602814	13.7798024279227	0.977336484200956	4	6722053	6722137	85	-	48	40	66	76	75	87	"c(""AT4G10970.4"", ""AT4G10970.2"")"
AT4G13670	E007	46.8993382504862	0.0050294079092151	14.8031130249172	0.0001193383404278	0.0109871940787816	12.511318032765	9.49700519343929	-0.800461591043901	4	7950389	7950550	162	+	36	53	58	45	60	34	AT4G13670.3	AT4G13670:E007	AT4G13670	E007	65.1227689599469	0.0035869577293184	20.7819422613179	5.14659509680871e-06	0.0017836823343037	14.5406978510383	10.9676306724693	-0.835884651306091	4	7950389	7950550	162	+	74	83	60	48	60	67	AT4G13670.3
AT4G14710	E011	23.4353529826864	0.0074624327166891	16.2923769159088	5.42818858503845e-05	0.0058319789605385	8.88241679241671	5.86543843356159	-1.2008382808528	4	8426013	8426150	138	-	25	32	43	16	15	8	AT4G14710.6	AT4G14710:E011	AT4G14710	E011	54.229427267399	0.0048209312645721	15.2802861085682	9.26787133419562e-05	0.0192806185955433	13.2797507314472	10.1215781467442	-0.801601327983564	4	8426013	8426150	138	-	85	78	41	34	44	40	AT4G14710.6
AT4G14710	E012	9.15811621725017	0.034447217204567	12.4925484662463	0.0004085784433746	0.0279541213954152	5.92961621945423	2.97604035120295	-1.99110689885218	4	8426151	8426275	125	-	8	13	24	5	1	4	"c(""AT4G14710.5"", ""AT4G14710.6"")"	AT4G14710:E012	AT4G14710	E012	40.4761318606518	0.0124517261266799	26.7767680197054	2.28366328271256e-07	0.0001259649368181	12.5393634581818	7.7504114239823	-1.41194658647874	4	8426151	8426275	125	-	69	76	31	26	17	18	"c(""AT4G14710.5"", ""AT4G14710.6"")"
AT4G16520	E006	397.458334067667	0.0014570615264007	24.2398546553175	8.50539190337061e-07	0.0001624170172791	28.7235173029913	33.0233354759987	0.422672249773214	4	9307397	9307926	530	-	342	434	528	372	339	374	AT4G16520.3	AT4G16520:E006	AT4G16520	E006	604.441266912269	0.0005692882846152	13.0623459122239	0.0003012918348452	0.046522065799317	32.6080469091641	34.89449632841	0.231952892213357	4	9307397	9307926	530	-	483	465	636	647	621	835	AT4G16520.3
AT4G17570	E008	92.3685583156931	0.0021662617375305	79.6684720313895	4.42810567195612e-19	3.975713823482e-16	11.6874415061424	18.2750554385376	1.30493917429211	4	9785984	9785995	12	-	43	60	57	131	147	138	"c(""AT4G17570.2"", ""AT4G17570.3"")"	AT4G17570:E008	AT4G17570	E008	43.0316274851843	0.006020816528177	21.0764994778988	4.4130729006026e-06	0.0015711743091481	7.49065627740961	11.162160134995	1.16762430741014	4	9785984	9785995	12	-	19	26	58	46	47	69	"c(""AT4G17570.2"", ""AT4G17570.3"")"
AT4G21585+AT4G21580	E016	23.0941677234861	0.0140885464169645	12.4698539272284	0.0004135724324038	0.0281827676639877	8.73915277522818	5.90117488371715	-1.13616828562438	4	11477987	11478101	115	+	28	28	39	10	19	11	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"	AT4G21585+AT4G21580:E016	AT4G21585+AT4G21580	E016	21.9453225153025	0.012210801028259	15.6614497963677	7.57525637766367e-05	0.0163454416263605	9.08064474370104	5.93592119099235	-1.23818702587347	4	11477987	11478101	115	+	33	47	9	12	13	17	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"
AT4G21585+AT4G21580	E017	58.2761286194263	0.009664626324272	34.7881432790907	3.6760541942159404e-09	1.16608388520242e-06	14.2572049795663	8.88631118528792	-1.37359169136303	4	11478359	11478539	181	+	55	81	122	29	39	23	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"	AT4G21585+AT4G21580:E017	AT4G21585+AT4G21580	E017	42.1714771609884	0.0067253086412687	16.5628381340153	4.70642813212922e-05	0.0112484288834009	11.9192692249289	8.74115777221552	-0.91081950506967	4	11478359	11478539	181	+	68	71	21	33	28	29	"c(""AT4G21585.6"", ""AT4G21585.2"", ""AT4G21585.5"", ""AT4G21585.1"", ""AT4G21585.3"", ""AT4G21585.4"")"
AT4G23895+AT4G23900	E024	205.03069121253	0.0011903840582009	12.0176229615699	0.0005269987040913	0.0335726601822186	21.379704906881	23.5654686001812	0.28836180065968	4	12426195	12426475	281	+	128	170	206	243	264	250	"c(""AT4G23900.1"", ""AT4G23895.3"")"	AT4G23895+AT4G23900:E024	AT4G23895+AT4G23900	E024	140.863289834051	0.0046125250468424	23.5879897287553	1.19330008541985e-06	0.0005178195151833	14.5149636543049	18.8486043137864	0.788905735201983	4	12426195	12426475	281	+	74	85	147	151	170	247	"c(""AT4G23900.1"", ""AT4G23895.3"")"
AT4G23910	E003	85.657510922356	0.0029438962486586	139.577907100547	3.29243088243345e-32	6.56476510883127e-29	18.0067454268516	9.08523167819766	-1.99238851552013	4	12426712	12426729	18	+	94	132	181	37	22	37	AT4G23910.1	AT4G23910:E003	AT4G23910	E003	29.5561292317915	0.0467792021699529	21.9494781139298	2.79923011507882e-06	0.0010747671470277	11.7642607467161	5.87981497491322	-2.02648763833901	4	12426712	12426729	18	+	48	69	9	23	7	19	AT4G23910.1
