	SRR15236521	SRR15236522	SRR15236523	ERR9081509	ERR9081510	ERR9081511	ERR9081512	ERR9081513	ERR9081514	SRR14214602	SRR14214603	SRR14214604	SRR14214605	CRR341295	CRR341296
AT1G02840;A3:1:628469-628935:628469-629288:+	0.302910715219889	0.26670740625303	0.334793192723847	0.332009728100206	0.424018057414646	0.388805999393312	0.432477308658611	0.380261587274149	0.334851275651339	0.0900828131828078	0.078726895974894	0.0776502846980545	0.112834077322431	0.157461154890618	0.162122721621653
AT1G02850;A3:1:631858-631928:631858-632009:+	0.039437087298556	0.0405218569119239	0.168178264423289	0.124797529220411	0.130439845888473	0.138952994828311	0.107957953755751	0.12635719640677	0.0935968105970256	0.133818707888377	0.153086836425521	0.183608553065946	0.137063306693478	0.0895577668787981	0.0754843817888502
AT1G02850;A3:1:632806-632881:632806-632884:+	0.0955001077913391	0.154821765865285	0.0974497247148311	0.131622666172211	0.14987824010838	0.152065910482967	0.109438815747091	0.164313218773726	0.133255955430769	0.0413346070303329	0.0411982481192012	0.0443988482962722	0.094608265998083	0.324040587380233	0.42559800407142
AT1G02850;RI:1:631603:631858-631928:632043:+	0.897854960308321	0.932627028441324	0.851491514767556	0.798583673166224	0.821516051573854	0.811694888769434	0.865864109914319	0.845885188445398	0.765247590596654	0.861680734251856	0.856225626317634	0.752998878202275	0.861600212430243	0.879893391643723	0.928575848257739
AT1G02850;RI:1:631603:631858-632009:632043:+	0.265183645101035	0.368935420235907	0.53687139445501	0.361168321730903	0.4084389249218	0.410245049415721	0.438587437814838	0.442536760586851	0.251840569169523	0.490429173676934	0.518415629495788	0.406750028243563	0.497186640693236	0.41881846511827	0.514913530362202
AT1G02850;RI:1:632528:632615-632716:632806:+	0.161917558869542	0.204536087392555	0.159838962679714	0.0746121787622075	0.077510003595003	0.0911002588721974	0.105521424513873	0.0870682954252256	0.0626440773147954	0.0948365359492442	0.154476066405872	0.15779063152259	0.125343650696039	0.0721291423734007	0.0696987563492738
AT1G02860;A3:1:636886-636978:636886-636984:+	1	0.993387020141196	1	0.998534119115787	0.984296412980716	0.998146268713826	0.995790037295362	1	0.999358567373309	1	0.986875005217911	1	1	1	0.991506309313032
AT1G02880;A3:1:644261-644350:644256-644350:-	0.289791400659592	0.476624823708658	0.377708696574913	0.379961763164257	0.493682452975664	0.326098783131028	0.395542062648834	0.426751072338597	0.317003451100718	0.453735146527132	0.411285525709469	0.34485059540049	0.488586524330176	0.6543294140592	0.645076298434345
AT1G02880;A5:1:643949-644142:643949-644160:-	0.265538314172639	0.0651505615222525	0.0681841696893255	0.0528818599223067	0.0719011238805331	0.0603210191216853	0.0724983968339183	0.0999098313631716	0.0591587093000484	0.0416106239570973	0.00987550856977838	0.0749569055992442	0.0602007612427831	0.0171817308708522	0.25404570496838
AT1G02880;RI:1:643877:643949-644142:644256:-	0.117976391966108	0.392851151214498	0.576453628882881	0.529569215594834	0	0.316471922023891	0.460574999658254	0.35367210921576	0.201492291304823	0	0.89468910157751	0.376194360825127	0.502013433418803	0	0
AT1G02880;RI:1:643877:643949-644160:644256:-	0.0680385657958317	0.0787871779940836	0.136387920147885	0.0936151142614227	0	0.0387481787549584	0.0970838327839377	0.0986684785793979	0.0223870816879594	0	0.129123872372588	0.0655176220601028	0.108973485800999	0	0
AT1G02880;RI:1:643877:643949-644160:644261:-	0.228388981841424	0.191434088295844	0.242457194578582	0.121628260039728	0.183398026545359	0.346931952887951	0.242910479049759	0.177028546047281	0.142413026179974	0.139323131167378	0.0793463495107093	0.303818045142664	0.247598431248283	0.0747095863841874	0.076911100547831
AT1G02890;SE:1:646310-646406:646489-646567:-	1	1	0.988987760677239	1	0.997045828202946	0.997569013239563	0.999345899565627	0.99834550889033	1	0.997256461573069	0.996927887485471	1	0.993946208114621	1	0.93873981546601
AT1G02910;RI:1:656134:656234-656317:656505:-	0.025025757789869	0.0207553376694387	0.0292386997834976	0.0203743615757993	0.0177161497485655	0.03146956079715	0.041234488472534	0.0329445293780093	0.0236907974333108	0.0143633274336139	0.028817914711061	0.0403464179805625	0.0368117272263239	0.0336109793193391	0.00632031358046071
AT1G02950;A3:1:666262-666351:666256-666351:-	0.105477491163622	0.157861399364651	0.0606923080993275	0.0621678028121924	0.0920439815578002	0.136014903533049	0.124278545358493	0.150800330745782	0.0768650055540535	0.196037564561802	0.136667807415665	0.204316770582086	0.0982327965091987	0.0631873541906432	0.022486686706543
AT1G02950;A5:1:665777-665858:665777-665862:-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022486686706543
AT1G02960;A3:1:667464-667541:667437-667541:-	0.522315030240021	0.514321382878592	0.76242067349638	0.678057393390111	0.609842060609507	0.556874041603685	0.631987407149348	0.664726636419868	0.503466567291643	0.611863594399911	0.556206750656616	0.567138495904164	0.623798845096671	0.492519678484711	0.821972766392479
AT1G02960;RI:1:667151:667281-667373:667437:-	0.056718768898624	0.214285299834634	0.23140977749303	0.0342617491568474	0	0.0118439550120645	0.0722209012071471	0.052735162556605	0.0914573566184304	0	0.0751544262985747	0	0	0	0
AT1G02960;RI:1:667151:667281-667373:667464:-	0	0.312796837938064	0.232785953989926	0.0724776835946291	0.148457703320625	0.0764225863177027	0.129008387023547	0.131857395863356	0.136340731722093	0.320830231308827	0	0	0.0824916903128141	0	0
AT1G02960;RI:1:667151:667281-667373:667641:-	0.756780306747797	0.573264569554623	0.731488902172619	0.43709907219159	0.648801506367187	0.408433337169927	0.518339920000858	0.488081845000312	0.904117600287457	0.368114275477668	0.762203845177026	0.367420598269051	0.585973154093741	0.429316020903838	0.494544224013702
AT1G02960;RI:1:667151:667437-667541:667641:-	0.931913609724697	0.57837382055726	0.794227130500183	0.875787218287658	1	0.950919496945823	0.829095996015243	0.821683239431619	0.764301358522084	1	0.905216162333493	1	1	1	1
AT1G02960;RI:1:667151:667464-667541:667641:-	1	0.470174081750805	0.544549122920103	0.612781496870832	0.44893141901524	0.704958278898026	0.612618807282832	0.48173943047726	0.682060511860048	0.347794941808038	1	1	0.784775361998319	1	1
AT1G02960;RI:1:667373:667437-667541:667641:-	0.20917518038533	0.217828282731041	0.299021613183379	0.243646133533895	0.0928290571687395	0.25169176112878	0.259758746519139	0.212015144442785	0.0334591620646465	0.316452833560102	0.194927111180019	0.255336388746374	0.260575081884606	0.357503692028059	0.489763570874758
AT1G02960;RI:1:667373:667464-667541:667641:-	0.185787981458035	0.231172103529093	0.117516020316553	0.137373879439963	0.0713911651222527	0.222612071639133	0.178753749947456	0.128977693699154	0.0346698112837016	0.301874011791475	0.15158583316227	0.207421853328158	0.18807120133731	0.364405884602572	0.172113465659769
AT1G02990;A3:1:682092-682243:681921-682243:-	0.107359197071494	0.0610935120795783	0.0157497115673726	0.0597922644761657	0.0483607195067968	0.0904884598205559	0.206079989673749	0.0835959250317669	0.0830390321780462	0.0800937186708481	0.129946426080276	0.0849872657104916	0.0655807852918539	0.241841834839142	0
AT1G02990;A3:1:686605-686679:686597-686679:-	1	1	0.981182555341941	0.996153432206126	0.995457203213747	0.963492875430513	0.993593293331151	0.990323821515423	1	0.985792796843278	1	0.986332544092964	1	1	1
AT1G02990;A5:1:687009-687107:687009-687115:-	1	1	0	0.989729131315561	0.983600332915639	0.864751546235076	0.975950512511537	0.974998018170268	1	0	0	0	1	0	0
AT1G02990;RI:1:686844:687009-687107:687315:-	0	0	nan	0	0	0	0	0	0	nan	nan	nan	0	nan	nan
AT1G02990;RI:1:686844:687009-687115:687315:-	nan	nan	0	0	0	0	0	0	nan	0	0	0	nan	0	0
AT1G02990;SE:1:682892-683023:683077-683175:-	0	0	0.0188174446580592	0.0038465677938739	0.00454279678625285	0.0365071245694869	0.00640670666884847	0.00967617848457716	0	0.0142072031567219	0	0.0136674559070358	0	0	0
AT1G03010;AF:1:693190:693571-694117:693934:694038-694117:+	1	0	1	0.567503440002823	0.567073149670485	0.492225651526512	0.36060628712893	0.91386594379396	0.815453304289479	nan	nan	0.291379264818493	nan	1	nan
AT1G03040;A3:1:705656-706101:705641-706101:-	0.862308704367659	0.816527560773635	0.912242551484888	0.944976463665535	0.935931845284679	0.906439148835657	0.914464085578832	0.922011892961537	0.910866877469317	0.912601067233762	0.847794647389687	0.767138901818571	0.927432083587889	0.524249970615891	0.575171547078258
AT1G03055;RI:1:710695:710801-710955:711016:-	0.294729788901226	0.209704813975903	0.0524860384051307	0.0692680290725922	0	0.0848806935343539	0	0	0.02251672793403	0.056542215077728	0.0244718705328248	0.104208950526371	0.124879113361348	0.424542837261052	0.0747524419837246
AT1G03060;A3:1:726347-726710:726344-726710:-	0.514514567730296	0.603204800369404	0.440550042128001	0.741311466639352	0.581958634403157	0.567102008213951	0.489021988459531	0.501808026519731	0.506189533344058	0.949832698945861	0.841862439582665	0.831556411994051	0.830776125244221	0.714131957389942	0.829556007276676
AT1G03060;RI:1:715660:718415-718503:718662:-	0.85478269174603	0.825988694967358	0.933658699278098	0.925403591943767	0.939297474648127	0.757360651288015	0.885864014686504	0.842112012188903	0.817421079335223	0.846192083463824	0.841862439582665	0.831556411994051	0.830776125244221	0.61934885872492	0.615559876548567
AT1G03070;A5:1:730056-730140:730023-730140:+	0	0	0.260370954628264	0.587054999514716	0	0.206477637475181	0.0472650674391933	0.194004104938334	0.162159898838485	0.430176391560141	0	0.356145590600282	0	0	0
AT1G03070;RI:1:729830:730023-730140:730415:+	0	0.117905167867815	0.146518575328181	0.252132176084114	0	0.136774975668892	0.207509919319142	0.508684174305954	0.125873152673237	0	0.281255508384695	0	0.138555056964348	0	0
AT1G03070;RI:1:729830:730056-730140:730415:+	nan	1	0.327804868123894	0.191688337190164	nan	0.37846967943115	0.840715899600552	0.811370423844465	0.426607415930439	0	1	0	1	nan	nan
AT1G03080;A3:1:737437-737562:737420-737562:-	0.759790766672914	0.781199487369487	0.863745257044675	0.753644985395332	0.745356472225332	0.732096834469244	0.707827027435764	0.691446174387707	0.596736743936886	0.670971394186339	0.787871564418316	0.646715221779269	0.637111080738608	0.921645568093065	0.685876712725436
AT1G03080;RI:1:737233:737420-737562:737624:-	0.503320134713424	0.220734743433102	0.517700544670445	0.445429566318718	0.568931931581758	0.434087615870187	0.387571635632952	0.546981266862163	0.387347355354803	0.760786443476446	0.690235100215027	0.294855056187649	0.29518728530655	0.925221915530702	0.622831754504811
AT1G03080;RI:1:737233:737437-737562:737624:-	0.242641439476591	0.0735046810314575	0.14480768000208	0.207954018427808	0.310774022586051	0.21917508234012	0.207118113996289	0.350143629629317	0.299356770221101	0.609310339210963	0.374976820246727	0.185948927795854	0.192605345277174	0.512644943950355	0.430618708542202
AT1G03090;SE:1:741065-741148:741207-741509:+	0.699186240856305	0.680348014444754	0.883334429416739	0.986075925577059	0.987803355599675	0.987751082338299	0.984547198528642	0.98074189538454	0.986426916477155	0.945565539318778	0.823681377363923	0.909337190524543	0.898018002515809	0.665084461784637	0.690558908406475
AT1G03120;A5:1:752712-752982:752660-752982:+	0	0	0.228207451932549	0.204900194067092	0.678963237430979	0.113046555613683	0	0	0.225570743893904	0.258581406576155	0.130241403486211	0	0	0	0
AT1G03160;A5:1:764866-765025:764831-765025:+	0.926235917622972	0.921730182544092	0.938658007281689	0.972434854642148	0.968027675062528	0.9410438275795	0.957648938392569	0.966068677107028	0.943356616277744	0.987977560780983	0.871246060574969	0.99003872151611	0.945070810208027	0.974080236390825	0.910258202185347
AT1G03160;A5:1:764931-765025:764831-765025:+	0.0551177732367383	0.156988800727452	0.102686048622528	0.22833477395676	0.538532693718314	0.123566636925416	0.0549271702497432	0.140137975475238	0.159963510235179	0	0.0675273133533393	0.71104837458245	0	0.239729807869214	0.092055784452907
AT1G03160;A5:1:764931-765025:764866-765025:+	0.00462407047097517	0.0155672497526085	0.00742303834208578	0.00831793184486992	0.0371135630188105	0.00875553184301106	0.00256368753919982	0.00569168598637185	0.0113046869125267	0	0.0105886341944206	0.0241610093816867	0	0.00832073348711623	0.00989697490628656
AT1G03160;SE:1:763430-763980:764066-764157:+	1	1	1	1	1	1	0.99463705341328	1	0.987446581502784	1	1	1	1	1	0.759955289546898
AT1G03180;A3:1:774153-774224:774153-774231:+	0.130679722247176	0.333025532352004	0.614509737771477	0.186306461563169	0.371646756959942	0.143058642772135	0.0702801343230824	0.0278654572305032	0.079600056141036	0.0903240444591215	0.184351571894754	0.331270021727208	0.272372467807359	0	0.213594719765393
AT1G03180;A3:1:774153-774224:774153-774247:+	1	1	1	1	1	0.696684126701203	1	1	0.804764064076107	1	0.816413930588015	1	1	nan	1
AT1G03180;A3:1:774153-774231:774153-774247:+	1	1	1	1	1	0.932243409788676	1	1	0.979450073298668	1	0.951633688715751	1	1	1	1
AT1G03180;RI:1:773358:773691-774096:774153:+	0.0430257100569483	0.0647872163634451	0.373586583485015	0	0.372921126270889	0	0.149903077981283	0	0.0733206594305271	0.108202559152256	nan	0.278085840867025	1	0	nan
AT1G03200_and_AT1G03210;RI:1:783318:783596-783681:783842:+	0.101457701053783	0.0561753641889696	0.19292474452534	0.132360760620266	0.166686003371682	0.145380051514154	0.185819724476556	0.176531602037786	0.117793069749006	0.104763653988825	0.113205048043998	0.136803145222119	0.153113156758063	0.0804882032432753	0.0520240447604115
AT1G03250;A3:1:794198-794328:794180-794328:-	0.0295597280918119	0.0553625311543156	0.0246743977325386	0.0332165925522962	0.0208382535743059	0.0459805790171851	0.0385127377088005	0.0399868700159425	0.0379687925326871	0	0.0422451234503318	0.0499683909325124	0.0499252923163717	0.0159683403050122	0.0455686597091363
AT1G03280;A3:1:803117-803201:803117-803543:+	0.135666689291825	1	0.0873588355057925	0.646461437461004	0.442733285511757	0.291279642635656	0.686110362471449	0.284847277538259	0.12972410919767	1	0.666052287649824	0.110101829429271	0.11391845783332	0.0975946098048212	0
AT1G03280;A3:1:803117-803201:803117-803565:+	0.0140443271957042	0.0180307156844669	0.00608162963039506	0.0259164527980451	0.0424613513148668	0.0353516261825985	0.0655865392313733	0.0473156395985971	0.0164911136692895	0.00866354553169475	0.0504908211017452	0.0472800101937545	0.0211539874904709	0.00265128100524469	0
AT1G03280;A3:1:803117-803543:803117-803565:+	0.0832005007048484	0	0.0600830472427405	0.0143416762076378	0.0528652394982858	0.0818673211453979	0.0311122968007616	0.110868551642751	0.101114267367951	0	0.0259690563367902	0.28627761045295	0.143906003284333	0.0239904633564839	0.425898646855012
AT1G03290;A3:1:808822-808913:808822-808979:+	0.702830159173352	0.609976480209404	0.947153688874043	0.638411562541923	0.704919967602205	0.541781212378146	0.563823034086166	0.528716401795649	0.404223361658687	0	0	0.607139651227709	0.263145997886122	0.482849831979172	0.524622184042959
AT1G03290;A5:1:807631-807951:807510-807951:+	0.970648144097829	0.980604514561598	0.855412441320869	0.890101729605436	0.918329019354455	0.90303050513537	0.907171984151365	0.91389108354111	0.892406238050992	0.664597317339085	0.610099604131929	0.740205312078204	0.668576091582906	0.747890712714391	0.719451347421689
AT1G03290;RI:1:808532:808822-808913:809214:+	0.492792114277237	0.509433399676484	0.629138652800065	0.665732101672559	0.632939259618699	0.703798048502481	0.678083460993884	0.7321887359935	0.769772052563649	1	1	0.484742940968258	0.696489463255984	0.52593218955883	0.584955542356887
AT1G03290;RI:1:808532:808822-808979:809214:+	0.696772983446484	0.618916399615278	0.968157621918968	0.778581842203356	0.804661034757344	0.737490404626932	0.731386882172678	0.754127432076167	0.694050849159089	0.376918430607094	0.448101722732797	0.592487324631378	0.450402532305232	0.508797672294659	0.608668479411251
AT1G03290;SE:1:807510-807592:807631-807951:+	0	0.282445017324477	0.187334669654089	0.0324657966643646	0.0759622924320919	0.112314705479718	0.0784443452475847	0.0943788967977816	0.0144169475838101	0.129846945325087	0	0.270525757320341	0.083401880650705	0.370712167319964	0
AT1G03310;A5:1:813604-813929:813581-813929:+	0.988588774542164	0.989478738439555	0.435277006671284	1	1	0.991852220481669	0.986849532280698	1	1	1	1	1	0.988756243922201	0.869414735472839	0.892282928732393
AT1G03370;RI:1:833694:833956-834254:834419:+	0.0851218349694335	0.0394335269761432	0.190665267098122	0.126126942926887	0.100943438527345	0.086487396396089	0.155334654053656	0.0947794411536206	0.111913591371417	0.130753643444138	0.0451150058490083	0.0707250806117722	0.139282505047886	0.102661300098237	0.102919775890148
AT1G03430;RI:1:848998:849070-849179:849621:+	0.0736347629015921	0.0429239257184408	0.102153315736473	0.080170690071877	0.0894498283563203	0.062889153584346	0.0482462963520969	0.0778379859037019	0.0636658470870365	0.047287323117986	0.0913396366025073	0.115021975940833	0.0654639868477533	0.0396402539426957	0.107326914243382
AT1G03457;A3:1:862640-862753:862613-862753:-	0.234090076424794	0.0656869096094372	0.253727165987992	0.349235397658189	0.348079356230812	0.263131835781251	0.25968306371925	0.248975055197698	0.267082216351588	0.356186706056976	0.434741699389566	0.466281178147529	0.141416700537145	0.343316089888639	0.125969981886091
AT1G03470;A3:1:867520-867630:867511-867630:-	0.599629492235257	0.514902658749443	0.484381905076658	0.419489107617307	0.518063372305197	0.431906995266497	0.531361021166732	0.436981314105944	0.530788359815979	0.237989022472386	0.295490246284706	0.219157044040945	0.273603062817415	0	0.677332668741621
AT1G03470;A5:1:867520-867626:867520-867630:-	0	0.0791631345543763	0	0.00907467436208187	0.0619441220275014	0.0130827160469316	0.00718032644527349	0.0321044411292325	0.037451410123588	0	0.0419870035043916	0.161603588400906	0	nan	0
AT1G03470;RI:1:867409:867520-867626:867733:-	1	0.562701173014193	1	0.960026873646888	0.742577770073736	0.944194615407959	0.972140047243629	0.897135761844675	0.882690890007634	1	0.934510825716083	0.731647167637405	1	nan	1
AT1G03470;RI:1:867409:867520-867630:867733:-	0.0350698958592026	0.0996032916760669	0.0811629652581094	0.180287954878827	0.16000822951945	0.183197530992675	0.201508203865719	0.224378087575485	0.226465522002321	0.34857341935603	0.384767058680885	0.344489897701833	0.207969988323271	nan	0.0313761901782752
