ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
315	"AT5G26180"	NA	chr5	+	9152753	9153502	9152753	9152885	9153331	9153502
316	"AT5G26146"	NA	chr5	+	9135924	9139579	9135924	9136002	9137792	9139579
317	"AT5G26146"	NA	chr5	+	9135924	9139579	9135924	9137685	9137792	9139579
318	"AT5G25970"	NA	chr5	+	9066277	9067221	9066277	9066403	9066474	9067221
319	"AT5G25540"	NA	chr5	-	8891474	8892364	8891474	8891922	8891987	8892364
320	"AT5G25520"	NA	chr5	+	8887835	8888590	8887835	8887956	8888097	8888590
321	"AT5G25520"	NA	chr5	+	8887835	8888590	8887835	8887956	8888530	8888590
322	"AT5G25520"	NA	chr5	+	8888097	8888590	8888097	8888304	8888530	8888590
323	"AT5G25370"	NA	chr5	-	8807451	8807783	8807451	8807555	8807668	8807783
324	"AT5G25040"	NA	chr5	+	8623134	8623970	8623134	8623296	8623371	8623970
325	"AT5G25040"	NA	chr5	+	8623371	8623970	8623371	8623620	8623705	8623970
326	"AT5G25040"	NA	chr5	+	8623371	8623970	8623371	8623755	8623860	8623970
327	"AT5G24960"	NA	chr5	-	8599734	8600697	8599734	8600314	8600412	8600697
328	"AT5G24740"	NA	chr5	-	8471516	8471879	8471516	8471621	8471732	8471879
329	"AT5G24360"	NA	chr5	+	8316828	8317184	8316828	8316877	8316937	8317184
330	"AT5G24310"	NA	chr5	+	8275762	8276068	8275762	8275857	8275940	8276068
331	"AT5G24280"	NA	chr5	-	8259530	8259767	8259530	8259639	8259711	8259767
332	"AT5G24260"	NA	chr5	-	8237462	8238294	8237462	8237856	8238159	8238294
333	"AT5G24160"	NA	chr5	-	8183534	8184176	8183534	8183813	8183897	8184176
334	"AT5G24030"	NA	chr5	-	8118316	8119121	8118316	8119005	8119089	8119121
335	"AT5G65510"	NA	chr5	+	26188801	26189413	26188801	26188929	26189009	26189413
336	"AT5G27270"	NA	chr5	+	9605483	9607679	9605483	9606192	9606260	9607679
337	"AT5G27270"	NA	chr5	+	9605483	9607679	9605483	9606192	9606277	9607679
338	"AT5G27270"	NA	chr5	+	9608520	9608822	9608520	9608608	9608700	9608822
339	"AT5G27270"	NA	chr5	+	9608965	9609789	9608965	9609030	9609145	9609789
340	"AT5G23870"	NA	chr5	-	8045539	8046452	8045539	8046001	8046148	8046452
341	"AT5G23870"	NA	chr5	-	8046148	8046452	8046148	8046185	8046326	8046452
342	"AT5G23700"	NA	chr5	+	7995750	7995926	7995750	7995792	7995885	7995926
343	"AT5G23490"	NA	chr5	+	7925836	7926294	7925836	7925937	7926248	7926294
344	"AT5G23480"	NA	chr5	+	7915954	7916914	7915954	7916187	7916300	7916914
345	"AT5G23480"	NA	chr5	+	7918050	7919328	7918050	7918537	7918730	7919328
346	"AT5G23450"	NA	chr5	-	7908507	7909184	7908507	7909050	7909148	7909184
347	"AT5G23430"	NA	chr5	-	7899834	7900563	7899834	7899995	7900085	7900563
348	"AT5G23250"	NA	chr5	+	7831636	7832087	7831636	7831760	7832025	7832087
349	"AT5G23250"	NA	chr5	+	7832175	7832843	7832175	7832257	7832351	7832843
350	"AT5G23150"	NA	chr5	+	7791153	7791912	7791153	7791640	7791816	7791912
351	"AT5G23060"	NA	chr5	-	7736517	7737205	7736517	7736994	7737073	7737205
352	"AT5G23050"	NA	chr5	-	7732008	7732308	7732008	7732107	7732182	7732308
353	"AT5G22875"	NA	chr5	+	7650581	7651389	7650581	7650681	7651265	7651389
354	"AT5G22791"	NA	chr5	-	7603499	7604822	7603499	7604205	7604330	7604822
355	"AT5G22770"	NA	chr5	-	7579155	7579997	7579155	7579516	7579833	7579997
356	"AT5G22760"	NA	chr5	+	7575478	7576070	7575478	7575948	7576041	7576070
357	"AT5G22700"	NA	chr5	-	7548442	7548921	7548442	7548517	7548651	7548921
358	"AT5G22690"	NA	chr5	+	7543638	7544694	7543638	7544325	7544536	7544694
359	"AT5G22690"	NA	chr5	+	7543638	7544694	7543638	7544325	7544558	7544694
360	"AT5G22690"	NA	chr5	+	7543638	7545256	7543638	7544694	7544810	7545256
361	"AT5G22640"	NA	chr5	+	7532383	7533150	7532383	7532574	7532931	7533150
362	"AT5G22610"	NA	chr5	+	7515216	7516179	7515216	7515851	7515941	7516179
363	"AT5G22500"	NA	chr5	+	7472803	7473563	7472803	7473073	7473435	7473563
364	"AT5G22490"	NA	chr5	-	7459207	7459633	7459207	7459345	7459423	7459633
365	"AT5G54110"	NA	chr5	+	21959239	21960009	21959239	21959361	21959931	21960009
366	"AT5G22010"	NA	chr5	-	7280320	7281010	7280320	7280780	7280953	7281010
367	"AT5G21930"	NA	chr5	+	7248085	7248499	7248085	7248217	7248348	7248499
368	"AT5G21105"	NA	chr5	+	7176446	7177841	7176446	7177256	7177639	7177841
369	"AT5G20480"	NA	chr5	+	6921508	6925197	6921508	6921983	6922167	6925197
370	"AT5G20450"	NA	chr5	-	6911201	6911600	6911201	6911375	6911477	6911600
371	"AT5G20450"	NA	chr5	-	6912486	6913313	6912486	6912683	6912769	6913313
372	"AT5G20450"	NA	chr5	-	6912486	6913323	6912486	6912654	6912769	6913323
373	"AT5G20450"	NA	chr5	-	6912769	6913288	6912769	6912811	6913126	6913288
374	"AT5G20360"	NA	chr5	-	6881331	6882281	6881331	6881749	6882053	6882281
375	"AT5G20360"	NA	chr5	-	6882361	6884630	6882361	6884315	6884345	6884630
376	"AT5G20300"	NA	chr5	-	6856217	6856952	6856217	6856340	6856438	6856952
377	"AT5G20250"	NA	chr5	+	6833658	6834047	6833658	6833895	6833988	6834047
378	"AT5G20250"	NA	chr5	+	6834004	6835720	6834004	6834047	6834146	6835720
379	"AT5G20240"	NA	chr5	+	6830636	6830838	6830636	6830736	6830808	6830838
380	"AT5G20220"	NA	chr5	+	6821893	6822351	6821893	6822098	6822186	6822351
381	"AT5G20160"	NA	chr5	-	6804658	6804979	6804658	6804762	6804858	6804979
382	"AT5G19950"	NA	chr5	-	6740776	6741318	6740776	6741016	6741135	6741318
383	"AT5G19940"	NA	chr5	+	6740470	6740957	6740470	6740609	6740707	6740957
384	"AT5G19855"	NA	chr5	-	6712389	6712852	6712389	6712455	6712794	6712852
385	"AT5G64390"	NA	chr5	+	25746564	25748575	25746564	25746676	25747215	25748575
386	"AT5G19560"	NA	chr5	+	6602909	6603420	6602909	6603085	6603280	6603420
387	"AT5G19560"	NA	chr5	+	6605313	6606506	6605313	6605640	6605725	6606506
388	"AT5G55490"	NA	chr5	-	22478711	22479319	22478711	22479077	22479174	22479319
389	"AT5G55490"	NA	chr5	-	22478711	22479600	22478711	22479319	22479413	22479600
390	"AT5G55490"	NA	chr5	-	22478711	22479814	22478711	22479600	22479687	22479814
391	"AT5G19480"	NA	chr5	+	6571500	6571855	6571500	6571698	6571803	6571855
392	"AT5G19480"	NA	chr5	+	6572890	6573623	6572890	6573017	6573315	6573623
393	"AT5G19180"	NA	chr5	+	6455107	6456033	6455107	6455225	6455459	6456033
394	"AT5G19070"	NA	chr5	+	6376972	6377176	6376972	6377065	6377145	6377176
395	"AT5G19030"	NA	chr5	-	6357382	6357877	6357382	6357584	6357770	6357877
396	"AT5G19030"	NA	chr5	-	6357382	6357877	6357382	6357598	6357770	6357877
397	"AT5G18310"	NA	chr5	+	6061297	6062404	6061297	6061767	6062149	6062404
398	"AT5G18310"	NA	chr5	+	6062149	6062404	6062149	6062261	6062345	6062404
399	"AT5G18230"	NA	chr5	-	6023895	6024669	6023895	6024546	6024615	6024669
400	"AT5G18230"	NA	chr5	-	6026594	6027249	6026594	6026600	6026938	6027249
401	"AT5G17460"	NA	chr5	-	5758653	5759817	5758653	5758733	5758820	5759817
402	"AT5G17300"	NA	chr5	-	5691550	5691810	5691550	5691612	5691698	5691810
403	"AT5G17240"	NA	chr5	+	5666822	5667226	5666822	5666996	5667075	5667226
404	"AT5G17060"	NA	chr5	+	5612450	5613074	5612450	5612648	5612753	5613074
405	"AT5G17010"	NA	chr5	-	5587343	5587982	5587343	5587752	5587843	5587982
406	"AT5G17010"	NA	chr5	-	5587350	5587982	5587350	5587757	5587843	5587982
407	"AT5G16880"	NA	chr5	+	5548916	5550176	5548916	5549111	5549637	5550176
408	"AT5G16800"	NA	chr5	-	5524272	5525039	5524272	5524701	5524810	5525039
409	"AT5G16790"	NA	chr5	-	5522878	5524011	5522878	5523506	5523834	5524011
410	"AT5G16610"	NA	chr5	-	5445438	5445755	5445438	5445592	5445663	5445755
411	"AT5G16190"	NA	chr5	-	5283446	5284075	5283446	5283810	5283883	5284075
412	"AT5G16190"	NA	chr5	-	5283883	5284374	5283883	5284075	5284174	5284374
413	"AT5G16180"	NA	chr5	+	5281726	5282319	5281726	5282071	5282162	5282319
414	"AT5G15845"	NA	chr5	+	5175200	5177922	5175200	5176356	5176494	5177922
415	"AT5G15845"	NA	chr5	+	5175200	5177922	5175200	5176406	5176494	5177922
416	"AT5G15790"	NA	chr5	+	5148949	5149919	5148949	5149014	5149599	5149919
417	"AT5G15720"	NA	chr5	-	5124524	5125246	5124524	5124904	5124987	5125246
418	"AT5G15720"	NA	chr5	-	5125710	5126459	5125710	5125838	5125917	5126459
419	"AT5G15610"	NA	chr5	+	5081489	5081744	5081489	5081587	5081674	5081744
420	"AT5G15550"	NA	chr5	-	5059230	5059487	5059230	5059266	5059350	5059487
421	"AT5G15500"	NA	chr5	-	5031647	5033540	5031647	5032848	5033127	5033540
422	"AT5G15310"	NA	chr5	+	4975099	4975661	4975099	4975229	4975311	4975661
423	"AT5G15190"	NA	chr5	-	4932707	4933620	4932707	4933034	4933117	4933620
424	"AT5G15040"	NA	chr5	-	4870488	4870741	4870488	4870497	4870582	4870741
425	"AT5G14850"	NA	chr5	-	4801869	4802469	4801869	4802188	4802303	4802469
426	"AT5G14850"	NA	chr5	-	4803507	4804206	4803507	4803791	4804101	4804206
427	"AT5G14770"	NA	chr5	-	4772116	4772586	4772116	4772453	4772561	4772586
428	"AT5G14610"	NA	chr5	+	4710562	4711570	4710562	4710728	4711261	4711570
429	"AT5G14610"	NA	chr5	+	4712122	4712725	4712122	4712191	4712581	4712725
430	"AT5G14610"	NA	chr5	+	4713757	4714506	4713757	4714035	4714116	4714506
431	"AT5G27620"	NA	chr5	+	9774233	9774495	9774233	9774318	9774403	9774495
432	"AT5G14500"	NA	chr5	-	4675263	4675628	4675263	4675395	4675470	4675628
433	"AT5G14340"	NA	chr5	+	4623590	4624960	4623590	4623720	4624250	4624960
434	"AT5G14250"	NA	chr5	+	4599779	4600152	4599779	4599938	4600030	4600152
435	"AT5G14210"	NA	chr5	-	4579143	4579692	4579143	4579355	4579448	4579692
436	"AT5G14180"	NA	chr5	-	4571323	4571933	4571323	4571764	4571837	4571933
437	"AT5G14150"	NA	chr5	-	4566592	4566988	4566592	4566664	4566809	4566988
438	"AT5G14090"	NA	chr5	+	4547862	4549034	4547862	4548620	4548808	4549034
439	"AT5G14060"	NA	chr5	+	4538342	4538664	4538342	4538465	4538547	4538664
440	"AT5G13920"	NA	chr5	-	4485625	4486908	4485625	4486490	4486580	4486908
441	"AT5G13660"	NA	chr5	+	4405093	4406515	4405093	4406365	4406443	4406515
442	"AT5G13660"	NA	chr5	+	4405093	4406515	4405093	4406365	4406446	4406515
443	"AT5G13660"	NA	chr5	+	4405093	4406813	4405093	4406515	4406614	4406813
444	"AT5G13590"	NA	chr5	-	4373238	4375787	4373238	4373622	4373750	4375787
445	"AT5G13590"	NA	chr5	-	4378629	4379356	4378629	4378725	4379055	4379356
446	"AT5G13590"	NA	chr5	-	4378629	4379356	4378629	4378725	4379191	4379356
447	"AT5G13410"	NA	chr5	-	4300004	4300262	4300004	4300080	4300206	4300262
448	"AT5G13410"	NA	chr5	-	4300206	4300427	4300206	4300262	4300382	4300427
449	"AT5G45170"	NA	chr5	-	18270787	18271108	18270787	18270931	18271023	18271108
450	"AT5G13240"	NA	chr5	-	4225004	4225505	4225004	4225342	4225433	4225505
451	"AT5G12920"	NA	chr5	-	4077457	4078331	4077457	4077988	4078204	4078331
452	"AT5G12440"	NA	chr5	-	4041216	4041648	4041216	4041345	4041473	4041648
453	"AT5G12440"	NA	chr5	-	4041473	4042254	4041473	4041648	4042037	4042254
454	"AT5G12440"	NA	chr5	-	4041473	4042254	4041473	4041676	4042037	4042254
455	"AT5G12440"	NA	chr5	-	4041473	4042254	4041473	4041709	4042037	4042254
456	"AT5G12290"	NA	chr5	-	3974643	3974972	3974643	3974744	3974861	3974972
457	"AT5G12040"	NA	chr5	+	3887135	3887440	3887135	3887151	3887359	3887440
458	"AT5G11980"	NA	chr5	-	3868651	3869416	3868651	3869099	3869231	3869416
459	"AT5G11920"	NA	chr5	+	3839315	3839859	3839315	3839580	3839850	3839859
460	"AT5G11840"	NA	chr5	-	3813953	3814137	3813953	3814010	3814108	3814137
461	"AT5G11640"	NA	chr5	+	3741781	3742319	3741781	3742199	3742262	3742319
462	"AT5G11530"	NA	chr5	+	3699346	3701549	3699346	3700964	3701199	3701549
463	"AT5G11430"	NA	chr5	+	3647916	3650159	3647916	3648071	3648374	3650159
464	"AT5G11430"	NA	chr5	+	3650622	3651398	3650622	3650743	3651338	3651398
465	"AT5G11350"	NA	chr5	+	3621770	3622444	3621770	3622209	3622277	3622444
466	"AT5G11300"	NA	chr5	-	3601969	3602343	3601969	3602104	3602193	3602343
467	"AT5G11160"	NA	chr5	+	3551461	3551761	3551461	3551611	3551702	3551761
468	"AT5G11010"	NA	chr5	+	3483631	3484342	3483631	3483863	3484153	3484342
469	"AT5G11010"	NA	chr5	+	3483631	3484342	3483631	3483963	3484153	3484342
470	"AT5G10965"	NA	chr5	-	3468634	3469134	3468634	3468903	3469013	3469134
471	"AT5G10965"	NA	chr5	-	3468634	3470196	3468634	3469134	3469237	3470196
472	"AT5G10900"	NA	chr5	-	3436315	3436490	3436315	3436336	3436418	3436490
473	"AT5G10695"	NA	chr5	+	3377662	3378221	3377662	3377863	3377935	3378221
474	"AT5G14200"	NA	chr5	+	4577743	4578240	4577743	4577950	4578036	4578240
475	"AT5G10450"	NA	chr5	-	3283852	3284782	3283852	3284466	3284665	3284782
476	"AT5G10450"	NA	chr5	-	3283852	3284782	3283852	3284472	3284665	3284782
477	"AT5G10450"	NA	chr5	-	3283852	3284782	3283852	3284571	3284665	3284782
478	"AT5G10350"	NA	chr5	-	3256021	3256927	3256021	3256213	3256502	3256927
479	"AT5G10350"	NA	chr5	-	3256021	3257252	3256021	3256927	3257229	3257252
480	"AT5G10330"	NA	chr5	-	3249165	3249520	3249165	3249320	3249436	3249520
481	"AT5G10330"	NA	chr5	-	3249165	3249520	3249165	3249333	3249436	3249520
482	"AT5G10330"	NA	chr5	-	3249436	3249870	3249436	3249520	3249624	3249870
483	"AT5G10150"	NA	chr5	-	3181982	3183093	3181982	3182293	3182369	3183093
484	"AT5G10070"	NA	chr5	-	3148900	3149198	3148900	3149022	3149126	3149198
485	"AT5G09820"	NA	chr5	-	3055617	3056329	3055617	3056168	3056255	3056329
486	"AT5G09820"	NA	chr5	-	3056418	3056649	3056418	3056463	3056550	3056649
487	"AT5G48710"	NA	chr5	-	19755467	19755713	19755467	19755585	19755658	19755713
488	"AT5G09690"	NA	chr5	-	3000722	3001284	3000722	3001076	3001164	3001284
489	"AT5G09690"	NA	chr5	-	3000722	3001403	3000722	3001284	3001373	3001403
490	"AT5G09690"	NA	chr5	-	3001164	3001403	3001164	3001244	3001373	3001403
491	"AT5G09690"	NA	chr5	-	3001164	3001403	3001164	3001262	3001373	3001403
492	"AT5G09690"	NA	chr5	-	3001488	3001946	3001488	3001533	3001715	3001946
493	"AT5G18245"	NA	chr5	+	6028150	6028582	6028150	6028330	6028516	6028582
494	"AT5G18245"	NA	chr5	+	6028150	6029282	6028150	6028330	6028828	6029282
495	"AT5G18245"	NA	chr5	+	6028150	6029282	6028150	6028582	6028828	6029282
496	"AT5G18245"	NA	chr5	+	6029601	6030228	6029601	6029684	6029821	6030228
497	"AT5G18245"	NA	chr5	+	6029601	6030596	6029601	6030228	6030356	6030596
498	"AT5G09330"	NA	chr5	-	2894551	2895480	2894551	2895062	2895310	2895480
499	"AT5G09250"	NA	chr5	-	2875581	2876081	2875581	2875604	2875975	2876081
500	"AT5G08710"	NA	chr5	-	2835233	2835486	2835233	2835337	2835431	2835486
501	"AT5G08600"	NA	chr5	+	2788713	2789318	2788713	2788791	2788922	2789318
502	"AT5G08580"	NA	chr5	-	2780449	2780868	2780449	2780725	2780807	2780868
503	"AT5G08535"	NA	chr5	+	2762441	2762940	2762441	2762517	2762592	2762940
504	"AT5G08535"	NA	chr5	+	2762441	2762940	2762441	2762517	2762709	2762940
505	"AT5G08535"	NA	chr5	+	2762592	2762940	2762592	2762594	2762709	2762940
506	"AT5G08500"	NA	chr5	+	2748132	2748807	2748132	2748479	2748660	2748807
507	"AT5G08490"	NA	chr5	-	2744483	2745713	2744483	2745570	2745662	2745713
508	"AT5G08490"	NA	chr5	-	2744483	2747992	2744483	2745713	2745818	2747992
509	"AT5G49960"	NA	chr5	-	20324877	20325257	20324877	20324954	20325062	20325257
510	"AT5G49960"	NA	chr5	-	20324877	20325257	20324877	20324970	20325062	20325257
511	"AT5G08130"	NA	chr5	-	2609534	2610123	2609534	2609914	2610094	2610123
512	"AT5G08100"	NA	chr5	-	2593979	2594701	2593979	2594213	2594421	2594701
513	"AT5G08080"	NA	chr5	+	2590335	2590611	2590335	2590413	2590530	2590611
514	"AT5G07920"	NA	chr5	-	2524699	2525663	2524699	2525346	2525525	2525663
515	"AT5G07890"	NA	chr5	-	2519009	2519270	2519009	2519112	2519210	2519270
516	"AT5G07770"	NA	chr5	+	2475710	2475955	2475710	2475827	2475908	2475955
517	"AT5G07570"	NA	chr5	+	2393102	2396329	2393102	2394413	2394758	2396329
518	"AT5G07570"	NA	chr5	+	2393102	2396329	2393102	2394677	2394758	2396329
519	"AT5G07570"	NA	chr5	+	2393102	2396329	2393102	2394677	2395118	2396329
520	"AT5G07530"	NA	chr5	-	2382467	2383890	2382467	2382765	2382907	2383890
521	"AT5G07400"	NA	chr5	+	2344125	2344675	2344125	2344235	2344320	2344675
522	"AT5G07400"	NA	chr5	+	2344320	2344675	2344320	2344449	2344585	2344675
523	"AT5G07400"	NA	chr5	+	2344320	2345485	2344320	2344675	2344778	2345485
524	"AT5G07370"	NA	chr5	+	2330387	2332336	2330387	2330844	2331226	2332336
525	"AT5G43910"	NA	chr5	-	17667860	17668174	17667860	17667956	17668073	17668174
526	"AT5G43910"	NA	chr5	-	17667860	17668174	17667860	17667968	17668073	17668174
527	"AT5G43910"	NA	chr5	-	17667860	17668174	17667860	17667987	17668073	17668174
528	"AT5G07120"	NA	chr5	-	2208275	2209556	2208275	2209366	2209446	2209556
529	"AT5G06980"	NA	chr5	+	2167535	2168109	2167535	2167697	2167783	2168109
530	"AT5G06690"	NA	chr5	-	2060442	2061047	2060442	2060749	2060871	2061047
531	"AT5G06690"	NA	chr5	-	2060442	2061047	2060442	2060749	2060980	2061047
532	"AT5G06690"	NA	chr5	-	2060871	2061047	2060871	2060889	2060980	2061047
533	"AT5G06670"	NA	chr5	-	2049179	2049443	2049179	2049227	2049392	2049443
534	"AT5G06670"	NA	chr5	-	2049179	2049671	2049179	2049443	2049545	2049671
535	"AT5G16350"	NA	chr5	+	5354285	5354697	5354285	5354495	5354559	5354697
536	"AT5G46910"	NA	chr5	+	19049918	19050578	19049918	19050259	19050344	19050578
537	"AT5G06440"	NA	chr5	-	1964478	1965461	1964478	1965270	1965358	1965461
538	"AT5G06440"	NA	chr5	-	1966255	1966596	1966255	1966364	1966474	1966596
539	"AT5G06440"	NA	chr5	-	1966255	1966596	1966255	1966378	1966474	1966596
540	"AT5G06290"	NA	chr5	+	1920869	1921425	1920869	1920983	1921094	1921425
541	"AT5G06270"	NA	chr5	+	1912012	1912817	1912012	1912515	1912672	1912817
542	"AT5G06100"	NA	chr5	+	1837913	1838421	1837913	1838029	1838366	1838421
543	"AT5G06100"	NA	chr5	+	1838366	1838899	1838366	1838421	1838502	1838899
544	"AT5G05940"	NA	chr5	+	1787384	1788600	1787384	1787747	1787832	1788600
545	"AT5G05700"	NA	chr5	-	1715063	1715345	1715063	1715214	1715306	1715345
546	"AT5G05610"	NA	chr5	-	1676888	1677582	1676888	1677223	1677318	1677582
547	"AT5G05570"	NA	chr5	+	1660978	1661254	1660978	1661051	1661126	1661254
548	"AT5G05550"	NA	chr5	-	1639453	1640960	1639453	1639551	1639823	1640960
549	"AT5G05540"	NA	chr5	+	1638142	1638441	1638142	1638250	1638336	1638441
550	"AT5G07510"	NA	chr5	-	2377702	2378188	2377702	2378039	2378075	2378188
551	"AT5G05435"	NA	chr5	+	1606959	1607311	1606959	1607060	1607140	1607311
552	"AT5G05435"	NA	chr5	+	1607140	1607673	1607140	1607311	1607414	1607673
553	"AT5G05310"	NA	chr5	+	1571143	1571622	1571143	1571372	1571457	1571622
554	"AT5G05310"	NA	chr5	+	1574041	1574613	1574041	1574158	1574254	1574613
555	"AT5G05310"	NA	chr5	+	1574254	1574613	1574254	1574323	1574395	1574613
556	"AT5G04980"	NA	chr5	-	1470453	1471071	1470453	1470541	1470656	1471071
557	"AT5G04980"	NA	chr5	-	1470453	1471071	1470453	1470541	1470828	1471071
558	"AT5G04850"	NA	chr5	-	1408554	1408932	1408554	1408709	1408820	1408932
559	"AT5G04840"	NA	chr5	+	1407241	1407962	1407241	1407368	1407463	1407962
560	"AT5G04620"	NA	chr5	+	1327114	1327905	1327114	1327541	1327774	1327905
561	"AT5G04620"	NA	chr5	+	1329297	1329695	1329297	1329537	1329626	1329695
562	"AT5G04510"	NA	chr5	+	1288531	1288906	1288531	1288697	1288771	1288906
563	"AT5G04510"	NA	chr5	+	1289000	1289512	1289000	1289173	1289289	1289512
564	"AT5G04380"	NA	chr5	+	1234908	1235524	1234908	1235032	1235131	1235524
565	"AT5G04320"	NA	chr5	+	1209196	1209510	1209196	1209328	1209464	1209510
566	"AT5G04320"	NA	chr5	+	1209196	1209510	1209196	1209345	1209464	1209510
567	"AT5G04320"	NA	chr5	+	1209596	1209835	1209596	1209669	1209745	1209835
568	"AT5G04320"	NA	chr5	+	1209745	1209960	1209745	1209835	1209922	1209960
569	"AT5G04280"	NA	chr5	+	1192450	1195033	1192450	1192571	1192952	1195033
570	"AT5G04280"	NA	chr5	+	1192450	1195033	1192450	1192571	1192965	1195033
571	"AT5G04280"	NA	chr5	+	1192450	1195033	1192450	1192571	1194494	1195033
572	"AT5G04130"	NA	chr5	-	1123471	1123863	1123471	1123539	1123748	1123863
573	"AT5G04090"	NA	chr5	-	1106878	1107381	1106878	1107061	1107275	1107381
574	"AT5G04090"	NA	chr5	-	1106878	1107660	1106878	1107381	1107581	1107660
575	"AT5G03900"	NA	chr5	+	1050929	1051369	1050929	1050993	1051225	1051369
576	"AT5G03770"	NA	chr5	+	996976	997277	996976	997070	997157	997277
577	"AT5G03730"	NA	chr5	-	974359	975054	974359	974708	974849	975054
578	"AT5G03690"	NA	chr5	-	964438	965327	964438	964666	964954	965327
579	"AT5G03540"	NA	chr5	+	889887	890309	889887	889983	890103	890309
580	"AT5G03330"	NA	chr5	+	809216	809456	809216	809301	809399	809456
581	"AT5G03250"	NA	chr5	+	774949	776355	774949	775019	775131	776355
582	"AT5G59980"	NA	chr5	+	24148319	24149578	24148319	24149272	24149335	24149578
583	"AT5G59980"	NA	chr5	+	24148319	24149578	24148319	24149272	24149348	24149578
