AT1G16460	A3	1	5622050-5622469	5622047-5622469	-	-0.0000849451	0.457042957		
AT1G16560	A3	1	5668464-5668573	5668464-5668919	+	-0.0080776768	0.4360639361		
AT1G16560	A3	1	5668464-5668573	5668464-5668945	+	-0.0204520641	0.4310064935		
AT1G16560	A3	1	5668464-5668919	5668464-5668945	+	-0.0376648026	0.3090909091		
AT1G16560	A3	1	5668739-5668919	5668739-5668945	+	nan	1		
AT1G16610	A3	1	5676186-5676282	5676006-5676282	-	0.0068310777	0.4415584416		
AT1G16610	A3	1	5677376-5677466	5677355-5677466	-	-0.0030358221	0.4415584416		
AT1G16650	A3	1	5688647-5688997	5688647-5689021	+	-0.0056196372	0.3976023976		
AT1G16700_and_AT1G16705	A3	1	5713333-5713448	5713333-5713451	+	-0.1666666667	0.2052947053		
AT1G16810	A3	1	5755672-5756140	5755672-5756143	+	-0.0126753137	0.2357642358		
AT1G16820	A3	1	5757569-5758186	5757559-5758186	-	-0.0087478302	0.3881118881		
AT1G16840	A3	1	5762965-5763091	5762958-5763091	-	0.008404859	0.3861138861		
AT1G16930	A3	1	5789853-5789930	5789853-5789951	+	-0.0167623334	0.3471528472		
AT1G17090	A3	1	5843267-5844152	5843263-5844152	-	-0.0872528871	0.2002997003		
AT1G17130	A3	1	5854461-5854865	5854461-5854886	+	-0.1153353061	0.013986014		
AT1G17160	A3	1	5869040-5869121	5869040-5869153	+	-0.0149337939	0.2502497502		
AT1G17280	A3	1	5918021-5918088	5918003-5918088	-	-0.0023435207	0.4075924076		
AT1G17280	A3	1	5919197-5919979	5919188-5919979	-	-0.0010400754	0.4075924076		
AT1G17280	A3	1	5919590-5919979	5919188-5919979	-	nan	1		
AT1G17280	A3	1	5919590-5919979	5919197-5919979	-	0.0021484935	0.4075924076		
AT1G17280	A3	1	5919745-5919979	5919188-5919979	-	-0.2578679727	0.4075924076		
AT1G17280	A3	1	5919745-5919979	5919197-5919979	-	-0.0030972925	0.4075924076		
AT1G17280	A3	1	5919745-5919979	5919590-5919979	-	-0.3632594848	0.4075924076		
AT1G17350	A3	1	5941846-5942348	5941846-5942381	+	0.0449544481	0.4435564436		
AT1G17410	A3	1	5969487-5969713	5969479-5969713	-	-0.0516212146	0.2417582418		
AT1G17450	A3	1	5988764-5988912	5988756-5988912	-	0.0002050696	0.4350649351		
AT1G17450	A3	1	5993070-5993267	5993019-5993267	-	0.0001711379	0.4350649351		
AT1G17450	A3	1	5993548-5993654	5993539-5993654	-	0.0001711379	0.4350649351		
AT1G17450	A3	1	5995117-5995213	5995033-5995213	-	0.0001711379	0.4350649351		
AT1G17455	A3	1	5997399-5997886	5997399-5997894	+	-0.008555835	0.3506493506		
AT1G17460	A3	1	6000345-6000469	6000345-6000532	+	-0.0028643395	0.3956043956		
AT1G17470	A3	1	6003008-6003416	6003008-6003420	+	0.0077489731	0.2237762238		
AT1G17520	A3	1	6025609-6026078	6025606-6026078	-	-0.0535616829	0.0874125874		
AT1G17650	A3	1	6071685-6071781	6071581-6071781	-	-0.0524116713	0.1223776224		
AT1G17680	A3	1	6076194-6076318	6076194-6076388	+	0.0060224573	0.4095904096		
AT1G17780	A3	1	6124157-6124254	6124157-6124270	+	0.0008520277	0.452047952		
AT1G17890	A3	1	6155470-6155575	6155442-6155575	-	-0.0193760209	0.1913086913		
AT1G17940	A3	1	6170143-6170414	6170103-6170414	-	0.022510253	0.4035964036		
AT1G17990	A3	1	6193458-6193688	6193434-6193688	-	-0.005182146	0.3551448551		
AT1G18070	A3	1	6214113-6214214	6214110-6214214	-	0.0390529802	0.1398601399		
AT1G18070	A3	1	6215377-6215593	6215344-6215593	-	-0.001466789	0.3916083916		
AT1G18150	A3	1	6247591-6247666	6247588-6247666	-	-0.0174000778	0.2177822178		
AT1G18180	A3	1	6257593-6257695	6257593-6257701	+	0.132145773	0.1118881119		
AT1G18250	A3	1	6277779-6277948	6277776-6277948	-	0	0.4410589411		
AT1G18270	A3	1	6293063-6293296	6293060-6293296	-	-0.0048651932	0.4415584416		
AT1G18410	A3	1	6337252-6337344	6337237-6337344	-	0	0.2902097902		
AT1G18410	A3	1	6341327-6341540	6341228-6341540	-	nan	1		
AT1G18620	A3	1	6410059-6410341	6410059-6410558	+	-0.0023426962	0.4145854146		
AT1G18660	A3	1	6421303-6421382	6421303-6421398	+	0.0120428155	0.3091908092		
AT1G18730	A3	1	6460808-6460896	6460808-6460899	+	-0.1103356751	0.021978022		
AT1G18773	A3	1	6475215-6475364	6475215-6475381	+	0.0683081712	0.1563436563		
AT1G18773	A3	1	6475215-6475364	6475215-6475613	+	0.0985561631	0.1563436563		
AT1G18773	A3	1	6475215-6475381	6475215-6475613	+	-0.0501808957	0.1563436563		
AT1G18950	A3	1	6550669-6550763	6550669-6550769	+	0.2691677022	0.0084915085		
AT1G19020_and_AT1G19025	A3	1	6569303-6569380	6569303-6569441	+	-0.0644119333	0.2797202797		
AT1G19140	A3	1	6611314-6611398	6611311-6611398	-	0	0.4460539461		
AT1G19330	A3	1	6681271-6681361	6681268-6681361	-	0.075747719	0.2157842158		
AT1G19330	A3	1	6681515-6681683	6681500-6681683	-	0.0279064385	0.2617382617		
AT1G19350	A3	1	6688738-6688826	6688738-6688828	+	0.0036710584	0.3691308691		
AT1G19350	A3	1	6688738-6688826	6688738-6688834	+	-0.0295149091	0.2817182817		
AT1G19350	A3	1	6688738-6688828	6688738-6688834	+	-0.0802257196	0.3124375624		
AT1G19394_and_AT1G19396_and_AT1G19397	A3	1	6709958-6711414	6709958-6711420	+	-0.0034972171	0.4105894106		
AT1G19485	A3	1	6746865-6747134	6746865-6747147	+	-0.0297395156	0.1748251748		
AT1G19650	A3	1	6797311-6797410	6797268-6797410	-	0.2074016883	0.0294705295		
AT1G19660	A3	1	6802325-6802562	6802247-6802562	-	-0.0292883144	0.0829170829		
AT1G19800	A3	1	6846470-6846540	6846470-6846543	+	-0.0695675787	0.3156843157		
AT1G19800	A3	1	6846470-6846540	6846470-6846731	+	0.0147283725	0.3356643357		
AT1G20060	A3	1	6951689-6951778	6951680-6951778	-	0.014294594	0.3881118881		
AT1G20160	A3	1	6991717-6991791	6991698-6991791	-	-0.0197024023	0.2897102897		
AT1G20560_and_AT1G20570	A3	1	7121393-7121527	7121386-7121527	-	0.0376588127	0.2857142857		
AT1G20560_and_AT1G20570	A3	1	7123076-7123154	7123055-7123154	-	-0.0150603264	0.2857142857		
AT1G20560_and_AT1G20570	A3	1	7123506-7123674	7123435-7123674	-	0.0476175492	0.2857142857		
AT1G20620	A3	1	7146041-7146134	7146041-7146155	+	0.0001530184	0.3926073926		
AT1G20693	A3	1	7178376-7178470	7178376-7178473	+	-0.0001598903	0.4060939061		
AT1G20693	A3	1	7178376-7178470	7178376-7178476	+	-0.0003604748	0.4060939061		
AT1G20693	A3	1	7178376-7178473	7178376-7178476	+	nan	1		
AT1G20880	A3	1	7262780-7262874	7262757-7262874	-	-0.0654632488	0.0779220779		
AT1G20920	A3	1	7288843-7289000	7288843-7289386	+	-0.1193155265	0.0593406593		
AT1G21060	A3	1	7372013-7372098	7372013-7372134	+	-0.0042026583	0.3841158841		
AT1G21350	A3	1	7478694-7478779	7478682-7478779	-	0.0073078801	0.4230769231		
AT1G21400	A3	1	7493725-7494134	7493725-7494444	+	-0.0018041622	0.3476523477		
AT1G21410	A3	1	7497234-7497410	7497234-7497441	+	-0.0115249464	0.3396603397		
AT1G21560	A3	1	7555007-7555183	7555007-7555370	+	0.1355656084	0.2087912088		
AT1G21610	A3	1	7576864-7576949	7576864-7576952	+	-0.0227237338	0.3941058941		
AT1G21630	A3	1	7585449-7585521	7585449-7585524	+	-0.001017788	0.4320679321		
AT1G21640	A3	1	7591026-7591100	7591026-7591142	+	0.0035084895	0.3691308691		
AT1G21650_and_AT1G21651	A3	1	7593706-7593811	7593685-7593811	-	-0.0578048795	0.3576423576		
AT1G21690	A3	1	7616107-7616604	7616107-7616625	+	-0.0324478266	0.4490509491		
AT1G21690	A3	1	7618043-7618270	7618043-7618323	+	0	0.4490509491		
AT1G22660	A3	1	8020981-8021434	8020981-8021440	+	0.0081717111	0.3701298701		
AT1G22700	A3	1	8029399-8029488	8029384-8029488	-	-0.0024209226	0.3521478521		
AT1G22700	A3	1	8029528-8029756	8029524-8029756	-	-0.0593554272	0.0709290709		
AT1G22740_and_AT1G22750	A3	1	8052480-8052606	8052480-8052610	+	-0.0590318808	0.2337662338		
AT1G22740_and_AT1G22750	A3	1	8052480-8052606	8052480-8052615	+	-0.0380509947	0.2337662338		
AT1G22740_and_AT1G22750	A3	1	8052480-8052606	8052480-8052663	+	-0.0568096874	0.2337662338		
AT1G22740_and_AT1G22750	A3	1	8052480-8052610	8052480-8052615	+	0.0240984337	0.2337662338		
AT1G22740_and_AT1G22750	A3	1	8052480-8052610	8052480-8052663	+	0.0001738952	0.4430569431		
AT1G22740_and_AT1G22750	A3	1	8052480-8052615	8052480-8052663	+	-0.0238359202	0.2337662338		
AT1G22790	A3	1	8069641-8070159	8069641-8070165	+	-0.0175269139	0.2257742258		
AT1G22882_and_AT1G22885	A3	1	8101713-8102030	8101713-8102033	+	-0.0033824336	0.3656343656		
AT1G22910	A3	1	8107519-8107593	8107519-8107613	+	0.0813814558	0.1373626374		
AT1G22960	A3	1	8127878-8127956	8127861-8127956	-	0.1556450822	0.0799200799		
AT1G22990	A3	1	8139307-8139396	8139307-8139411	+	0.0433090003	0.2637362637		
AT1G23020	A3	1	8152870-8152968	8152861-8152968	-	0.0742662787	0.0799200799		
AT1G23020	A3	1	8152873-8152968	8152861-8152968	-	0.0195403219	0.1438561439		
AT1G23020	A3	1	8152873-8152968	8152870-8152968	-	-0.0569122575	0.0799200799		
AT1G23040	A3	1	8165501-8166452	8165501-8166461	+	-0.0306062135	0.2347652348		
AT1G23110	A3	1	8197752-8197848	8197747-8197848	-	nan	1		
AT1G23110	A3	1	8197752-8198052	8197747-8198052	-	nan	1		
AT1G23110	A3	1	8197752-8198071	8197747-8198071	-	nan	1		
AT1G23230	A3	1	8247759-8247855	8247759-8247867	+	0.0771456865	0.1333666334		
AT1G23310	A3	1	8268849-8268931	8268817-8268931	-	-0.0000647666	0.4270729271		
AT1G23380	A3	1	8302033-8302172	8302027-8302172	-	0.0098374389	0.3356643357		
AT1G23510	A3	1	8342497-8342584	8342493-8342584	-	nan	1		
AT1G23520	A3	1	8343879-8343989	8343875-8343989	-	nan	1		
AT1G23570	A3	1	8355938-8356053	8355732-8356053	-	nan	1		
AT1G23690	A3	1	8378206-8378301	8378191-8378301	-	nan	1		
AT1G23750	A3	1	8400247-8400622	8400247-8400645	+	-0.0131361267	0.3146853147		
AT1G23860	A3	1	8428399-8428605	8428330-8428605	-	0.000166675	0.4380619381		
AT1G23890	A3	1	8439416-8439498	8439412-8439498	-	-0.0541776969	0.1503496503		
AT1G23935	A3	1	8465895-8466016	8465895-8466019	+	-0.1188707653	0.2342657343		
AT1G23950	A3	1	8470602-8470684	8470512-8470684	-	0.0080090137	0.3236763237		
AT1G24300	A3	1	8615188-8615284	8615161-8615284	-	0.0123211329	0.4515484515		
AT1G24300	A3	1	8617452-8617617	8617437-8617617	-	-0.0001772107	0.4515484515		
AT1G24350	A3	1	8639418-8639506	8639412-8639506	-	0.0964839688	0.4255744256		
AT1G24350	A3	1	8639422-8639506	8639412-8639506	-	0.0113268405	0.4255744256		
AT1G24350	A3	1	8639422-8639506	8639418-8639506	-	0.0027814598	0.4255744256		
AT1G24706	A3	1	8753586-8753667	8753586-8753670	+	-0.0014428776	0.4420579421		
AT1G24706	A3	1	8755026-8755127	8755026-8755177	+	0	0.4420579421		
AT1G25175_and_AT1G25180	A3	1	8827623-8828298	8827623-8829112	+	nan	1		
AT1G25250	A3	1	8849599-8849838	8849599-8849845	+	0.0163581859	0.3116883117		
AT1G25280	A3	1	8865326-8865425	8865326-8865429	+	0.0035918105	0.3811188811		
AT1G25290	A3	1	8868235-8868309	8868235-8868330	+	-0.024826864	0.2197802198		
AT1G25340	A3	1	8885360-8885491	8885360-8885506	+	nan	1		
AT1G25470	A3	1	8946322-8946600	8946317-8946600	-	0.0320940449	0.1763236763		
AT1G25500	A3	1	8955616-8955708	8955606-8955708	-	-0.0101377775	0.4240759241		
AT1G26190	A3	1	9057895-9057990	9057873-9057990	-	0.0197342925	0.3611388611		
AT1G26200	A3	1	9063855-9063931	9063822-9063931	-	nan	1		
AT1G26208_and_AT1G26218_and_AT1G26230	A3	1	9075035-9075105	9075031-9075105	-	-0.0709806181	0.1318681319		
AT1G26260	A3	1	9086897-9087153	9086897-9087164	+	nan	1		
AT1G26260	A3	1	9087391-9087458	9087391-9087545	+	0.4367854173	0.2647352647		
AT1G26320	A3	1	9106399-9106482	9106399-9106497	+	nan	1		
AT1G26440	A3	1	9144921-9144995	9144918-9144995	-	0.0000209781	0.4465534466		
AT1G26440	A3	1	9145195-9145301	9145114-9145301	-	0.102942817	0.2087912088		
AT1G26590	A3	1	9189484-9189603	9189484-9189608	+	-0.0266276566	0.2652347652		
AT1G26630	A3	1	9206891-9206972	9206891-9206994	+	0.0009497166	0.2207792208		
AT1G26660	A3	1	9212389-9212505	9212389-9212546	+	-0.0063571472	0.3891108891		
AT1G26940	A3	1	9343303-9343483	9343303-9343534	+	-0.1004730663	0.0534465534		
AT1G27045	A3	1	9392010-9392114	9392010-9392247	+	nan	1		
AT1G27370	A3	1	9507051-9507212	9507023-9507212	-	-0.1099982598	0.2767946339		
AT1G27370	A3	1	9507051-9508147	9507023-9508147	-	0.0788361744	0.2887112887		
AT1G27385	A3	1	9512219-9512571	9512216-9512571	-	-0.0054079497	0.45004995		
AT1G27430	A3	1	9521534-9521656	9521454-9521656	-	-0.000725837	0.4505494505		
AT1G27430	A3	1	9521728-9521827	9521701-9521827	-	-0.0041786483	0.4505494505		
AT1G27450	A3	1	9532201-9532353	9532201-9532401	+	-0.0134993719	0.1778221778		
AT1G27460	A3	1	9536793-9536862	9536793-9536874	+	0.0013359875	0.4305694306		
AT1G27570	A3	1	9576805-9576944	9576805-9577051	+	nan	1		
AT1G27630	A3	1	9613537-9613621	9613537-9613780	+	0.0037175276	0.3731268731		
AT1G27720	A3	1	9646833-9647149	9646801-9647149	-	nan	1		
AT1G27720	A3	1	9646874-9647149	9646801-9647149	-	nan	1		
AT1G27720	A3	1	9646874-9647149	9646833-9647149	-	-0.2576743595	0.2547452547		
AT1G27720	A3	1	9646878-9647149	9646801-9647149	-	nan	1		
AT1G27720	A3	1	9646878-9647149	9646833-9647149	-	nan	1		
AT1G27720	A3	1	9646878-9647149	9646874-9647149	-	nan	1		
AT1G27752	A3	1	9663149-9663959	9663149-9663970	+	-0.0407015077	0.1013986014		
AT1G27760	A3	1	9669265-9669342	9669265-9669354	+	-0.0122921793	0.2562437562		
AT1G27900	A3	1	9716398-9716538	9716339-9716538	-	0.0178894947	0.2982017982		
AT1G27921	A3	1	9727161-9727377	9727027-9727377	-	nan	1		
AT1G28090	A3	1	9797883-9797975	9797883-9798142	+	0.0692296091	0.3746253746		
AT1G28210	A3	1	9859460-9859857	9859460-9859893	+	0.0374363439	0.3131868132		
AT1G28330	A3	1	9934566-9934794	9934288-9934794	-	-0.0086150296	0.1498501499		
AT1G28395	A3	1	9969836-9970113	9969587-9970113	-	-0.0490172833	0.263165406		
AT1G28395	A3	1	9969836-9971073	9969587-9971073	-	-0.1134670801	0.1764901765		
AT1G28490	A3	1	10016680-10016865	10016680-10016869	+	-0.0190368024	0.1828171828		
AT1G28520	A3	1	10029943-10030064	10029943-10030112	+	0.0099765046	0.2372627373		
AT1G28530	A3	1	10034724-10034822	10034721-10034822	-	-0.0473822154	0.2652347652		
AT1G28630	A3	1	10061583-10061668	10061565-10061668	-	nan	1		
AT1G28630	A3	1	10062543-10062689	10062540-10062689	-	nan	1		
AT1G28710	A3	1	10088978-10089288	10088776-10089288	-	-0.1959997638	0.0569430569		
AT1G29040_and_AT1G29041	A3	1	10134777-10135051	10134777-10135058	+	-0.3709764101	0		
AT1G29060	A3	1	10147918-10148042	10147918-10148071	+	-0.0097354166	0.3401598402		
AT1G29120	A3	1	10174670-10175213	10174670-10175216	+	-0.0520242591	0.2877122877		
AT1G29120	A3	1	10177042-10177135	10177042-10177138	+	0.0040155431	0.4160839161		
AT1G29170	A3	1	10190646-10190747	10190632-10190747	-	0.0044933573	0.3961038961		
AT1G29200	A3	1	10208511-10208589	10208511-10208665	+	0	0.3081918082		
AT1G29320	A3	1	10257810-10257904	10257810-10257907	+	0.0001973591	0.4410589411		
AT1G29357	A3	1	10275219-10275294	10275147-10275294	-	nan	1		
AT1G29400	A3	1	10293722-10294381	10293719-10294381	-	-0.0056199156	0.2977022977		
AT1G29560	A3	1	10333748-10333822	10333748-10333849	+	-0.0005649683	0.3846153846		
AT1G29730	A3	1	10401064-10401127	10401051-10401127	-	-0.098713534	0.3191808192		
AT1G29730	A3	1	10401595-10401686	10401592-10401686	-	0	0.3191808192		
AT1G29750	A3	1	10414713-10414789	10414691-10414789	-	0.0220263077	0.3146853147		
AT1G29790	A3	1	10431176-10431528	10431176-10431637	+	0.0006533245	0.4430569431		
AT1G29850	A3	1	10448745-10448846	10448745-10448849	+	-0.1440204224	0.008991009		
AT1G29960	A3	1	10494938-10495014	10494938-10495027	+	0.0191651821	0.3266733267		
AT1G30070	A3	1	10547071-10547141	10547050-10547141	-	0	0.4445554446		
AT1G30130	A3	1	10589239-10589452	10589239-10589462	+	-0.0547552228	0.0949050949		
AT1G30160	A3	1	10606306-10606467	10606306-10606480	+	-0.1534943021	0.2117882118		
AT1G30200	A3	1	10626309-10626650	10626309-10626661	+	-0.0462899856	0.0604395604		
AT1G30300	A3	1	10675065-10675150	10675065-10675154	+	0.0365771433	0.2972027972		
AT1G30300	A3	1	10675065-10675150	10675065-10675161	+	0.0364919004	0.2972027972		
AT1G30300	A3	1	10675065-10675154	10675065-10675161	+	-0.0725757626	0.2972027972		
AT1G30330	A3	1	10689907-10689994	10689901-10689994	-	-0.0129205378	0.2767232767		
AT1G30450	A3	1	10769114-10769244	10769114-10769248	+	0.007317601	0.3441558442		
AT1G30470	A3	1	10783689-10783764	10783689-10783770	+	0.0086771443	0.3041958042		
AT1G30500	A3	1	10805153-10805233	10805141-10805233	-	0.020825092	0.2972027972		
AT1G30510	A3	1	10808403-10808573	10808400-10808573	-	0.0854032968	0.03996004		
AT1G30540	A3	1	10818615-10818941	10818533-10818941	-	0.0253583239	0.3476523477		
AT1G30590	A3	1	10838954-10839057	10838945-10839057	-	0.0220638524	0.1843156843		
AT1G30590	A3	1	10839596-10839769	10839593-10839769	-	0.0227831267	0.1843156843		
AT1G30620	A3	1	10857069-10857152	10857069-10857474	+	0.0038321621	0.4265734266		
AT1G30880	A3	1	10993697-10993822	10993506-10993822	-	0.0000200922	0.4385614386		
AT1G31050	A3	1	11076198-11076390	11076021-11076390	-	0.1389406521	0.3801198801		
AT1G31050	A3	1	11076948-11077478	11076936-11077478	-	0.0434186887	0.3801198801		
AT1G31140	A3	1	11118854-11118965	11118854-11118971	+	nan	1		
AT1G31150	A3	1	11122077-11122241	11122077-11122257	+	-0.0044144373	0.4060939061		
AT1G31160	A3	1	11123193-11123404	11123146-11123404	-	-0.009111724	0.3061938062		
AT1G31170	A3	1	11134125-11134213	11134125-11134342	+	0.0064950833	0.3816183816		
AT1G31360	A3	1	11232979-11233087	11232979-11233136	+	-0.0066866382	0.4120879121		
AT1G31360	A3	1	11236318-11236406	11236318-11236645	+	nan	1		
AT1G31420	A3	1	11252680-11252756	11252680-11252759	+	0.1352433881	0.006993007		
AT1G31500	A3	1	11276181-11276479	11276166-11276479	-	0.0592505529	0.4004329004		
AT1G31600	A3	1	11314443-11314624	11314437-11314624	-	-0.009114805	0.3761238761		
AT1G31600	A3	1	11315640-11316403	11315633-11316403	-	-0.0044953286	0.3761238761		
AT1G31720	A3	1	11356294-11356372	11356294-11356383	+	nan	1		
AT1G31720	A3	1	11356294-11356372	11356294-11356390	+	nan	1		
AT1G31720	A3	1	11356294-11356372	11356294-11356402	+	0.0093976376	0.3466533467		
AT1G31720	A3	1	11356294-11356383	11356294-11356390	+	nan	1		
AT1G31720	A3	1	11356294-11356383	11356294-11356402	+	-0.0408941612	0.3466533467		
AT1G31720	A3	1	11356294-11356390	11356294-11356402	+	-0.3063648766	0.2067932068		
AT1G31830	A3	1	11420423-11420684	11420356-11420684	-	0.0287099171	0.2032967033		
AT1G31870	A3	1	11436889-11437252	11436889-11437269	+	-0.01092549	0.3081918082		
AT1G31910	A3	1	11461182-11461285	11461182-11461383	+	0.0084008151	0.2127872128		
AT1G31930	A3	1	11465197-11465575	11465197-11465727	+	-0.0416481098	0.2987012987		
AT1G31930	A3	1	11465197-11465575	11465197-11465751	+	-0.0809948925	0.2987012987		
AT1G31930	A3	1	11465197-11465727	11465197-11465751	+	0.007094214	0.4110889111		
AT1G32070	A3	1	11535340-11535458	11535337-11535458	-	-0.0016466901	0.3706293706		
AT1G32070	A3	1	11536177-11536249	11536174-11536249	-	-0.0427198972	0.0959040959		
AT1G32210	A3	1	11606545-11606713	11606130-11606713	-	0.0006318285	0.4290709291		
AT1G32230	A3	1	11612860-11613025	11612860-11613313	+	0.0005940136	0.4450549451		
AT1G32230	A3	1	11615311-11615402	11615311-11615405	+	0.0303639168	0.3446553447		
AT1G32270	A3	1	11644682-11644720	11644682-11644773	+	nan	1		
AT1G32370	A3	1	11677923-11678024	11677923-11678058	+	0.0491037693	0.2982017982		
AT1G32400	A3	1	11691147-11691366	11690956-11691366	-	-0.0013868027	0.3451548452		
AT1G32410	A3	1	11693921-11694368	11693921-11694375	+	0.0141106011	0.4425574426		
AT1G32410	A3	1	11693925-11694368	11693925-11694375	+	0.0504400739	0.1168831169		
AT1G32410	A3	1	11693925-11694368	11693925-11694389	+	-0.0019660873	0.4425574426		
AT1G32410	A3	1	11693925-11694375	11693925-11694389	+	-0.0013459165	0.4425574426		
AT1G32490	A3	1	11746763-11746863	11746733-11746863	-	-0.0038227553	0.3771228771		
AT1G32610_and_AT1G32620	A3	1	11796966-11797053	11796733-11797053	-	nan	1		
AT1G32630	A3	1	11797513-11797913	11797513-11797937	+	-0.0134862292	0.3551448551		
AT1G33030	A3	1	11965219-11965287	11965187-11965287	-	-0.0001278584	0.4165834166		
AT1G33050_and_AT1G33055	A3	1	11968744-11968971	11968675-11968971	-	0.0060591351	0.305028305		
AT1G33060	A3	1	11975715-11975829	11975703-11975829	-	0.0255818194	0.2587412587		
AT1G33260	A3	1	12065120-12065390	12065120-12065393	+	-0.0533580735	0.2612387612		
AT1G33410	A3	1	12117825-12117981	12117813-12117981	-	0.0432657804	0.1813186813		
AT1G33415	A3	1	12121686-12121863	12121686-12121887	+	nan	1		
AT1G33430	A3	1	12125311-12125393	12125287-12125393	-	nan	1		
AT1G33470	A3	1	12145610-12145684	12145610-12145687	+	0.1358857658	0.011988012		
AT1G33470	A3	1	12145942-12146015	12145942-12146027	+	0.010783842	0.2692307692		
AT1G33490	A3	1	12152111-12152200	12151904-12152200	-	-0.0132602322	0.2337662338		
AT1G33615_and_AT1G06683_and_AT1G33640	A3	1	12193370-12193458	12193271-12193458	-	nan	1		
AT1G33700	A3	1	12213590-12214109	12213584-12214109	-	-0.024378352	0.2627372627		
AT1G33950	A3	1	12338860-12338960	12338842-12338960	-	nan	1		
AT1G34120	A3	1	12428803-12428880	12428803-12428883	+	0.0034559607	0.4140859141		
AT1G34170	A3	1	12445238-12445348	12445160-12445348	-	nan	1		
AT1G34220	A3	1	12464862-12464999	12464772-12464999	-	0.0011018247	0.4190809191		
AT1G34460	A3	1	12597273-12597324	12597273-12597333	+	-0.211887435	0.3341658342		
AT1G34460	A3	1	12599249-12599575	12599249-12599664	+	-0.004172996	0.3631368631		
AT1G34460	A3	1	12599943-12600022	12599943-12600024	+	0.0755483461	0.3631368631		
AT1G34630	A3	1	12685816-12685895	12685816-12685931	+	0.0079469717	0.3286713287		
AT1G34770	A3	1	12746553-12746623	12746553-12746640	+	-0.0133168025	0.4120879121		
AT1G34770	A3	1	12747342-12747748	12747342-12747852	+	0.0525163425	0.4120879121		
AT1G35160	A3	1	12868172-12868362	12868172-12868446	+	0.000683235	0.3851148851		
AT1G35190	A3	1	12891276-12891419	12891276-12891488	+	-0.000565864	0.4250749251		
AT1G35250	A3	1	12933359-12933444	12933348-12933444	-	-0.0833982922	0.1383616384		
AT1G35320	A3	1	12961027-12961140	12961024-12961140	-	0.0017195654	0.4270729271		
