	SRR15236518	SRR15236519	SRR15236520
AT1G04130.1	9.198986	8.73482	9.742203
AT1G04130.2	3.124963	4.024168	3.771121
AT1G04140.1	24.417615	27.586985	27.354561
AT1G04140.2	4.238846	2.104321	2.219103
AT1G04150.1	0.138419	0.131227	0.165144
AT1G04160.1	2.878716	3.205902	3.04947
AT1G04160.2	0.392482	0.149441	0.315163
AT1G04170.1	66.084313	66.532337	65.640178
AT1G04170.2	0.134876	0	0.227846
AT1G04180.1	0.115135	0.079987	0.244899
AT1G04190.1	24.077001	21.512565	22.966409
AT1G04200.1	11.724021	10.499359	11.390922
AT1G04200.2	0.60411	0.818958	1.405992
AT1G04200.3	0	0	0
AT1G04210.1	13.625843	13.462338	15.094944
AT1G04220.1	7.051664	5.990722	6.105172
AT1G04230.1	4.162805	3.72823	3.908214
AT1G04230.2	3.190483	4.392003	3.350764
AT1G04240.1	47.644576	44.904927	48.541434
AT1G04240.2	0	0.135943	0
AT1G04250.1	57.710528	60.805287	60.658132
AT1G04260.1	11.472857	13.155082	12.735867
AT1G04270.1	334.453104	318.382685	330.975539
AT1G04270.2	0	0	0.095703
AT1G04280.1	8.241577	8.650706	8.216791
AT1G04280.2	2.674163	2.062689	2.235068
AT1G04290.1	28.730658	29.983185	28.124573
AT1G04290.2	19.145621	18.324381	12.573362
AT1G04300.1	21.51641	20.138997	23.452054
AT1G04300.2	0	0.799403	0
AT1G04300.3	0	0	0
AT1G04300.4	0	0	0
AT1G04300.5	1.098801	2.397275	0.987358
AT1G04300.6	11.134735	11.650924	7.360547
AT1G04310.1	3.262808	3.402745	3.265222
AT1G04310.2	0.776273	0.588031	0.718903
AT1G04330.1	1.019724	0.323594	0.511272
AT1G04340.1	14.002967	15.065166	15.738493
AT1G04350.1	45.263299	47.387553	46.842337
AT1G04360.1	2.443882	2.095454	2.269674
AT1G04370.1	0.208699	0.07426	0.067185
AT1G04380.1	0.293219	0.058275	0.133712
AT1G04380.2	0	0	0
AT1G04390.1	3.670833	3.725758	3.407509
AT1G04400.1	34.286049	40.274315	38.796319
AT1G04400.2	14.84638	9.130716	7.734746
AT1G04410.1	297.087059	305.371485	314.341457
AT1G04420.1	110.249259	117.563322	112.283496
AT1G04430.1	62.882779	52.939161	64.033751
AT1G04430.2	6.275374	14.142635	6.756629
AT1G04430.3	1.127332	1.565423	0.738709
AT1G04440.1	30.69205	29.381595	28.747586
AT1G04445.1	0	0.102199	0.183329
AT1G04445.2	0	0	0
AT1G04450.1	0	0	0
AT1G04455.1	0	0	0
AT1G04470.1	0	0	0
AT1G04480.1	143.068062	130.633217	142.019353
AT1G04490.1	0	0	0
AT1G04490.2	0.433265	0	0.299336
AT1G04490.3	0	0	0
AT1G04490.4	0	0	0.027036
AT1G04490.5	0	0	0
AT1G04490.6	0	0	0
AT1G04490.7	0	0.100497	0
AT1G04490.8	0	0	0
AT1G04490.9	0	0.327046	0.418921
AT1G04500.1	0	0	0
AT1G04500.2	0	0	0
AT1G04500.3	0	0	0
AT1G04500.4	0.156439	0.135887	0.124795
AT1G04510.1	20.007416	18.29536	24.692375
AT1G04510.2	2.599001	7.303472	0
AT1G04520.1	24.905788	23.575592	23.107305
AT1G04530.1	130.059787	123.515166	126.761448
AT1G04540.1	0.247296	0.427402	0.173265
AT1G04550.1	1.15459	1.036966	0.93465
AT1G04550.2	39.878606	36.29081	36.185316
AT1G04555.1	5.499416	5.153705	5.874234
AT1G04560.1	0	0	0
AT1G04570.1	0.792508	0.23781	0.739502
AT1G04570.2	0	0.47879	0
AT1G04580.1	0.050393	0.026015	0.032045
AT1G04590.1	15.420137	15.566863	14.515285
AT1G04590.2	0	0.675753	0.34958
AT1G04600.1	0.767364	0.7333	0.747535
AT1G04610.1	0.035321	0.049022	0.112648
AT1G04620.1	9.479196	8.536879	10.36561
AT1G04625.1	0	0	0
AT1G04630.1	58.7963	54.586342	55.87865
AT1G04635.1	3.196647	3.415103	3.294039
AT1G04640.1	60.139142	58.336152	64.120786
AT1G04640.2	2.715794	1.974421	2.829144
AT1G04645.1	0	0	0
AT1G04650.1	0.718941	0.80942	1.2231
AT1G04650.2	1.012591	0.862604	0.356415
AT1G04660.1	1.661162	1.735915	1.326408
AT1G04670.1	0	0	0
AT1G04680.1	105.031164	107.232712	105.830464
AT1G04690.1	63.312841	66.674131	67.050541
AT1G04700.1	0.396726	0.085141	0.747322
AT1G04700.2	0.571157	0.954621	0
AT1G04700.3	0	0	0.182448
AT1G04710.1	22.212748	23.221363	21.544005
AT1G04730.1	2.624421	3.565303	2.64635
AT1G04730.2	0.226484	0	0.399907
AT1G04730.3	0	0	0
AT1G04730.4	0.157678	0.113279	0.356149
AT1G04750.1	57.370314	54.205287	57.816874
AT1G04750.2	0	0	0
AT1G04750.3	0.271848	0.909731	0.45441
AT1G04750.4	0.407654	0	0.094742
AT1G04760.1	5.29143	3.42219	4.185758
AT1G04760.2	0	0	0
AT1G04770.1	13.456454	15.092319	13.854884
AT1G04778.1	1.034191	1.218441	1.107037
AT1G04780.1	19.217427	17.733783	17.872238
AT1G04790.1	10.798901	11.033567	11.502908
AT1G04800.1	176.493194	154.969551	165.573307
AT1G04810.1	21.309863	20.691769	19.782252
AT1G04820.1	237.409143	236.493157	234.294766
AT1G04830.1	12.372482	12.691258	10.956478
AT1G04830.2	0	0	0
AT1G04830.3	0.479444	0.253274	1.014018
AT1G04840.1	0.399337	0.551637	0.437907
AT1G04850.1	65.714877	70.625518	67.179988
AT1G04850.2	0	0	0
AT1G04860.1	12.873476	12.8465	11.823409
AT1G04870.1	0	0	0
AT1G04870.2	19.903684	19.767214	17.944568
AT1G04880.1	0.106438	0.196979	0.271573
AT1G04890.1	0	0	0
AT1G04895.1	0	0	0
AT1G04900.1	5.29177	5.463205	6.143093
AT1G04910.1	18.49428	17.564938	16.390756
AT1G04920.1	1.39318	1.395635	1.23678
AT1G04930.1	4.752768	3.346106	3.478262
AT1G04930.2	0	0	0
AT1G04930.3	0	0.398411	0
AT1G04940.1	52.093787	54.163759	54.656096
AT1G04945.1	0	0	0.335669
AT1G04945.2	3.524594	2.144854	2.184543
AT1G04945.3	0.522194	0.686918	0.424286
AT1G04945.4	0.226326	0.883709	0.375796
AT1G04950.1	0.457881	0	0.609983
AT1G04950.2	11.545344	11.445376	12.578267
AT1G04950.3	1.977176	1.310365	1.120357
AT1G04960.1	19.143224	20.555897	18.293523
AT1G04960.2	0.443111	0.701276	0.36687
AT1G04970.1	16.188813	15.982887	16.275402
AT1G04970.2	1.98821	1.502782	1.455178
AT1G04970.3	0.9883	2.052548	1.263712
AT1G04980.1	13.342903	15.036931	13.206037
AT1G04985.1	28.168944	28.65348	28.771248
AT1G04985.2	2.542075	2.212467	2.047557
AT1G04990.1	0.95848	0	0
AT1G04990.2	0	0	0
AT1G04990.3	0.551864	0.902247	0.826241
AT1G04990.4	0	0	0.200034
AT1G04990.5	0	0	0
AT1G04990.6	11.815101	11.727231	10.494867
AT1G05000.1	1.456717	1.072323	1.200987
AT1G05000.2	0.11794	0	0.084944
AT1G05000.3	0.025515	0.016818	0.05465
AT1G05005.1	0	0	0
AT1G05010.1	197.103572	188.915934	187.98749
AT1G05020.1	0.414952	0.191128	0.308282
AT1G05030.1	6.022036	5.45301	6.67169
AT1G05030.2	0.83567	1.377935	1.030219
AT1G05035.1	0	0	0
AT1G05040.1	0	0	0
AT1G05040.2	0	0	0
AT1G05055.1	8.121671	7.611149	7.546673
AT1G05060.1	17.755075	14.777897	16.328738
AT1G05065.1	1.947931	2.005199	2.649072
AT1G05070.1	24.536268	26.022354	24.355562
AT1G05080.1	0	0	0
AT1G05085.1	0	0	0
AT1G05087.1	8.167531	5.66619	7.841286
AT1G05087.2	0	1.863946	0
AT1G05090.1	9.516843	6.841171	7.693989
AT1G05100.1	0.439052	0.442238	0.37408
AT1G05120.1	8.272404	7.523748	7.025997
AT1G05120.2	0.294779	0	0.8886
AT1G05136.1	0	0	0
AT1G05140.1	71.924081	63.41891	64.892398
AT1G05150.1	19.465107	19.161223	19.546686
AT1G05160.1	5.140196	5.105275	4.358562
AT1G05160.2	0.888858	0.206967	0.998549
AT1G05170.1	0.672733	0.123457	0.281458
AT1G05170.2	15.345959	14.886499	15.54819
AT1G05180.1	12.686968	13.50521	13.03984
AT1G05180.2	0	0	0
AT1G05180.3	0	0	0.063902
AT1G05190.1	800.748814	790.54142	745.865019
AT1G05200.1	0.352491	0.39724	0.563413
AT1G05200.2	19.866193	19.534834	19.083195
AT1G05200.3	0.428087	0.362685	0.509337
AT1G05200.4	0	0	0.054514
AT1G05200.5	0.988664	0.99029	0.816723
AT1G05200.6	0.07496	0.044398	0.060179
AT1G05200.7	0	0	0
AT1G05205.1	31.99763	32.313066	35.30978
AT1G05210.1	7.15943	7.520277	9.779211
AT1G05220.1	0.324655	0.154246	0.348562
AT1G05230.1	0.063464	0.071176	0.041339
AT1G05230.10	0.291201	0.201051	1.056433
AT1G05230.11	0.841424	2.610898	1.65765
AT1G05230.12	10.77949	11.308923	10.183363
AT1G05230.2	0	0.291437	0
AT1G05230.3	3.053982	2.882342	4.307561
AT1G05230.4	2.594372	1.587645	2.24309
AT1G05230.5	0	0	0.282179
AT1G05230.6	0	0	0
AT1G05230.7	0	0	0
AT1G05230.8	0.693551	0.440357	0
AT1G05230.9	0	0.178611	0.040483
AT1G05240.1	0	0	0
AT1G05250.1	0	0	0
AT1G05260.1	1.53205	1.918464	1.992848
AT1G05270.1	26.880548	25.104833	23.975231
AT1G05280.1	0	0	0
AT1G05280.2	0	0	0
AT1G05290.1	0	0	0
AT1G05291.1	0	0	0
AT1G05300.1	1.807019	1.3429	1.340501
AT1G05300.2	0.136201	0.093972	0.04075
AT1G05310.1	1.829427	2.050509	2.735699
AT1G05320.1	6.937155	7.301318	7.295073
AT1G05320.2	3.577058	3.343161	3.440999
AT1G05320.3	4.609153	3.225925	3.32302
AT1G05320.4	0.114803	0.219184	0
AT1G05320.5	0	0	0
AT1G05320.6	0.194466	0.78552	0.953584
AT1G05320.7	0.465182	0.781574	0.816578
AT1G05320.8	0	0	0
AT1G05320.9	1.030619	0.702418	0.252263
AT1G05330.1	0	0	0.07396
AT1G05340.1	2.836846	2.145645	2.310933
AT1G05350.1	16.580201	16.868951	16.839169
AT1G05360.1	4.976576	6.513955	5.772908
AT1G05360.2	0.414434	0.401963	0.610058
AT1G05360.3	0.982391	0.849133	0.565339
AT1G05370.1	2.575583	2.243878	2.061825
AT1G05380.1	1.396177	0.771651	0
AT1G05380.2	11.265183	12.100807	10.41379
AT1G05380.3	0.728203	0.122784	1.703655
AT1G05385.1	51.763943	54.389301	50.982527
AT1G05385.2	0.608267	0.574925	1.226119
AT1G05400.1	0.560477	0.585094	0.897963
AT1G05400.2	0	0.263491	0
AT1G05410.1	9.313772	9.08946	8.157685
AT1G05410.2	0	0	1.038046
AT1G05420.1	1.904249	0	0
AT1G05420.2	1.395206	2.654875	2.550666
AT1G05430.1	35.328111	38.04166	38.561582
AT1G05440.1	3.135416	2.233343	2.401176
AT1G05450.1	0	0	0
AT1G05450.2	0.165668	0.233931	0
AT1G05460.1	7.849767	7.745981	7.75985
AT1G05460.2	0	0	0
AT1G05470.1	8.333023	7.589893	7.928222
AT1G05470.2	1.146509	0.757847	0.750632
AT1G05490.1	0.611695	0.47151	0.505649
AT1G05500.1	11.254307	12.542088	11.61767
AT1G05500.2	20.483227	19.200771	19.282937
AT1G05510.1	0	0	0
AT1G05520.1	15.37866	16.478975	14.909776
AT1G05530.1	0	0	0.048407
AT1G05540.1	6.804178	6.930881	6.409114
AT1G05540.2	3.068633	2.810673	2.191873
AT1G05550.1	1.059963	0.685277	0.503943
AT1G05550.2	0	0	0
AT1G05550.3	0.136361	0	0.266554
AT1G05550.4	0	0	0.298849
AT1G05560.1	36.695348	36.472599	36.278863
AT1G05560.2	0.298158	0.987463	0.427159
AT1G05570.1	0	0	0
AT1G05570.2	3.513634	3.616012	1.972946
AT1G05570.3	0	0	0.103762
AT1G05570.4	6.136148	5.236122	6.622762
AT1G05575.1	2.633202	1.642915	2.757005
AT1G05577.1	0.042143	0.087952	0.053812
AT1G05580.1	0	0	0
AT1G05580.2	0	0	0
AT1G05590.1	0	0	0.085365
AT1G05590.2	0.646894	0.992772	0.840339
AT1G05590.3	15.258499	15.644546	15.102945
AT1G05600.1	3.729432	4.957591	4.468574
AT1G05600.2	0	0	0
AT1G05600.3	0	0	0
AT1G05610.1	0.413966	0.131759	0.40335
AT1G05610.2	0	0.36291	0
AT1G05615.1	0	0	0
AT1G05620.1	10.329467	10.432205	10.492396
AT1G05620.2	0	0	0
AT1G05630.1	1.345401	1.50314	1.641146
AT1G05630.2	11.526523	10.479414	10.212386
AT1G05630.3	0.091777	0	0
AT1G05640.1	1.948629	1.779005	1.655169
AT1G05650.1	0	0	0
AT1G05660.1	0	0	0
AT1G05670.1	2.740299	2.659232	1.873661
AT1G05670.2	0.550338	0.544093	1.014646
AT1G05670.3	0	0.056955	0.280834
AT1G05675.1	1.721066	2.545031	2.280279
AT1G05680.1	1.287142	1.290405	1.254391
AT1G05690.1	4.673873	4.759853	4.563735
AT1G05700.1	0.062152	0.042905	0
AT1G05700.2	0	0	0.038639
AT1G05710.1	0.077811	0	0.408479
AT1G05710.10	0	0.890167	0
AT1G05710.11	0	0	0
AT1G05710.12	0	0.046397	0.193231
AT1G05710.13	1.95539	0.102184	0.73992
AT1G05710.14	2.428433	4.295475	5.272633
AT1G05710.2	0	0	0.197465
AT1G05710.3	4.809267	5.576352	3.885697
AT1G05710.4	1.036263	0.134842	0
AT1G05710.5	0	0	0
AT1G05710.6	0	0	0
AT1G05710.7	0	0	0
AT1G05710.8	0	0	0
AT1G05710.9	0.964123	1.783306	1.231305
AT1G05720.1	30.282047	29.746173	31.840491
AT1G05730.1	0.21414	0.598624	0.387429
AT1G05730.2	1.085399	0	0.422431
AT1G05740.1	0	0	0
AT1G05750.1	0.627604	0.700263	0.476284
AT1G05750.2	0.790812	0.823725	1.10028
AT1G05760.1	4.891834	3.301389	3.70983
AT1G05760.2	0	0	0
AT1G05770.1	1.05093	0.948767	0.552957
AT1G05780.1	4.877252	5.048785	5.021363
AT1G05783.1	0.962874	1.281989	1.874019
AT1G05785.1	4.499696	5.008578	4.705609
AT1G05785.2	0.880632	0	0.206865
AT1G05785.3	0	0	0.143645
AT1G05785.4	0	0.373569	0
AT1G05785.5	0.225876	0.256684	0.297116
AT1G05785.6	0.294431	0.162427	0.299868
AT1G05785.7	0	0	0
AT1G05790.1	0	0	0
AT1G05790.2	1.863089	2.117447	1.213225
AT1G05790.3	9.098517	8.602518	9.01668
AT1G05790.4	0.366052	0.632593	0
AT1G05800.1	0	0	0
AT1G05805.1	14.952581	14.46166	15.120496
AT1G05810.1	0	0	0
AT1G05810.2	11.192659	12.701125	13.292796
AT1G05820.1	0	0.406542	0
AT1G05820.2	0	0.213554	0.171415
AT1G05820.3	0.487615	0.556179	0.53618
AT1G05820.4	1.192944	0.186141	0.433027
AT1G05830.1	9.446126	11.10262	9.508894
AT1G05830.2	0	0	0.917562
AT1G05830.3	0.406512	0.916487	1.620541
AT1G05830.4	2.03775	1.541947	0.754598
AT1G05835.1	22.071927	26.161476	25.740337
AT1G05840.1	11.639536	13.036963	12.227224
AT1G05850.1	598.378587	601.288698	555.721952
AT1G05850.2	0.065085	0.109899	0.102226
AT1G05860.1	9.382106	9.688032	7.13551
AT1G05860.2	4.330148	2.924199	3.322123
AT1G05860.3	0	0	0.287217
AT1G05870.1	0	1.607463	1.128815
AT1G05870.10	1.616321	5.360185	2.458438
AT1G05870.11	2.501069	1.904496	3.542084
AT1G05870.12	1.647934	0	2.039159
AT1G05870.2	12.499903	11.002724	12.376582
AT1G05870.3	0	0.330498	0
AT1G05870.4	0	0	0
AT1G05870.5	0	0	0
AT1G05870.6	1.404582	0	0
AT1G05870.7	0	0.611193	0
AT1G05870.8	5.306322	2.088216	4.751141
AT1G05870.9	0.641015	0.179064	0.155157
AT1G05880.1	0	0	0.094284
AT1G05880.2	0.145743	0.177064	0
AT1G05880.3	0	0	0
AT1G05890.1	20.683533	25.221534	19.42856
AT1G05890.2	5.000524	0.617628	5.446938
AT1G05894.1	0.199922	0.166764	0.153122
AT1G05900.1	0	0.408974	0.935398
AT1G05900.2	17.458094	15.795517	13.965683
AT1G05910.1	10.281847	10.143615	10.03993
AT1G05920.1	0	0	0
AT1G05930.1	0	0	0
AT1G05940.1	10.028431	9.613083	8.695035
AT1G05940.2	2.960948	3.207627	3.544454
AT1G05940.3	2.321448	1.458078	3.813796
AT1G05940.4	2.310599	3.221585	2.275873
AT1G05950.1	2.891613	2.775001	1.924007
AT1G05950.2	0.227579	0	0.167589
AT1G05950.3	0.211187	0.061168	0.589912
AT1G05950.4	0.248381	0.180054	0.089857
AT1G05950.5	0.714964	0.531623	0.617141
AT1G05960.1	2.729308	2.153392	4.017524
AT1G05960.2	0	0	0
AT1G05960.3	0	0	0
AT1G05960.4	13.124883	14.993868	11.707588
AT1G05970.1	2.230332	1.618668	3.014067
AT1G05970.2	2.578534	2.478757	3.593306
AT1G05990.1	0	0	0
AT1G06000.1	62.195376	65.88438	57.101707
AT1G06010.1	9.630763	11.075305	10.738396
AT1G06020.1	0.278717	0.258926	0.237397
AT1G06030.1	0.054815	0.047438	0.070112
AT1G06040.1	254.611053	247.579394	254.081439
AT1G06040.2	8.904487	6.826769	8.716589
AT1G06045.1	0	0	0
AT1G06050.1	4.304769	4.544477	5.35432
AT1G06060.1	26.346667	24.077023	24.90406
AT1G06060.2	1.66071	1.968988	1.916671
AT1G06070.1	15.442063	14.457219	13.793109
AT1G06080.1	4.009669	3.266976	4.109194
AT1G06080.2	0.113454	0.087777	0
AT1G06090.1	0.525797	0.436437	0.318225
AT1G06100.1	7.138716	8.492674	8.776653
AT1G06110.1	13.878106	11.974874	12.556779
AT1G06110.2	2.00201	1.397428	2.077087
AT1G06110.3	0	0	0
AT1G06120.1	0	0	0
AT1G06130.1	10.496576	9.515143	11.233227
AT1G06130.2	17.988291	18.779926	16.426963
AT1G06135.1	0.312828	0	0
AT1G06137.1	0	0	0
AT1G06140.1	0.246794	0.512349	0.489225
AT1G06143.1	2.564448	2.960721	2.633465
AT1G06148.1	0	0.036821	0.091228
AT1G06148.2	0.131789	0.578705	0
AT1G06150.1	12.039054	11.321742	11.497306
AT1G06150.2	9.110405	8.556011	8.200579
AT1G06160.1	4.277403	4.144399	3.866175
AT1G06170.1	0.451892	0.428514	0.524482
AT1G06170.2	0	0	0
AT1G06180.1	6.108014	6.289619	6.599716
AT1G06190.1	76.387328	73.22773	74.502364
AT1G06190.2	0	0	0
AT1G06190.3	0.958683	0.904968	0.360248
AT1G06190.4	0	0	0.200654
AT1G06190.5	0.392578	1.224017	1.389569
AT1G06200.1	56.19869	55.470387	52.140245
AT1G06200.2	0	1.387747	1.038669
AT1G06210.1	31.832384	28.227903	30.605741
AT1G06210.2	0.110442	0.783573	0.165572
AT1G06220.1	22.317127	22.563979	22.519443
AT1G06220.2	5.715893	3.264977	5.777009
AT1G06220.3	0	3.174574	0
AT1G06225.1	0	0	0
AT1G06230.1	21.420594	19.979853	20.379976
AT1G06230.2	3.330957	2.076971	3.677706
AT1G06230.3	0	1.189907	0.264185
AT1G06230.4	3.576244	3.684255	2.555859
AT1G06240.1	17.573831	18.608644	16.485366
AT1G06250.1	0	0	0.083199
AT1G06250.2	0	0	0
AT1G06260.1	0	0	0
AT1G06270.1	4.199559	3.300276	4.057755
AT1G06280.1	0	0	0
AT1G06290.1	38.01307	37.870153	37.19103
AT1G06310.1	0.051721	0.03577	0.016478
AT1G06320.1	0	0	0
AT1G06330.1	0	0	0
AT1G06340.1	0	0	0
AT1G06350.1	2.147826	2.585848	2.023938
AT1G06360.1	57.848502	54.744374	50.617047
AT1G06360.2	0	0	0.518386
AT1G06380.1	10.57252	9.648341	8.774829
AT1G06390.1	36.050808	35.894518	35.653335
AT1G06390.2	8.745679	6.72364	6.927594
AT1G06400.1	65.563141	66.937794	62.719326
AT1G06410.1	46.701869	47.048426	47.123355
AT1G06410.2	2.520502	1.551998	2.183734
AT1G06410.3	5.340941	3.768823	2.992197
AT1G06420.1	5.629735	4.88722	5.178267
AT1G06420.2	0	0	0
AT1G06430.1	47.427696	54.947832	44.555809
AT1G06430.2	0.535822	0.873814	0.617502
AT1G06430.3	49.503443	38.684612	48.364464
AT1G06440.1	0.813069	1.217516	0.601371
AT1G06450.1	3.537329	2.92543	3.344661
AT1G06460.1	59.554169	58.571509	59.283722
AT1G06470.1	4.324173	5.618209	6.120844
AT1G06470.2	1.950697	1.302369	1.386792
AT1G06470.3	0.145676	0.601474	0.615364
AT1G06470.4	4.727732	3.59133	3.348186
AT1G06475.1	2.70131	3.149344	2.527877
AT1G06490.1	0.695904	0.66095	0
AT1G06490.2	0.644856	0.509866	1.115999
AT1G06500.1	19.514628	22.841801	20.191596
AT1G06500.2	0.802284	0.798325	1.950061
AT1G06500.3	8.005301	8.250159	7.790704
AT1G06500.4	0.787768	0.514192	4.021677
AT1G06510.1	29.273218	28.811126	27.10755
AT1G06515.1	3.905744	5.318237	7.060405
AT1G06515.2	20.507738	22.613918	24.26411
AT1G06520.1	1.025304	1.072907	0.770439
AT1G06530.1	74.194735	69.013375	65.148096
AT1G06540.1	0.064185	0.111214	0.163726
AT1G06550.1	42.598658	43.271056	43.215052
AT1G06560.1	6.965375	7.395734	6.834472
AT1G06570.1	57.667747	57.210138	53.657286
AT1G06570.2	16.683611	18.305724	20.440704
AT1G06580.1	1.87136	1.220659	1.192273
AT1G06580.2	0	0	0
AT1G06580.3	0	0	0
AT1G06590.1	2.578074	2.750658	2.691256
AT1G06620.1	10.01419	10.420853	9.477403
AT1G06620.2	1.599083	1.97855	2.359552
AT1G06630.1	4.483916	4.721592	3.444175
AT1G06630.2	0	0	0
AT1G06630.3	0	0	0.479724
AT1G06630.4	0	0	0
AT1G06630.5	1.382442	0	1.152049
AT1G06630.6	1.036988	0.837488	0.610244
AT1G06630.7	0.15016	0.720823	0.485474
AT1G06630.8	0.443294	0.830977	0.313474
AT1G06630.9	0.120968	0.282796	0.773065
AT1G06640.1	34.882449	35.839348	32.260902
AT1G06640.2	5.323693	5.164197	4.230489
AT1G06640.3	51.28821	46.469799	54.44603
AT1G06645.1	16.188664	17.284496	17.295398
AT1G06650.1	8.375739	11.655811	8.96791
AT1G06650.2	71.029529	64.974323	65.034146
AT1G06660.1	3.014696	2.959767	2.806755
AT1G06670.1	13.176756	13.582262	13.777064
AT1G06670.2	0	0	0
AT1G06680.1	3106.568823	3491.785206	3468.385074
AT1G06680.2	2131.150434	1802.98309	1885.70996
AT1G06690.1	56.378598	53.916645	56.582907
AT1G06700.1	30.03991	29.967807	28.000735
AT1G06700.2	7.309532	7.977231	7.410065
AT1G06700.3	0.198662	0.407699	0.816656
AT1G06710.1	0	0	0
AT1G06710.10	0	0	0
AT1G06710.11	0	0	0
AT1G06710.12	0.736024	0.260547	0.250422
AT1G06710.13	0.098805	0.311911	0
AT1G06710.14	0	0	0.173945
AT1G06710.15	0	0	0
AT1G06710.16	0	0.081608	0
AT1G06710.17	0.158442	0	0
AT1G06710.18	0	0	0
AT1G06710.19	0	0	0
AT1G06710.2	0	0.19684	0.752456
AT1G06710.3	0	0	0
AT1G06710.4	0	0	0
AT1G06710.5	0	0	0
AT1G06710.6	0.750507	0.18254	0
AT1G06710.7	0.117404	0.988747	0.492266
AT1G06710.8	0	0	0
AT1G06710.9	0	0	0.089807
AT1G06720.1	0	0	0
AT1G06720.2	10.157053	10.226731	9.2806
AT1G06720.3	0.153014	0	0
AT1G06730.1	10.205474	10.306445	8.516605
AT1G06740.1	2.058842	2.239702	2.388628
AT1G06750.1	0.093777	0.173657	0.133111
AT1G06750.2	0	0	0
AT1G06750.3	0	0	0
AT1G06760.1	150.84133	145.865837	145.883552
AT1G06770.1	3.89809	2.788294	4.156981
AT1G06770.2	0.892335	0.955603	1.04403
AT1G06770.3	0.992113	1.532694	0.391456
AT1G06780.1	7.935114	6.994515	7.36925
AT1G06780.2	0	0	0
AT1G06790.1	9.016843	9.063658	7.904866
AT1G06790.2	0.94015	1.0055	0.654537
AT1G06800.1	9.146756	9.02511	8.136072
AT1G06800.2	0.895117	0	0.172998
AT1G06810.1	0	0.096013	0
AT1G06820.1	4.817594	7.277852	4.877305
AT1G06820.2	1.648314	1.880947	1.632591
AT1G06820.3	4.556551	0.991907	5.750687
AT1G06820.4	16.854633	16.300933	14.896305
AT1G06830.1	45.576039	44.418725	48.308118
AT1G06840.1	7.888615	7.237514	6.590069
AT1G06850.1	8.676167	8.502329	9.647593
AT1G06850.2	1.426108	2.51587	1.18052
AT1G06870.1	11.861776	10.014867	11.07702
AT1G06890.1	1.372592	2.486641	0.472982
AT1G06890.2	5.820662	6.70442	8.60594
AT1G06890.3	7.849154	9.484274	8.019269
AT1G06890.4	4.574201	3.910809	4.859765
AT1G06900.1	15.869353	14.93788	15.152729
AT1G06910.1	4.671903	4.788072	4.035957
AT1G06920.1	0	0	0
AT1G06923.1	0	0	0
AT1G06925.1	0	0	0
AT1G06930.1	0	0	0
AT1G06950.1	81.725719	79.395095	80.489601
AT1G06960.1	7.958683	6.136215	5.528187
AT1G06960.2	5.14068	5.458563	5.839592
AT1G06960.3	0.347403	1.39827	2.460569
AT1G06960.4	0	0.161805	0.329083
AT1G06960.5	0.281807	0.202027	1.181401
AT1G06960.6	0	0	0
AT1G06970.1	0	0.0571	0.026328
AT1G06980.1	3.388833	2.937939	3.064502
AT1G06990.1	0	0	0
AT1G07000.1	12.06857	11.422435	11.013636
AT1G07010.1	131.617458	133.352784	122.308196
AT1G07010.2	0	0.279144	2.797648
AT1G07010.3	0.71726	1.200329	1.3177
AT1G07020.1	20.126124	20.90375	19.197073
AT1G07025.1	0	0	0
AT1G07030.1	14.973275	15.479779	15.49791
AT1G07040.1	10.66694	10.000552	10.388134
AT1G07050.1	1.930378	1.144665	1.313981
AT1G07050.2	0.054085	0	0
AT1G07060.1	0	0	0
AT1G07060.2	0.059207	0.124329	0.04669
AT1G07060.3	0	0	0
AT1G07060.4	0	0	0.13354
AT1G07070.1	40.36731	31.593429	35.578016
AT1G07080.1	80.083318	84.056726	82.681321
AT1G07090.1	17.592867	16.778563	18.222654
AT1G07110.1	66.271408	66.61856	65.248829
AT1G07120.1	0.614807	0.651762	0.56112
AT1G07120.2	0.364757	0.419495	0
AT1G07130.1	1.61909	1.657107	2.174686
AT1G07135.1	20.810699	15.782841	20.866235
AT1G07140.1	127.82999	121.374009	118.743233
AT1G07150.1	0	0	0.203307
AT1G07150.2	0.682197	0.948467	0.468711
AT1G07160.1	0	0	0.053041
AT1G07170.1	11.467707	15.551118	15.949332
AT1G07170.2	0.166988	0.117407	0.692693
AT1G07170.3	0	0	0
AT1G07170.4	0	0.274469	0
AT1G07170.5	0	0	0.61549
AT1G07170.6	14.281935	5.985898	6.625644
AT1G07175.1	0	0.139829	0.88003
AT1G07175.2	0.576138	0.644057	0
AT1G07180.1	86.890778	83.257472	84.129391
AT1G07190.1	0	0	0
AT1G07200.1	7.54849	5.436392	5.860114
AT1G07200.2	6.039071	7.466564	7.041082
AT1G07210.1	37.499951	32.047485	31.00998
AT1G07220.1	12.666237	10.061573	11.472473
AT1G07230.1	20.136953	20.361953	19.992765
AT1G07240.1	8.141161	8.409723	8.213953
AT1G07250.1	33.655753	32.203267	34.43561
AT1G07260.1	0.959784	1.208849	0.997692
AT1G07270.1	0.985713	0.923919	1.168108
AT1G07270.2	0.210639	0	0.096638
AT1G07280.1	36.006127	31.748063	32.379519
AT1G07280.2	25.556848	28.910784	25.261621
