	SRR15236521	SRR15236522	SRR15236523
AT1G04080.5	0.493197	0.122466	0.942917
AT1G04090.1	0.219852	0.38419	0.185858
AT1G04100.1	3.495137	4.678866	3.778962
AT1G04105.1	0	0	0
AT1G04110.1	2.967628	3.265487	3.181705
AT1G04120.1	12.397742	15.109496	13.115647
AT1G04120.2	0	0	0
AT1G04120.3	11.487237	9.427499	12.324821
AT1G04130.1	15.885846	15.798673	16.476008
AT1G04130.2	7.535749	5.358197	5.913222
AT1G04140.1	26.08848	26.767384	27.075063
AT1G04140.2	3.594087	3.89061	2.969034
AT1G04150.1	0.356118	0.287462	0.317464
AT1G04160.1	4.759219	4.868381	4.936959
AT1G04160.2	0.159805	0.08916	0.502584
AT1G04170.1	98.004336	101.923462	101.484954
AT1G04170.2	0.09363	0.25093	0
AT1G04180.1	0.079189	0.080285	0.030675
AT1G04190.1	30.414312	33.827832	33.471515
AT1G04200.1	10.516218	10.579906	10.794214
AT1G04200.2	0.507868	0.991429	0.481993
AT1G04200.3	0	0	0
AT1G04210.1	15.207527	16.926232	15.4731
AT1G04220.1	18.822822	18.837421	18.893672
AT1G04230.1	4.200274	4.636754	4.53353
AT1G04230.2	1.474415	1.669548	1.983568
AT1G04240.1	39.322848	43.315362	42.55504
AT1G04240.2	0	0	0
AT1G04250.1	69.647471	69.456447	69.378926
AT1G04260.1	11.949754	12.053788	11.844841
AT1G04270.1	469.902372	456.042606	464.438705
AT1G04270.2	0.094049	0	0
AT1G04280.1	4.323357	4.832035	4.927831
AT1G04280.2	0.841494	0.35208	0.532694
AT1G04290.1	35.85753	35.602552	36.761803
AT1G04290.2	15.730788	20.260957	19.523639
AT1G04300.1	27.572278	28.199817	27.032842
AT1G04300.2	0.483703	0.511602	0.896405
AT1G04300.3	0	0	0
AT1G04300.4	0	0	0
AT1G04300.5	1.840566	1.259052	2.598994
AT1G04300.6	6.707638	8.361461	9.730307
AT1G04310.1	1.965477	3.885687	4.39171
AT1G04310.2	1.681011	0.933042	0
AT1G04330.1	1.572726	1.135737	2.46207
AT1G04340.1	21.331196	19.531783	20.218325
AT1G04350.1	52.027853	51.991117	51.615153
AT1G04360.1	1.186154	1.452302	1.378522
AT1G04370.1	0	0	0
AT1G04380.1	0.172934	0.233957	0.26793
AT1G04380.2	0	0	0
AT1G04390.1	3.462735	3.430032	3.906012
AT1G04400.1	28.264188	30.40564	30.754485
AT1G04400.2	6.033357	5.92203	6.284243
AT1G04410.1	311.079627	311.259622	307.454154
AT1G04420.1	138.25144	143.685436	144.223407
AT1G04430.1	63.96092	69.205711	64.75395
AT1G04430.2	7.950898	4.325395	8.276121
AT1G04430.3	3.197899	4.338119	4.786368
AT1G04440.1	25.721731	25.004727	26.794283
AT1G04445.1	0	0	0
AT1G04445.2	0.042563	0.086766	0
AT1G04450.1	0	0	0
AT1G04455.1	0	0	0
AT1G04470.1	0.055809	0.045039	0.012979
AT1G04480.1	198.358334	203.967247	196.12181
AT1G04490.1	0	0	0
AT1G04490.2	0	0.39271	0
AT1G04490.3	0	0	0
AT1G04490.4	0	0	0
AT1G04490.5	0	0	0
AT1G04490.6	0.375876	0	0
AT1G04490.7	0	0	0
AT1G04490.8	0.202607	0.342535	0
AT1G04490.9	0	0	0.726218
AT1G04500.1	0.463561	0	0.533969
AT1G04500.2	0.143468	0	0
AT1G04500.3	0	0	0
AT1G04500.4	0	0.327341	0
AT1G04510.1	33.895841	28.10032	30.450121
AT1G04510.2	2.786034	9.423342	6.72013
AT1G04520.1	37.818834	34.775236	36.995648
AT1G04530.1	129.172777	135.186373	135.669393
AT1G04540.1	0.356605	0.600705	0.355342
AT1G04550.1	2.005338	2.096108	0.996959
AT1G04550.2	41.913582	42.354212	42.981286
AT1G04555.1	4.721824	4.027103	3.956402
AT1G04560.1	0	0	0
AT1G04570.1	0.90627	2.202798	0.178399
AT1G04570.2	1.026053	0	2.03096
AT1G04580.1	0.336899	0.20897	0.261191
AT1G04590.1	19.328815	19.952382	18.95623
AT1G04590.2	0	0	1.241857
AT1G04600.1	0.437201	0.385362	0.421074
AT1G04610.1	0.097138	0.172225	0.16934
AT1G04620.1	13.511414	14.258052	14.019057
AT1G04625.1	0	0	0
AT1G04630.1	40.11288	34.105086	39.275471
AT1G04635.1	6.35465	5.861228	7.884547
AT1G04640.1	66.235969	67.387713	68.096091
AT1G04640.2	4.279304	2.986923	3.438316
AT1G04645.1	0.670436	0	0.775521
AT1G04650.1	1.654791	0.986523	0.924943
AT1G04650.2	1.006979	1.984955	1.891594
AT1G04660.1	3.017786	2.484246	2.288271
AT1G04670.1	0.068801	0	0
AT1G04680.1	136.911075	137.842347	141.679312
AT1G04690.1	74.158294	74.068764	77.728822
AT1G04700.1	0.40477	0.397771	0.282967
AT1G04700.2	0.754275	0.973423	0.968426
AT1G04700.3	0	0	0
AT1G04710.1	27.177148	28.364472	27.506163
AT1G04730.1	4.588177	3.66936	4.240832
AT1G04730.2	0.096595	0	0
AT1G04730.3	0	0	0
AT1G04730.4	0.173272	0.74164	0.575149
AT1G04750.1	67.412368	67.313957	68.254154
AT1G04750.2	0	0	0
AT1G04750.3	0.482273	1.014544	1.686237
AT1G04750.4	0	0.183256	0
AT1G04760.1	6.196672	5.430613	5.010961
AT1G04760.2	0	0	0
AT1G04770.1	19.536297	19.822717	19.563646
AT1G04778.1	2.563418	2.933234	3.182567
AT1G04780.1	17.804712	17.451702	17.578892
AT1G04790.1	10.250541	10.252542	11.327325
AT1G04800.1	257.544658	238.177151	252.389773
AT1G04810.1	24.552695	26.255982	27.094694
AT1G04820.1	318.467365	319.662378	312.221386
AT1G04830.1	14.640274	16.100769	15.167283
AT1G04830.2	0	0	0
AT1G04830.3	0.600635	0.617202	0
AT1G04840.1	0.898543	0.969177	0.95613
AT1G04850.1	81.139003	77.814035	80.502336
AT1G04850.2	0.537514	1.072315	0.650699
AT1G04860.1	13.959379	14.654399	13.856642
AT1G04870.1	0	0	0
AT1G04870.2	29.507995	32.042315	31.952801
AT1G04880.1	1.92711	1.730061	1.502566
AT1G04890.1	0	0	0
AT1G04895.1	0	0	0
AT1G04900.1	5.532804	5.962062	6.95186
AT1G04910.1	22.23742	22.966004	23.205225
AT1G04920.1	1.011256	1.27795	1.4731
AT1G04930.1	4.320198	3.944477	4.28128
AT1G04930.2	0	0	0
AT1G04930.3	0	0.159107	0
AT1G04940.1	71.972144	70.085532	66.748531
AT1G04945.1	0.273415	0.095845	0.389079
AT1G04945.2	3.316693	5.161478	3.952993
AT1G04945.3	1.785251	1.12642	1.068137
AT1G04945.4	1.643152	1.763469	1.948667
AT1G04950.1	0.959575	0.308947	0.821338
AT1G04950.2	10.615028	10.138771	10.319107
AT1G04950.3	1.130153	2.844214	2.151102
AT1G04960.1	19.996731	18.005743	21.512331
AT1G04960.2	0.494255	0.751836	1.124646
AT1G04970.1	16.335117	15.07738	15.429896
AT1G04970.2	1.60426	1.463382	2.273234
AT1G04970.3	1.292514	1.074672	1.085304
AT1G04980.1	12.774496	13.268077	12.421406
AT1G04985.1	27.310093	27.577897	28.097965
AT1G04985.2	2.69909	2.578105	2.401619
AT1G04990.1	0.786236	1.365407	0
AT1G04990.2	0	0	0
AT1G04990.3	1.163456	1.061786	1.349587
AT1G04990.4	0	0	0
AT1G04990.5	0	0	0
AT1G04990.6	12.558428	12.262145	13.079575
AT1G05000.1	0.805868	0.852003	0.520986
AT1G05000.2	0.19202	0	0.292406
AT1G05000.3	0.018775	0.016883	0.086552
AT1G05005.1	0.0803	0.082886	0.372439
AT1G05010.1	165.216683	170.944016	171.590619
AT1G05020.1	0.364013	0.319801	0.275998
AT1G05030.1	3.483955	3.363587	3.983048
AT1G05030.2	0.993246	1.042218	0.266336
AT1G05035.1	0	0	0
AT1G05040.1	0.061449	0.063028	0
AT1G05040.2	0	0	0
AT1G05055.1	9.421108	8.915804	10.024913
AT1G05060.1	12.114528	12.126895	11.425109
AT1G05065.1	2.026629	2.629598	2.089288
AT1G05070.1	23.414407	21.640208	23.799743
AT1G05080.1	0.171153	0.208766	0.079534
AT1G05085.1	0	0	0
AT1G05087.1	6.792421	7.519688	5.779468
AT1G05087.2	0	0	0
AT1G05090.1	7.457181	7.426304	6.343498
AT1G05100.1	0.940639	0.682804	0.468345
AT1G05120.1	5.827527	5.542789	6.916147
AT1G05120.2	0.563507	1.620025	0.233802
AT1G05136.1	0	0	0
AT1G05140.1	66.999652	71.087664	69.387957
AT1G05150.1	18.618608	19.459093	20.7966
AT1G05160.1	4.568957	4.393988	5.369334
AT1G05160.2	0.638795	1.234009	0.454069
AT1G05170.1	0.204719	0.343849	0.24565
AT1G05170.2	18.019899	19.646033	19.286913
AT1G05180.1	15.552656	16.575786	17.040407
AT1G05180.2	0	0	0
AT1G05180.3	0	0.05527	0
AT1G05190.1	789.503782	800.321379	800.671592
AT1G05200.1	0.339808	0.457951	0
AT1G05200.2	12.910899	13.143106	11.654949
AT1G05200.3	0.190104	0.245576	0.798042
AT1G05200.4	0	0.084165	0
AT1G05200.5	1.230943	0.62621	0.862532
AT1G05200.6	0.375697	0	0.326014
AT1G05200.7	0	0	0
AT1G05205.1	33.960399	35.211896	37.728955
AT1G05210.1	8.22061	9.777131	8.197583
AT1G05220.1	0.225181	0	0
AT1G05230.1	0.042373	0.09162	0.04399
AT1G05230.10	1.766709	1.314072	1.598124
AT1G05230.11	0.984047	1.516966	1.315946
AT1G05230.12	10.693327	10.651017	9.804134
AT1G05230.2	0	0	0.983256
AT1G05230.3	4.922872	4.828941	5.809221
AT1G05230.4	1.80961	1.755157	1.113843
AT1G05230.5	0	0.29483	0.527982
AT1G05230.6	0	0	0
AT1G05230.7	0	0	0
AT1G05230.8	0.571792	0	0
AT1G05230.9	0	0	0
AT1G05240.1	0	0	0
AT1G05250.1	0.029633	0	0
AT1G05260.1	2.329463	2.480584	2.536868
AT1G05270.1	25.321152	25.234987	27.144468
AT1G05280.1	0	0.022579	0
AT1G05280.2	0	0	0
AT1G05290.1	0	0	0
AT1G05291.1	0	0	0
AT1G05300.1	1.130969	1.118249	1.215214
AT1G05300.2	0.046325	0	0
AT1G05310.1	2.764079	3.429957	2.99748
AT1G05320.1	5.903533	7.125465	5.978606
AT1G05320.2	5.037291	5.351108	3.691529
AT1G05320.3	2.994422	2.326642	4.351423
AT1G05320.4	0.180399	0.227838	0.153823
AT1G05320.5	0	0	0
AT1G05320.6	0.310919	0	0.147289
AT1G05320.7	0.075594	0.803189	0.245013
AT1G05320.8	0.256322	0	0
AT1G05320.9	0.395657	0.341589	0.395403
AT1G05330.1	0.398131	0.410862	0.830982
AT1G05340.1	1.309546	1.008762	1.747341
AT1G05350.1	16.334028	16.663207	16.459068
AT1G05360.1	8.711147	9.925223	7.003619
AT1G05360.2	0.74497	0.697821	0.460713
AT1G05360.3	0.541461	0	1.589185
AT1G05370.1	3.687126	3.762361	3.874115
AT1G05380.1	0.666605	1.950442	0
AT1G05380.2	12.453309	11.395917	12.903355
AT1G05380.3	0.196471	0.412316	0.538022
AT1G05385.1	76.692066	87.890418	83.575927
AT1G05385.2	2.097389	1.131576	0.661309
AT1G05400.1	0.850281	0.418407	0.168123
AT1G05400.2	0.476306	1.215783	0.880856
AT1G05410.1	11.158505	11.85829	11.553499
AT1G05410.2	0.425638	0	0.909954
AT1G05420.1	0	2.697273	0
AT1G05420.2	3.572364	0.835083	3.456871
AT1G05430.1	35.525313	35.841365	35.64797
AT1G05440.1	3.504652	2.651698	3.101493
AT1G05450.1	0	0	0
AT1G05450.2	0.11455	0.175995	0
AT1G05460.1	7.158461	7.523559	7.051176
AT1G05460.2	0.15224	0	0.067266
AT1G05470.1	8.004877	8.167384	8.990873
AT1G05470.2	0.680048	0.741653	0.669742
AT1G05490.1	1.702816	1.927561	1.814427
AT1G05500.1	12.015092	11.380341	13.777241
AT1G05500.2	19.101938	18.845408	15.972216
AT1G05510.1	0	0	0
AT1G05520.1	20.885036	20.8961	20.55695
AT1G05530.1	0.104351	0.105785	0
AT1G05540.1	13.535197	11.052407	10.777719
AT1G05540.2	1.797161	1.576215	2.945318
AT1G05550.1	0.227383	0	0.412238
AT1G05550.2	0	0.740609	0
AT1G05550.3	0.647993	0.603938	0.793825
AT1G05550.4	0.744077	0	0.518365
AT1G05560.1	34.126521	33.833081	34.717998
AT1G05560.2	0.460731	0.721193	0
AT1G05570.1	0	0	0
AT1G05570.2	3.063021	2.048648	1.252134
AT1G05570.3	0	0	0
AT1G05570.4	3.47941	5.245905	5.692015
AT1G05575.1	1.674501	1.176818	0.970991
AT1G05577.1	0.028999	0.147126	0.134783
AT1G05580.1	0	0	0.047945
AT1G05580.2	0.042674	0.014364	0
AT1G05590.1	0	0	0.63157
AT1G05590.2	0.957277	1.188149	1.19341
AT1G05590.3	15.822556	14.497822	13.935098
AT1G05600.1	5.774952	4.219379	4.660455
AT1G05600.2	0	0	0
AT1G05600.3	0	1.582691	2.840243
AT1G05610.1	0.938857	1.2675	0.947241
AT1G05610.2	0.120994	0	0
AT1G05615.1	0	0	0
AT1G05620.1	11.449659	12.393978	11.469568
AT1G05620.2	0	0	0
AT1G05630.1	0.873432	0.94649	1.343837
AT1G05630.2	9.452644	8.311886	8.398918
AT1G05630.3	0.058916	0	0
AT1G05640.1	1.962798	1.425142	1.452019
AT1G05650.1	0	0	0
AT1G05660.1	0	0	0
AT1G05670.1	3.226706	2.376444	2.701083
AT1G05670.2	0.439904	1.245295	0.602412
AT1G05670.3	0.052335	0	0
AT1G05675.1	2.516812	2.434148	2.270722
AT1G05680.1	29.331307	30.218311	30.365701
AT1G05690.1	3.99876	4.248086	3.733479
AT1G05700.1	0.028439	0.071793	0.099194
AT1G05700.2	0	0	0
AT1G05710.1	0	0	1.09739
AT1G05710.10	1.119568	1.061076	0
AT1G05710.11	0	0	0
AT1G05710.12	0	0.081022	0
AT1G05710.13	1.818986	0.975617	1.869833
AT1G05710.14	4.094199	8.288066	6.870156
AT1G05710.2	0.892129	3.340742	0
AT1G05710.3	6.65456	4.65868	6.659362
AT1G05710.4	0.286577	0.827955	0.672662
AT1G05710.5	0	0	0
AT1G05710.6	1.966218	1.149336	0
AT1G05710.7	0	0	0
AT1G05710.8	0	0	0.283599
AT1G05710.9	0	0	1.180027
AT1G05720.1	32.160499	33.887828	34.397785
AT1G05730.1	1.165625	1.812484	1.736714
AT1G05730.2	1.998247	0.897204	0
AT1G05740.1	0	0	0
AT1G05750.1	0.850097	1.227425	0.9704
AT1G05750.2	1.41772	1.00176	1.564196
AT1G05760.1	7.052776	5.797962	5.910524
AT1G05760.2	0	0	0
AT1G05770.1	1.389403	1.427368	1.304982
AT1G05780.1	4.419596	3.694061	4.252112
AT1G05783.1	1.344375	1.753029	1.297217
AT1G05785.1	3.460072	5.06243	5.271386
AT1G05785.2	0.96989	0	0.18341
AT1G05785.3	0.066745	0.225671	0.079255
AT1G05785.4	0	0.110008	0.089397
AT1G05785.5	0.235037	0.398852	0.166903
AT1G05785.6	0.313797	0.314157	0.357391
AT1G05785.7	0.355536	0	0
AT1G05790.1	0	1.003928	0.289306
AT1G05790.2	2.116303	2.373183	2.343525
AT1G05790.3	11.258749	9.859321	11.547784
AT1G05790.4	0.43506	1.292643	0
AT1G05800.1	0.031502	0	0
AT1G05805.1	8.770259	8.350489	9.496671
AT1G05810.1	0	0	0
AT1G05810.2	13.001619	11.165953	12.963515
AT1G05820.1	0	1.000528	0
AT1G05820.2	0.139029	0	0
AT1G05820.3	0.769614	0.480384	0.625651
AT1G05820.4	1.148191	0.359682	0.67388
AT1G05830.1	15.174375	13.062341	13.320773
AT1G05830.2	0.324808	0.575068	0.231353
AT1G05830.3	2.05627	1.776037	0.544262
AT1G05830.4	1.63934	2.676679	4.380784
AT1G05835.1	43.367248	42.48948	40.079426
AT1G05840.1	9.282866	9.74054	8.917161
AT1G05850.1	573.996605	602.971558	594.150942
AT1G05850.2	0.241776	0.106957	0.067484
AT1G05860.1	7.185608	8.927895	7.166097
AT1G05860.2	4.428246	4.157287	4.857288
AT1G05860.3	0.232647	0.412441	0
AT1G05870.1	1.114405	0.211981	1.235244
AT1G05870.10	6.854539	4.538022	8.468409
AT1G05870.11	4.491738	4.010215	4.373763
AT1G05870.12	0.192982	2.09135	1.125823
AT1G05870.2	8.08975	12.60306	11.706684
AT1G05870.3	1.318035	0.841864	0
AT1G05870.4	0	0	0
AT1G05870.5	1.727224	0	0
AT1G05870.6	0	0	0
AT1G05870.7	0	1.493872	0
AT1G05870.8	8.289678	5.292715	4.060734
AT1G05870.9	0	0	0
AT1G05880.1	0.025406	0.02575	0.118104
AT1G05880.2	0	0	0
AT1G05880.3	0	0	0
AT1G05890.1	23.680603	22.434131	23.634793
AT1G05890.2	1.263803	2.247784	2.039899
AT1G05894.1	0.192542	0.167382	0.09589
AT1G05900.1	0.679111	0.963349	1.218219
AT1G05900.2	16.702454	16.580612	15.472821
AT1G05910.1	10.416868	10.163131	11.163093
AT1G05920.1	0	0	0
AT1G05930.1	0.050899	0	0
AT1G05940.1	12.861212	15.090123	12.024409
AT1G05940.2	2.58116	1.624996	2.778144
AT1G05940.3	1.493288	1.655496	1.722635
AT1G05940.4	3.002303	1.704943	2.572512
AT1G05950.1	2.489332	2.576021	1.867955
AT1G05950.2	0.317966	0	0
AT1G05950.3	0	0.696569	1.061787
AT1G05950.4	0.537967	0.729036	0.490622
AT1G05950.5	2.810067	1.451913	2.291361
AT1G05960.1	4.585547	2.124716	4.776511
AT1G05960.2	0	0	0
AT1G05960.3	0	0	0
AT1G05960.4	11.222137	14.517221	12.19317
AT1G05970.1	2.293282	1.971253	1.798812
AT1G05970.2	2.477148	3.03535	2.390404
AT1G05990.1	0.065252	0	0.075711
AT1G06000.1	123.520816	126.316543	123.263156
AT1G06010.1	11.184262	11.612858	12.159424
AT1G06020.1	0.511686	0.324828	0.891747
AT1G06030.1	0.188874	0.038442	0
AT1G06040.1	208.094133	202.774646	203.437094
AT1G06040.2	4.631443	6.116807	5.022449
AT1G06045.1	0	0	0
AT1G06050.1	4.242068	4.21257	4.530118
AT1G06060.1	23.542737	27.655432	27.239017
AT1G06060.2	3.089492	2.005423	3.116365
AT1G06070.1	14.529684	15.030203	12.777125
AT1G06080.1	9.35326	10.398729	11.656211
AT1G06080.2	1.023581	0.388545	0.282162
AT1G06090.1	0.198615	0.529414	0.335835
AT1G06100.1	6.3538	6.545988	6.255356
AT1G06110.1	9.252658	10.008329	7.721656
AT1G06110.2	3.342228	2.871021	3.539862
AT1G06110.3	0	0	0
AT1G06120.1	0.080434	0	0
AT1G06130.1	6.511028	7.299835	8.526959
AT1G06130.2	13.295979	12.678527	12.19432
AT1G06135.1	0	0	0
AT1G06137.1	0	0	0
AT1G06140.1	0.979455	0.781007	0.810134
AT1G06143.1	3.113397	3.871519	3.113047
AT1G06148.1	0	0	0.049148
AT1G06148.2	0.409232	0.278347	0.489981
AT1G06150.1	11.587811	12.017325	11.498051
AT1G06150.2	8.363345	6.836629	8.62574
AT1G06160.1	1.301711	1.28292	1.209358
AT1G06170.1	1.126927	0.974883	1.168339
AT1G06170.2	0.141379	0	0.109774
AT1G06180.1	8.339536	9.041074	7.849655
AT1G06190.1	115.91475	120.395466	114.803575
AT1G06190.2	0	0	0
AT1G06190.3	0.609144	0.078136	0
AT1G06190.4	0.089225	0	0.474882
AT1G06190.5	0.818069	1.013322	1.22143
AT1G06200.1	51.942037	48.292665	49.860779
AT1G06200.2	0.178821	0.784716	0.20679
AT1G06210.1	30.396967	32.828929	30.901834
AT1G06210.2	0.294244	0.292062	0.212896
AT1G06220.1	36.451367	35.890129	36.939216
AT1G06220.2	5.736211	6.770304	4.959394
AT1G06220.3	0	0	0
AT1G06225.1	0	0	0
AT1G06230.1	24.390463	25.290123	23.995876
AT1G06230.2	5.62037	4.547405	4.581775
AT1G06230.3	1.312392	2.970138	0.541137
AT1G06230.4	0	0	5.34785
AT1G06240.1	22.584522	22.628546	22.901545
AT1G06250.1	0.328784	0.606762	0.347297
AT1G06250.2	0	0	0
AT1G06260.1	1.446381	1.060545	1.259688
AT1G06270.1	3.968592	4.544472	5.27062
AT1G06280.1	0.175849	0.27297	0.305752
AT1G06290.1	30.294843	27.89728	29.595016
AT1G06310.1	0.0888	0.071819	0.08263
AT1G06320.1	0.249887	0.258195	0
AT1G06330.1	0	0.051048	0
AT1G06340.1	0.623574	0.511835	0.289444
AT1G06350.1	37.741462	38.855773	37.400058
AT1G06360.1	58.669446	61.555346	61.622476
AT1G06360.2	0	0	0
AT1G06380.1	13.321205	13.576874	13.372085
AT1G06390.1	36.459945	35.219807	34.260893
AT1G06390.2	15.126857	19.929286	17.797675
AT1G06400.1	66.26252	67.788194	68.476329
AT1G06410.1	47.590534	50.161557	50.784873
AT1G06410.2	0.908155	1.261288	1.546464
AT1G06410.3	1.670736	1.302967	2.057485
AT1G06420.1	8.894899	8.986536	9.016144
AT1G06420.2	0	0	0
AT1G06430.1	43.027527	46.723675	41.040733
AT1G06430.2	0.662517	1.389416	1.368138
AT1G06430.3	51.354012	46.021906	53.690404
AT1G06440.1	1.765901	2.059552	1.740715
AT1G06450.1	3.442137	4.486438	4.198325
AT1G06460.1	40.941661	40.046499	40.668397
AT1G06470.1	3.633937	4.163831	4.46244
AT1G06470.2	2.373727	1.877192	2.341936
AT1G06470.3	1.69257	0.591659	0.152734
AT1G06470.4	3.158014	2.547768	3.604505
AT1G06475.1	5.022272	3.157784	3.635857
AT1G06490.1	1.068331	0.984886	0
AT1G06490.2	0.802856	0.88625	2.026363
AT1G06500.1	20.512591	23.823079	22.657113
AT1G06500.2	2.056951	0.700363	1.445534
AT1G06500.3	9.580269	11.687229	7.99256
AT1G06500.4	1.57879	0.830206	2.033501
AT1G06510.1	23.886419	24.78029	23.934697
AT1G06515.1	4.657157	2.449189	6.018534
AT1G06515.2	21.644132	24.726423	21.166327
AT1G06520.1	2.473657	2.665326	2.22491
AT1G06530.1	91.696223	94.499168	91.952198
AT1G06540.1	0.374881	0.357523	0.641169
AT1G06550.1	58.339999	57.884714	57.70526
AT1G06560.1	15.19453	15.736572	16.130923
AT1G06570.1	48.036376	50.700449	51.070477
AT1G06570.2	18.266252	18.605069	16.051878
AT1G06580.1	1.634191	0.528085	1.664907
AT1G06580.2	0	0	0
AT1G06580.3	0	1.021024	0
AT1G06590.1	3.092564	2.838727	2.974324
AT1G06620.1	4.723215	5.589559	4.85569
AT1G06620.2	0.71453	1.050323	0.777194
AT1G06630.1	4.687416	3.952718	2.927212
AT1G06630.2	0	0	0
AT1G06630.3	0.252683	0.150985	0.173874
AT1G06630.4	0	0	0
AT1G06630.5	0	0	0
AT1G06630.6	0.967346	0.706651	0.962999
AT1G06630.7	1.083422	1.791022	1.505854
AT1G06630.8	0.716853	0.910558	1.088764
AT1G06630.9	1.325997	1.511505	1.282628
AT1G06640.1	32.450623	35.934509	31.811714
AT1G06640.2	5.749585	6.400725	5.293757
AT1G06640.3	43.785883	39.016786	44.286099
AT1G06645.1	13.350695	11.966127	13.149977
AT1G06650.1	9.05187	10.78613	9.842577
AT1G06650.2	59.973651	60.828343	60.088762
AT1G06660.1	3.392421	3.342743	4.848363
AT1G06670.1	19.811027	20.975118	20.735931
AT1G06670.2	0	0	0
AT1G06680.1	2726.211062	2735.748165	2564.709652
AT1G06680.2	1215.862218	970.128809	1284.426998
AT1G06690.1	65.716031	68.643005	66.861969
AT1G06700.1	40.18059	38.935567	38.955028
AT1G06700.2	10.873586	14.388593	12.611855
AT1G06700.3	0.720861	0.312004	0.494544
AT1G06710.1	0	0	0
AT1G06710.10	0	0	0
AT1G06710.11	0	0	0
AT1G06710.12	1.310701	1.417584	1.66499
AT1G06710.13	0	0.169082	0.235791
AT1G06710.14	0.509208	0	0
AT1G06710.15	0	0	0
AT1G06710.16	0	0	0
AT1G06710.17	0	0.186393	0.168211
AT1G06710.18	0	0	0
AT1G06710.19	0.344661	0.659997	0.685414
AT1G06710.2	0.297201	0.245559	0.65329
AT1G06710.3	0	0.389532	0
AT1G06710.4	0	0	0
AT1G06710.5	0	0	0
AT1G06710.6	0	0	0.290422
AT1G06710.7	0	0	0
AT1G06710.8	0.478059	0.472394	0.304411
AT1G06710.9	0.188814	0	0
AT1G06720.1	0	0	0
AT1G06720.2	20.572637	22.278681	22.769353
AT1G06720.3	0	0	0.088272
AT1G06730.1	13.367176	11.012699	12.579955
AT1G06740.1	2.078853	2.091784	2.147418
AT1G06750.1	0.074066	0	0
AT1G06750.2	0	0.022526	0
AT1G06750.3	0.040147	0	0.17333
AT1G06760.1	120.815154	122.10464	123.37915
AT1G06770.1	3.926868	5.229628	4.001805
AT1G06770.2	1.898878	1.274164	1.451006
AT1G06770.3	0.954949	0.81315	1.086325
AT1G06780.1	8.147739	8.36403	7.690839
AT1G06780.2	0	0	0
AT1G06790.1	11.991035	11.111949	11.593978
AT1G06790.2	2.553049	2.345535	2.061683
AT1G06800.1	7.096112	6.192593	6.107567
AT1G06800.2	0	0.28233	0.20437
AT1G06810.1	0	0	0.107625
AT1G06820.1	6.009251	3.136918	4.655257
AT1G06820.2	2.093008	2.498372	3.133331
AT1G06820.3	3.161499	4.088951	1.697861
AT1G06820.4	15.775888	18.017947	18.229739
AT1G06830.1	82.791067	87.10167	74.200801
AT1G06840.1	9.211428	9.272227	9.194908
AT1G06850.1	11.01661	10.992189	10.641337
AT1G06850.2	0.528567	1.078042	0.278005
AT1G06870.1	12.164686	12.621263	11.563275
AT1G06890.1	0	0.497948	0.843311
AT1G06890.2	8.646498	6.419845	7.09379
AT1G06890.3	9.359071	8.010005	10.557576
AT1G06890.4	9.762876	12.020068	9.343054
AT1G06900.1	19.629298	18.539157	19.819418
AT1G06910.1	5.956986	4.805537	4.608167
AT1G06920.1	0.074731	0.152081	0
AT1G06923.1	0	0	0
AT1G06925.1	0	0	0
AT1G06930.1	0	0	0
AT1G06950.1	121.567386	129.129722	124.064402
AT1G06960.1	3.675557	4.107496	4.882168
AT1G06960.2	7.402473	8.088349	6.781913
AT1G06960.3	0	0	0
AT1G06960.4	0.538256	0.356481	0.340884
AT1G06960.5	0.25918	0	0
AT1G06960.6	1.188927	1.107746	1.630764
AT1G06970.1	0.113542	0.200643	0.148513
AT1G06980.1	2.292744	2.85416	2.449352
AT1G06990.1	0.106836	0.28972	0.248218
AT1G07000.1	4.950476	5.073704	5.790084
AT1G07010.1	128.360665	128.94403	135.489397
AT1G07010.2	1.608501	3.400596	1.146473
AT1G07010.3	0	0	0
AT1G07020.1	19.549983	18.601417	19.313592
AT1G07025.1	0	0	0
AT1G07030.1	18.920506	18.872162	20.701644
AT1G07040.1	7.74676	9.472405	8.466832
AT1G07050.1	3.345053	3.26262	3.839812
AT1G07050.2	0.034844	0	0.283177
AT1G07060.1	0.145516	0	0
AT1G07060.2	0	0.457441	0.521543
AT1G07060.3	0	0	0
AT1G07060.4	0	0	0
AT1G07070.1	63.136768	49.603388	57.821186
AT1G07080.1	76.377234	69.230801	73.165537
AT1G07090.1	15.039273	14.626017	12.784443
AT1G07110.1	75.081461	78.584049	74.875037
AT1G07120.1	0.974233	0.34871	0.468345
AT1G07120.2	0	0.703917	0
AT1G07130.1	2.287368	2.2859	3.009652
AT1G07135.1	23.208073	20.906038	24.979646
AT1G07140.1	96.622275	102.401321	104.70157
AT1G07150.1	0	0	0
AT1G07150.2	2.042853	1.765696	1.796454
AT1G07160.1	0.142918	0.174	0.132856
AT1G07170.1	10.270469	12.884092	13.890332
AT1G07170.2	0.113707	0.430415	0.135858
AT1G07170.3	0	0	0
AT1G07170.4	0.231432	0	0
AT1G07170.5	0.604586	0	0.726773
AT1G07170.6	10.690641	14.760883	5.070531
AT1G07175.1	0.567237	0	1.107629
