ERR9081510	ERR9081511
AT1G04950.2	14.501159	14.573954
AT1G04950.3	2.867243	1.907742
AT1G04960.1	26.553646	26.31168
AT1G04960.2	0.534918	0.658093
AT1G04970.1	32.672616	35.235525
AT1G04970.2	2.502492	2.927173
AT1G04970.3	2.012486	2.06058
AT1G04980.1	8.927887	8.325534
AT1G04985.1	33.33036	34.984049
AT1G04985.2	2.585244	2.132035
AT1G04990.1	3.301914	3.185363
AT1G04990.2	0	0
AT1G04990.3	3.27028	3.788465
AT1G04990.4	0	0
AT1G04990.5	0	0
AT1G04990.6	11.483161	11.831783
AT1G05000.1	16.963143	21.095478
AT1G05000.2	1.17674	1.50126
AT1G05000.3	0.910372	1.062058
AT1G05005.1	0	0
AT1G05010.1	653.622024	656.045152
AT1G05020.1	3.437943	3.261987
AT1G05030.1	7.842215	5.973683
AT1G05030.2	1.649298	1.273558
AT1G05035.1	0	0
AT1G05040.1	0	0.045599
AT1G05040.2	0	0
AT1G05055.1	8.823551	8.277086
AT1G05060.1	17.307967	18.798578
AT1G05065.1	2.334285	1.542302
AT1G05070.1	25.089356	23.539028
AT1G05080.1	0.02851	0.024007
AT1G05085.1	0	0
AT1G05087.1	5.246651	5.713174
AT1G05087.2	0.466728	1.622655
AT1G05090.1	7.748781	8.161805
AT1G05100.1	0.279383	0.21177
AT1G05120.1	13.088078	11.963598
AT1G05120.2	0	0.129303
AT1G05136.1	0	0
AT1G05140.1	26.30442	23.65655
AT1G05150.1	15.081415	15.557945
AT1G05160.1	4.950094	4.778994
AT1G05160.2	1.868598	0.641861
AT1G05170.1	0	0
AT1G05170.2	3.275269	3.752173
AT1G05180.1	28.445526	26.508367
AT1G05180.2	0	0
AT1G05180.3	0.294677	0.403296
AT1G05190.1	491.469573	478.96356
AT1G05200.1	0.629661	0
AT1G05200.2	11.230468	11.228112
AT1G05200.3	0.556245	0
AT1G05200.4	0.054758	0.189307
AT1G05200.5	0.954349	0.656123
AT1G05200.6	0	0.114289
AT1G05200.7	0	0.919584
AT1G05205.1	37.752187	40.59534
AT1G05210.1	5.142794	5.61529
AT1G05220.1	2.746217	2.97036
AT1G05230.1	0	0.027226
AT1G05230.10	1.059619	0.16222
AT1G05230.11	0.281554	0.064211
AT1G05230.12	0	0.696277
AT1G05230.2	2.278841	1.154825
AT1G05230.3	5.457938	4.812005
AT1G05230.4	1.016182	1.376663
AT1G05230.5	0.491674	0.4105
AT1G05230.6	0.090658	0.039915
AT1G05230.7	0	0
AT1G05230.8	0	0
AT1G05230.9	0	0
AT1G05240.1	0	0
AT1G05250.1	48.348886	75.554583
AT1G05260.1	55.178844	74.308654
AT1G05270.1	35.494857	34.583805
AT1G05280.1	0.252997	0.381638
AT1G05280.2	0	0
AT1G05290.1	0	0
AT1G05291.1	0	0
AT1G05300.1	16.659949	18.888786
AT1G05300.2	1.012697	0.656594
AT1G05310.1	2.283405	3.442912
AT1G05320.1	4.514371	4.445539
AT1G05320.2	3.866452	5.903611
AT1G05320.3	1.600622	1.400304
AT1G05320.4	0.98102	0.089158
AT1G05320.5	0	0
AT1G05320.6	0.431495	0.220518
AT1G05320.7	0.186758	0.370016
AT1G05320.8	0	0.209436
AT1G05320.9	0.350623	0.835651
AT1G05330.1	0.293944	0.366303
AT1G05340.1	41.215064	46.226412
AT1G05350.1	18.324063	17.204222
AT1G05360.1	7.080439	7.372663
AT1G05360.2	0.195719	0.13968
AT1G05360.3	2.091773	0.646606
AT1G05370.1	1.236159	0.817355
AT1G05380.1	0	2.873763
AT1G05380.2	24.746001	21.325279
AT1G05380.3	0.410851	0.089121
AT1G05385.1	47.667153	44.241381
AT1G05385.2	0.473502	1.725491
AT1G05400.1	1.311533	1.533023
AT1G05400.2	1.423307	0.738269
AT1G05410.1	26.106244	23.354456
AT1G05410.2	0.249462	0.526538
AT1G05420.1	1.329908	0
AT1G05420.2	0.731636	1.283252
AT1G05430.1	28.297311	26.490424
AT1G05440.1	0.728612	0.763767
AT1G05450.1	0	0
AT1G05450.2	0.453429	0.758643
AT1G05460.1	3.998927	3.340449
AT1G05460.2	0	0
AT1G05470.1	3.320361	3.296803
AT1G05470.2	0.792431	0.326593
AT1G05490.1	0.421728	0.530668
AT1G05500.1	30.067824	31.619382
AT1G05500.2	0	1.428618
AT1G05510.1	0	0.035741
AT1G05520.1	26.699644	26.471986
AT1G05530.1	1.194095	0.881742
AT1G05540.1	0.23958	0.100506
AT1G05540.2	0.122514	0.072978
AT1G05550.1	0	0
AT1G05550.2	0	0
AT1G05550.3	0.022452	0
AT1G05550.4	0	0.04354
AT1G05560.1	20.215728	33.280997
AT1G05560.2	0.059566	0.386213
AT1G05570.1	6.481524	12.216447
AT1G05570.2	19.213199	17.881953
AT1G05570.3	0	0
AT1G05570.4	21.240792	17.250949
AT1G05575.1	10.53469	12.359414
AT1G05577.1	0.334057	0.120727
AT1G05580.1	0	0.018501
AT1G05580.2	0	0
AT1G05590.1	0	0
AT1G05590.2	1.1141	0.410772
AT1G05590.3	7.864591	7.11245
AT1G05600.1	7.885513	8.517814
AT1G05600.2	0	0
AT1G05600.3	3.418149	1.266673
AT1G05610.1	0.178111	0.281749
AT1G05610.2	0	0
AT1G05615.1	0	0
AT1G05620.1	9.063088	9.932496
AT1G05620.2	1.452816	1.465765
AT1G05630.1	1.618858	0.797017
AT1G05630.2	4.821152	4.136759
AT1G05630.3	0	0
AT1G05640.1	0.558277	0.66584
AT1G05650.1	0.291081	0.695373
AT1G05660.1	1.910947	1.750817
AT1G05670.1	2.391329	2.268109
AT1G05670.2	0.204776	0.069836
AT1G05670.3	0.216923	0
AT1G05675.1	1.463896	1.625078
AT1G05680.1	10.312724	17.39593
AT1G05690.1	2.193426	2.540536
AT1G05700.1	2.217787	3.379901
AT1G05700.2	0	0.047909
AT1G05710.1	0.582733	0.501742
AT1G05710.10	0.286244	0
AT1G05710.11	0	0.155411
AT1G05710.12	0	0.177457
AT1G05710.13	0	0.065371
AT1G05710.14	0	0
AT1G05710.2	1.386813	0
AT1G05710.3	2.367617	4.935428
AT1G05710.4	0	0
AT1G05710.5	0.192323	0
AT1G05710.6	1.206369	0
AT1G05710.7	0	0
AT1G05710.8	0	0
AT1G05710.9	0	1.286417
AT1G05720.1	35.891181	38.133311
AT1G05730.1	1.107278	0.976585
AT1G05730.2	0	0
AT1G05740.1	0	0
AT1G05750.1	1.093175	1.185137
AT1G05750.2	3.017593	2.239542
AT1G05760.1	5.305276	2.29889
AT1G05760.2	0	0
AT1G05770.1	1.247199	0.891832
AT1G05780.1	12.968043	11.703143
AT1G05783.1	0.759151	1.069007
AT1G05785.1	9.801691	7.369946
AT1G05785.2	0.609099	1.757375
AT1G05785.3	0	0.105509
AT1G05785.4	0.882579	1.075686
AT1G05785.5	0.402519	0.372508
AT1G05785.6	0.650841	0.269141
AT1G05785.7	0	0
AT1G05790.1	0.189599	1.303676
AT1G05790.2	7.453015	4.951482
AT1G05790.3	14.109939	12.270917
AT1G05790.4	0.249439	1.727843
AT1G05800.1	0	0
AT1G05805.1	52.295108	46.792076
AT1G05810.1	17.477672	19.665785
AT1G05810.2	101.028264	80.64217
AT1G05820.1	0.719834	0.802352
AT1G05820.2	0.326429	0
AT1G05820.3	1.479006	0.679053
AT1G05820.4	1.31856	1.318454
AT1G05830.1	23.208566	18.045764
AT1G05830.2	1.193879	1.347312
AT1G05830.3	0.895251	1.083728
AT1G05830.4	3.479333	2.366532
AT1G05835.1	8.193759	10.611932
AT1G05840.1	47.75369	47.350966
AT1G05850.1	536.994939	498.906349
AT1G05850.2	0.296115	0.192499
AT1G05860.1	7.132777	7.151489
AT1G05860.2	2.462932	2.252319
AT1G05860.3	0	0
AT1G05870.1	1.60218	0.352696
AT1G05870.10	2.746998	2.508393
AT1G05870.11	2.252072	2.548778
AT1G05870.12	0.631871	0.420747
AT1G05870.2	3.953605	3.919367
AT1G05870.3	2.505387	3.332808
AT1G05870.4	0	0
AT1G05870.5	0.20069	0
AT1G05870.6	0	0
AT1G05870.7	0.090803	0.299943
AT1G05870.8	2.14719	1.588201
AT1G05870.9	0.076782	0
AT1G05880.1	0.020734	0
AT1G05880.2	0	0.068983
AT1G05880.3	0	0
AT1G05890.1	83.425714	79.012163
AT1G05890.2	1.726744	2.710134
AT1G05894.1	0.180445	0.361526
AT1G05900.1	0.497963	0.680434
AT1G05900.2	7.858172	6.48937
AT1G05910.1	6.215688	5.759797
AT1G05920.1	0.024728	0
AT1G05930.1	0	0
AT1G05940.1	22.505939	20.621522
AT1G05940.2	2.327675	1.936736
AT1G05940.3	1.497173	1.609869
AT1G05940.4	1.426479	1.577387
AT1G05950.1	1.375531	1.672438
AT1G05950.2	0.226714	0.147563
AT1G05950.3	0	0.231952
AT1G05950.4	0	0
AT1G05950.5	1.371051	1.03469
AT1G05960.1	21.247162	23.103933
AT1G05960.2	0	0
AT1G05960.3	0	0
AT1G05960.4	22.329339	19.786267
AT1G05970.1	5.809844	6.325716
AT1G05970.2	4.595625	3.078715
AT1G05990.1	1.169105	1.317048
AT1G06000.1	5.226455	6.012125
AT1G06010.1	14.97293	14.571871
AT1G06020.1	0.741906	0.64744
AT1G06030.1	0.412408	0.507059
AT1G06040.1	105.959108	103.573044
AT1G06040.2	1.358475	1.572681
AT1G06045.1	0.44806	0
AT1G06050.1	4.514307	4.326229
AT1G06060.1	34.215279	32.545677
AT1G06060.2	2.217228	1.623213
AT1G06070.1	10.819737	11.739406
AT1G06080.1	4.722866	4.261431
AT1G06080.2	0.789129	0.073202
AT1G06090.1	2.903982	4.706066
AT1G06100.1	2.554073	2.915656
AT1G06110.1	27.7954	28.934943
AT1G06110.2	3.729545	5.39731
AT1G06110.3	0	0.150741
AT1G06120.1	4.640765	4.854742
AT1G06130.1	9.47861	10.122416
AT1G06130.2	6.719865	7.508558
AT1G06135.1	0	0
AT1G06137.1	0	0
AT1G06140.1	0.969241	0.947536
AT1G06143.1	1.486067	2.133758
AT1G06148.1	0.160198	0.163897
AT1G06148.2	0	0.042609
AT1G06150.1	9.701874	8.710429
AT1G06150.2	4.396267	4.781191
AT1G06160.1	1.920203	2.264138
AT1G06170.1	0	0.097911
AT1G06170.2	0	0
AT1G06180.1	5.83422	7.098078
AT1G06190.1	62.507902	56.756468
AT1G06190.2	0.09437	0
AT1G06190.3	0.251573	0.098862
AT1G06190.4	0	0.059081
AT1G06190.5	1.547501	0.847471
AT1G06200.1	96.857118	95.797946
AT1G06200.2	1.302977	0.314134
AT1G06210.1	12.608933	15.569369
AT1G06210.2	0	0.273347
AT1G06220.1	25.32905	24.666852
AT1G06220.2	4.735403	3.052258
AT1G06220.3	0	0
AT1G06225.1	0	0.172407
AT1G06230.1	25.564558	22.115803
AT1G06230.2	8.221182	9.633057
AT1G06230.3	3.711058	2.930277
AT1G06230.4	0	0.287835
AT1G06240.1	8.783267	6.935464
AT1G06250.1	0.246448	0.166215
AT1G06250.2	0	0
AT1G06260.1	0	0.032432
AT1G06270.1	1.769002	1.735047
AT1G06280.1	0	0
AT1G06290.1	37.398711	40.726974
AT1G06310.1	0.185187	0.168665
AT1G06320.1	0.077391	0.256886
AT1G06330.1	0.043192	0.144837
AT1G06340.1	0.44399	0.324494
AT1G06350.1	6.63075	4.87539
AT1G06360.1	24.003868	20.226251
AT1G06360.2	0	0
AT1G06380.1	7.85203	8.137356
AT1G06390.1	50.005204	48.747723
AT1G06390.2	41.680565	37.396302
AT1G06400.1	67.02046	70.177394
AT1G06410.1	78.632206	71.471735
AT1G06410.2	2.378322	1.779915
AT1G06410.3	3.65894	4.574
AT1G06420.1	1.366719	1.177613
AT1G06420.2	0	0
AT1G06430.1	46.089366	54.76954
AT1G06430.2	0.429304	0.42253
AT1G06430.3	42.494323	34.578324
AT1G06440.1	2.681157	1.775158
AT1G06450.1	3.797917	3.653789
AT1G06460.1	115.841356	115.137091
AT1G06470.1	3.407424	2.452555
AT1G06470.2	2.01226	1.918654
AT1G06470.3	0.895534	0.650611
AT1G06470.4	5.054207	5.610779
AT1G06475.1	4.016417	5.128448
AT1G06490.1	0	0.452061
AT1G06490.2	1.062069	0.486019
AT1G06500.1	19.527998	17.13683
AT1G06500.2	0.978932	0.416424
AT1G06500.3	3.465976	1.930064
AT1G06500.4	0.252298	0
AT1G06510.1	23.723586	20.581182
AT1G06515.1	5.041238	6.834555
AT1G06515.2	40.902652	38.358549
AT1G06520.1	3.434604	2.818737
AT1G06530.1	90.327021	78.444933
AT1G06540.1	1.000417	1.251901
AT1G06550.1	29.342338	33.566271
AT1G06560.1	15.498436	12.583332
AT1G06570.1	156.49051	149.028156
AT1G06570.2	148.76355	155.673937
AT1G06580.1	0.832121	0.768079
AT1G06580.2	0.814079	1.225443
AT1G06580.3	0.130403	0
AT1G06590.1	3.24011	3.726686
AT1G06620.1	10.811983	10.98442
AT1G06620.2	2.793152	1.708512
AT1G06630.1	9.832641	9.199534
AT1G06630.2	0	0
AT1G06630.3	2.66949	1.002364
AT1G06630.4	0	0
AT1G06630.5	0	0
AT1G06630.6	3.242001	3.61995
AT1G06630.7	1.458368	2.108549
AT1G06630.8	0.959086	0.744692
AT1G06630.9	2.911903	2.643399
AT1G06640.1	39.429328	33.020969
AT1G06640.2	2.428398	2.522222
AT1G06640.3	49.598998	47.90287
AT1G06645.1	10.924581	10.439183
AT1G06650.1	9.001346	7.181478
AT1G06650.2	47.024397	45.136173
AT1G06660.1	1.115967	1.115355
AT1G06670.1	19.352939	18.166091
AT1G06670.2	0	0.045758
AT1G06680.1	2034.115917	2322.284064
AT1G06680.2	9.165906	9.912622
AT1G06690.1	41.106966	42.373195
AT1G06700.1	74.102569	67.693371
AT1G06700.2	31.929201	32.718623
AT1G06700.3	0.91762	1.40283
AT1G06710.1	0.663273	0
AT1G06710.10	0	0
AT1G06710.11	0	0
AT1G06710.12	0.315307	0.798588
AT1G06710.13	0	0.131815
AT1G06710.14	0.050581	0
AT1G06710.15	0	0
AT1G06710.16	0	0
AT1G06710.17	0	0
AT1G06710.18	0	0
AT1G06710.19	0.60523	0.532638
AT1G06710.2	0.311124	0.434031
AT1G06710.3	0.634405	0.114238
AT1G06710.4	0	0
AT1G06710.5	0	0
AT1G06710.6	0	0
AT1G06710.7	0	0
AT1G06710.8	0.494373	0.255007
AT1G06710.9	0	0.262476
AT1G06720.1	0	0
AT1G06720.2	18.162971	16.565256
AT1G06720.3	0	0
AT1G06730.1	9.998838	9.116511
AT1G06740.1	2.111014	1.992977
AT1G06750.1	0.107	0
AT1G06750.2	0	0
AT1G06750.3	0	0.119724
AT1G06760.1	227.481404	215.198252
AT1G06770.1	8.017324	6.716479
AT1G06770.2	0.818181	0.517736
AT1G06770.3	0	0.380866
AT1G06780.1	8.185962	8.579761
AT1G06780.2	0.300865	0
AT1G06790.1	7.749737	5.46526
AT1G06790.2	1.502652	1.309077
AT1G06800.1	22.242688	20.858831
AT1G06800.2	0.436328	0.614738
AT1G06810.1	0.08767	0.072551
AT1G06820.1	6.869508	6.756667
AT1G06820.2	1.943871	1.450214
AT1G06820.3	0.867736	0.86144
AT1G06820.4	4.433591	3.651283
AT1G06830.1	6.507009	6.969238
AT1G06840.1	26.349643	26.600265
AT1G06850.1	5.782667	6.247803
AT1G06850.2	0.475398	0.510309
AT1G06870.1	11.789812	12.216236
AT1G06890.1	34.709211	35.438768
AT1G06890.2	0.518682	0.542456
AT1G06890.3	10.273245	14.05598
AT1G06890.4	13.297665	11.488226
AT1G06900.1	32.214743	29.657528
AT1G06910.1	3.114747	3.144607
AT1G06920.1	0	0
AT1G06923.1	2.567397	2.843457
AT1G06925.1	0	0
AT1G06930.1	0.900444	0.78865
AT1G06950.1	102.13638	92.825641
AT1G06960.1	3.667424	5.223198
AT1G06960.2	14.017908	12.130647
AT1G06960.3	1.018426	0.565263
AT1G06960.4	0.120761	0.05097
AT1G06960.5	0.310829	0
AT1G06960.6	0.948632	0
AT1G06970.1	0.079054	0
AT1G06980.1	6.280764	5.601075
AT1G06990.1	0.029756	0
AT1G07000.1	15.854877	15.534488
AT1G07010.1	22.068473	20.872844
AT1G07010.2	0.468766	0
AT1G07010.3	0	0
AT1G07020.1	30.025646	28.747651
AT1G07025.1	0.128762	0
AT1G07030.1	21.958446	18.968118
AT1G07040.1	89.587376	97.5366
AT1G07050.1	5.596051	5.603933
AT1G07050.2	0.573731	0.555246
AT1G07060.1	0	0
AT1G07060.2	0.089683	0.070071
AT1G07060.3	0	0.097603
AT1G07060.4	0.331533	0
AT1G07070.1	22.705468	22.002526
AT1G07080.1	80.349245	81.345552
AT1G07090.1	16.817501	19.4845
AT1G07110.1	110.125392	103.648875
AT1G07120.1	0.111753	0.07248
AT1G07120.2	0	0.131584
AT1G07130.1	8.542933	10.001809
AT1G07135.1	34.562947	23.476985
AT1G07140.1	125.872731	116.475875
AT1G07150.1	0	0.108389
AT1G07150.2	3.985141	3.547968
AT1G07160.1	0.305464	0.554858
AT1G07170.1	43.593662	40.096212
AT1G07170.2	0	0.565784
AT1G07170.3	0.755832	0.698074
AT1G07170.4	0.239078	0.143723
AT1G07170.5	1.432305	0.701098
AT1G07170.6	4.906314	2.52049
AT1G07175.1	0	0
AT1G07175.2	0	0
AT1G07180.1	34.862489	28.652636
AT1G07190.1	0	0
AT1G07200.1	8.849195	7.54171
AT1G07200.2	14.877621	16.523012
AT1G07210.1	40.595019	40.039699
AT1G07220.1	5.663301	5.539274
AT1G07230.1	36.32383	40.513228
AT1G07240.1	30.987812	34.537047
AT1G07250.1	29.501248	32.952506
AT1G07260.1	4.6173	5.645751
AT1G07270.1	0.052747	0.208844
AT1G07270.2	0.277938	0
AT1G07280.1	14.104213	17.480879
AT1G07280.2	17.916982	16.6397
AT1G07280.3	0.379745	0.324492
AT1G07280.4	0.824407	0.631218
AT1G07290.1	1.911638	1.783943
AT1G07300.1	0.479368	1.19116
AT1G07300.2	4.263288	3.480617
AT1G07300.3	3.005625	2.037292
AT1G07310.1	59.50952	58.612368
AT1G07320.1	395.037412	349.183815
AT1G07320.2	29.132177	22.79655
AT1G07320.3	69.324354	89.838349
AT1G07320.4	0.123009	0
AT1G07330.1	0	0.08421
AT1G07330.2	0.044504	0
AT1G07340.1	0	0.017738
AT1G07350.1	3.73986	5.134288
AT1G07350.2	12.36691	9.042414
AT1G07350.3	2.113653	2.118591
AT1G07350.4	0	0
AT1G07350.5	0	0.183379
AT1G07350.6	0.604654	1.576998
AT1G07360.1	28.988005	28.21587
AT1G07370.1	7.451768	5.527509
AT1G07380.1	2.550485	2.475896
AT1G07380.2	4.698511	6.261242
AT1G07390.1	1.644886	0
AT1G07390.2	0	0.265032
AT1G07390.3	0	0
AT1G07390.4	3.076236	5.46237
AT1G07390.5	0.099747	0.125801
AT1G07400.1	1.398549	1.344663
AT1G07410.1	2.363108	2.648569
AT1G07420.1	14.791168	16.883446
AT1G07420.2	4.343941	4.502766
AT1G07430.1	0.054449	0.076657
AT1G07440.1	34.579771	39.637662
AT1G07440.2	2.534292	4.784325
AT1G07450.1	1.71756	1.691988
AT1G07460.1	0	0
AT1G07460.2	0	0
AT1G07470.1	23.705489	23.566168
AT1G07470.2	0.059502	0.051878
AT1G07473.1	0	0
AT1G07476.1	0	0
AT1G07480.1	9.174224	9.840081
AT1G07480.2	1.777469	2.210531
AT1G07480.3	16.614705	17.445961
AT1G07485.1	0.156753	0.195076
AT1G07490.1	0.825668	1.026418
AT1G07500.1	3.088912	3.495539
AT1G07510.1	5.220325	5.587926
AT1G07520.1	4.910947	4.530405
AT1G07520.2	2.371517	2.952937
AT1G07520.3	1.29741	0.769939
AT1G07520.4	0	0.453029
AT1G07530.1	21.645332	22.126193
AT1G07540.1	0	0
AT1G07550.1	0.173828	0.284453
AT1G07560.1	0.885568	1.072051
AT1G07570.1	7.583703	4.243152
AT1G07570.2	16.730055	20.277785
AT1G07570.3	0.356014	0.570621
AT1G07570.4	1.106158	2.119192
AT1G07570.5	3.692025	3.755504
AT1G07590.1	508.34881	550.180451
AT1G07600.1	109.793092	416.493063
AT1G07610.1	341.024906	422.01438
AT1G07615.1	11.37593	9.797289
AT1G07620.1	1.603065	1.303089
AT1G07620.2	0	0.041192
AT1G07620.3	0.523938	0.688526
AT1G07620.4	0	0
AT1G07630.1	24.490435	27.605215
AT1G07640.1	3.399554	2.420556
AT1G07640.2	1.71494	1.854238
AT1G07640.3	0.714052	0.496597
AT1G07645.1	0.151344	0.125652
AT1G07650.1	0.250595	0.05382
AT1G07650.2	2.280581	2.70894
AT1G07650.3	22.322947	20.731198
AT1G07650.4	26.298651	20.175967
AT1G07660.1	36.587875	32.486441
AT1G07660.2	0	0
AT1G07670.1	20.51446	21.376868
AT1G07670.2	0	0
AT1G07680.1	0	0.118187
AT1G07690.1	0	0
AT1G07690.2	0	0
AT1G07690.3	0	0
AT1G07690.4	0	0
AT1G07690.5	0.779376	0.10819
AT1G07700.1	8.004709	8.758327
AT1G07700.2	14.708992	12.321622
AT1G07700.3	0.19542	0
AT1G07700.4	0	0.268233
AT1G07705.1	1.17907	0.774693
AT1G07705.2	9.714162	8.780007
AT1G07710.1	0	0.225925
AT1G07710.2	0.198886	0
AT1G07720.1	16.242287	13.824832
AT1G07720.2	0.18468	0.255418
AT1G07725.1	0.067172	0.125011
AT1G07730.2	3.547822	4.13599
AT1G07740.1	4.291812	4.521364
AT1G07745.1	2.6032	2.469246
AT1G07745.2	0.443048	0.197387
AT1G07745.3	0	0
AT1G07745.4	4.936078	3.63735
AT1G07745.5	2.329434	1.745788
AT1G07747.1	0	0
AT1G07750.1	35.778834	39.391029
AT1G07770.1	0.09707	0.199265
AT1G07770.2	180.308429	163.308674
AT1G07770.3	333.974901	307.046499
AT1G07780.1	0.880581	1.414743
AT1G07780.10	7.916003	6.863868
AT1G07780.11	0	0
AT1G07780.12	0.461364	0.316699
AT1G07780.13	0	0
AT1G07780.2	0.954022	0.575942
AT1G07780.3	0	0
AT1G07780.4	0.583662	0.098229
AT1G07780.5	0	0
AT1G07780.6	0	0
AT1G07780.7	0.077733	0.208119
AT1G07780.8	0.376096	0.185699
AT1G07780.9	0	0.673483
AT1G07790.1	33.862689	32.332059
AT1G07795.1	1.319598	1.46983
AT1G07810.1	33.174937	32.669398
AT1G07820.1	14.663193	11.256843
AT1G07820.2	66.276512	51.752641
AT1G07830.1	24.533105	24.634017
AT1G07840.1	19.2637	18.118884
AT1G07840.2	0	0.20947
AT1G07840.3	1.254206	0.456726
AT1G07850.1	0	0
AT1G07860.1	0	0
AT1G07870.1	5.766735	6.103357
AT1G07870.2	0	0
AT1G07880.1	0.53321	0.31354
AT1G07880.2	1.661126	1.667988
AT1G07885.1	0.76971	0.523081
AT1G07885.2	0	0
AT1G07890.1	137.890473	171.234284
AT1G07890.2	3.413428	7.419658
AT1G07890.3	166.388711	182.197181
AT1G07890.4	1.727829	1.137486
AT1G07890.5	0.473293	0.723386
AT1G07890.6	2.260749	1.694356
AT1G07890.7	0	0
AT1G07890.8	1.328776	1.323363
AT1G07900.1	0.064948	0.10819
AT1G07901.1	1.438987	0
AT1G07902.1	1.821531	1.819999
AT1G07910.1	0.760658	1.128389
AT1G07910.2	5.978935	4.795525
AT1G07920.1	395.616555	382.942065
AT1G07930.1	290.157558	270.989884
AT1G07930.2	0.080409	0.076396
AT1G07940.1	323.414333	303.19238
AT1G07940.2	3.365184	5.250468
AT1G07940.3	0.567446	0.229482
AT1G07940.4	1.464544	1.542966
AT1G07950.1	23.719642	24.402015
AT1G07950.2	0	0
AT1G07960.1	23.704077	16.02552
AT1G07960.2	0.475536	1.471098
AT1G07960.3	10.039359	15.842904
AT1G07960.4	3.08771	2.603609
AT1G07970.1	9.835308	9.765558
AT1G07980.1	18.512093	18.31687
AT1G07980.2	1.183622	1.385295
AT1G07985.1	5.279034	6.464376
AT1G07990.1	22.953213	23.695909
AT1G07990.2	2.000559	1.64589
AT1G08000.1	3.156936	2.262047
AT1G08000.2	0	1.106978
AT1G08005.1	0.324165	0.130384
AT1G08010.1	13.963635	12.4253
AT1G08010.2	0	0
AT1G08010.3	0	0.265434
AT1G08030.1	11.183443	12.331153
AT1G08030.2	1.432487	0.125713
AT1G08035.1	0	0.283231
AT1G08035.2	0	0
AT1G08035.3	0.207384	0.194521
AT1G08040.1	1.796581	1.038926
AT1G08040.2	8.689877	8.180001
AT1G08040.3	0	0
AT1G08040.4	0	0.137633
AT1G08050.1	4.077217	4.024055
AT1G08060.1	2.131116	4.266964
AT1G08060.2	1.959978	0
AT1G08060.3	1.28531	1.123247
AT1G08065.1	0	0
AT1G08070.1	1.317169	1.10904
AT1G08070.2	0	0.371248
AT1G08080.1	0.046404	0
AT1G08090.1	0.289847	0.244993
AT1G08100.1	0.020675	0.017452
AT1G08110.1	51.891603	45.097463
AT1G08110.2	1.055142	2.143313
AT1G08110.3	59.142796	53.95205
AT1G08110.4	27.616851	29.164196
AT1G08120.1	0	0
AT1G08125.1	20.932727	19.683404
AT1G08125.2	0.251465	0.341179
AT1G08125.3	0	0
AT1G08125.4	0.048382	0
AT1G08130.1	8.028897	7.791765
AT1G08135.1	0	0
AT1G08140.1	0	0
AT1G08150.1	0	0
AT1G08160.1	7.290911	8.483439
AT1G08165.1	3.931032	1.613972
AT1G08170.1	0.045399	0
AT1G08180.1	6.032896	5.831313
AT1G08190.1	46.313102	43.74818
AT1G08200.1	120.237117	118.961433
AT1G08210.1	24.217404	23.826566
AT1G08210.2	0.247662	1.112809
AT1G08210.3	0	0
AT1G08210.4	0	0
AT1G08220.1	3.047612	3.34608
AT1G08220.2	0.879739	1.008575
AT1G08230.2	12.7789	11.448
AT1G08230.3	0.274512	0.139376
AT1G08230.4	0.234586	0.110201
AT1G08230.5	2.826952	3.224915
AT1G08230.6	13.674883	10.942528
AT1G08250.1	5.604368	6.898823
AT1G08260.1	2.576039	2.203764
AT1G08260.2	0	0
AT1G08270.1	0	1.62618
AT1G08270.2	0.474238	0.236029
AT1G08280.1	6.335782	5.986712
AT1G08290.1	0.584777	0.864422
AT1G08300.1	0	0
AT1G08300.2	5.339312	5.087207
AT1G08300.3	0.834776	0
AT1G08310.1	0.759325	2.220133
AT1G08310.2	1.609837	0.253795
AT1G08310.3	0.065572	0.128877
AT1G08315.1	28.86637	28.362061
AT1G08320.1	10.27902	16.577221
AT1G08320.2	1.999515	2.926202
AT1G08320.3	5.399235	3.223794
AT1G08320.4	0.859034	0.05652
AT1G08320.5	2.165954	0
AT1G08340.1	8.50406	11.061204
AT1G08350.1	0.044611	0.155969
AT1G08350.2	6.108769	6.418522
AT1G08350.3	1.130055	0.990408
AT1G08350.4	0	0
AT1G08360.1	316.732196	301.438872
AT1G08370.1	22.517321	26.498576
AT1G08380.1	2238.550525	2313.690725
AT1G08390.1	5.044138	5.353345
AT1G08390.2	0	0.146039
AT1G08400.1	4.143249	3.774971
AT1G08410.1	12.606316	12.865767
AT1G08420.1	27.504001	27.374885
AT1G08420.2	0	0
AT1G08430.1	4.036734	6.465204
AT1G08440.1	0.038673	0.032657
AT1G08450.1	36.784489	39.835283
AT1G08450.2	0	0
AT1G08450.3	0	0
AT1G08460.1	31.89408	32.774304
AT1G08460.2	1.967326	1.559475
AT1G08465.1	8.841323	8.770713
AT1G08470.1	15.577913	15.265543
AT1G08480.1	102.89187	106.710732
AT1G08490.1	38.110103	36.365798
AT1G08500.1	6.36907	6.875724
AT1G08510.1	75.574558	72.836819
AT1G08520.1	129.277223	118.945705
AT1G08530.1	5.693559	6.006827
AT1G08530.2	0.462648	1.15478
AT1G08530.3	0.199131	0.332173
AT1G08540.1	55.298579	52.650374
AT1G08550.1	20.490368	20.693667
AT1G08550.2	45.811861	43.103762
AT1G08550.3	1.814897	1.917744
AT1G08560.1	15.429694	12.661063
