	SRR14214600	SRR14214601
AT1G04990.1	13.928597	16.409623
AT1G04990.2	0	0
AT1G04990.3	4.393914	2.443197
AT1G04990.4	0	0
AT1G04990.5	1.484552	0
AT1G04990.6	14.842337	17.133207
AT1G05000.1	18.015312	17.613511
AT1G05000.2	1.801764	1.000404
AT1G05000.3	0.947723	1.229176
AT1G05005.1	0	0
AT1G05010.1	268.577932	261.25331
AT1G05020.1	1.249401	1.719421
AT1G05030.1	11.293753	11.396478
AT1G05030.2	0.902514	0.763998
AT1G05035.1	0	0
AT1G05040.1	0	0
AT1G05040.2	0	0.147143
AT1G05055.1	10.138358	11.616337
AT1G05060.1	19.356131	20.007584
AT1G05065.1	4.61056	3.529604
AT1G05070.1	30.531342	29.183193
AT1G05080.1	0	0
AT1G05085.1	0	0
AT1G05087.1	4.768753	4.548941
AT1G05087.2	0	0
AT1G05090.1	5.534108	7.760173
AT1G05100.1	0.212308	0.452484
AT1G05120.1	14.401274	13.390323
AT1G05120.2	0	0
AT1G05136.1	0	0
AT1G05140.1	46.797023	43.517186
AT1G05150.1	17.327002	18.383763
AT1G05160.1	5.486575	5.345244
AT1G05160.2	1.87619	1.359471
AT1G05170.1	0	0.150722
AT1G05170.2	4.360363	4.614804
AT1G05180.1	26.8484	27.503091
AT1G05180.2	0	0
AT1G05180.3	0	0
AT1G05190.1	682.686512	681.096275
AT1G05200.1	0.385597	0.184963
AT1G05200.2	10.03772	9.865082
AT1G05200.3	0.147117	0.251811
AT1G05200.4	0	0
AT1G05200.5	0.144767	0.270626
AT1G05200.6	0	0
AT1G05200.7	0	0
AT1G05205.1	88.676461	85.995585
AT1G05210.1	16.10133	15.316595
AT1G05220.1	1.495317	1.411842
AT1G05230.1	0	0.152869
AT1G05230.10	0.114731	0.250453
AT1G05230.11	0.181938	1.072787
AT1G05230.12	0	0
AT1G05230.2	2.464266	3.525675
AT1G05230.3	3.673822	4.447058
AT1G05230.4	3.425213	0.569887
AT1G05230.5	0.093633	0.307987
AT1G05230.6	0	0.142535
AT1G05230.7	0	0
AT1G05230.8	0.536144	0
AT1G05230.9	0	0
AT1G05240.1	0.043719	0
AT1G05250.1	25.465718	25.522424
AT1G05260.1	31.039954	32.455423
AT1G05270.1	36.770634	38.909137
AT1G05280.1	0.938956	0.753142
AT1G05280.2	0	0.057668
AT1G05290.1	0	0
AT1G05291.1	0	0
AT1G05300.1	7.170006	6.603348
AT1G05300.2	0.744527	0.34464
AT1G05310.1	3.240176	3.024018
AT1G05320.1	3.528401	5.166316
AT1G05320.2	6.091352	2.817876
AT1G05320.3	0.586924	0.473513
AT1G05320.4	0.500012	1.293791
AT1G05320.5	0	0
AT1G05320.6	0.29146	0.365939
AT1G05320.7	0.13663	0.514338
AT1G05320.8	0	0
AT1G05320.9	0.107493	0.387344
AT1G05330.1	0	0
AT1G05340.1	13.645222	15.63422
AT1G05350.1	21.03956	21.231593
AT1G05360.1	7.811203	8.788769
AT1G05360.2	0.078379	0.082915
AT1G05360.3	1.128458	1.021706
AT1G05370.1	1.225008	1.310891
AT1G05380.1	0.69597	0.993157
AT1G05380.2	10.823267	10.325131
AT1G05380.3	0	0.853153
AT1G05385.1	38.136348	39.536111
AT1G05385.2	3.398459	5.26429
AT1G05400.1	1.088611	1.177146
AT1G05400.2	0	0
AT1G05410.1	11.891683	12.653339
AT1G05410.2	0	0
AT1G05420.1	0	1.698412
AT1G05420.2	0.880856	0
AT1G05430.1	37.232929	38.985374
AT1G05440.1	2.620537	2.603629
AT1G05450.1	0	0
AT1G05450.2	0.744479	0.703905
AT1G05460.1	5.84672	6.054351
AT1G05460.2	0	0
AT1G05470.1	5.355191	5.751089
AT1G05470.2	0.410474	0.565068
AT1G05490.1	0.154498	0.354314
AT1G05500.1	24.203459	22.000321
AT1G05500.2	0	0
AT1G05510.1	0	0
AT1G05520.1	22.433685	21.443148
AT1G05530.1	1.430092	1.471819
AT1G05540.1	0.975911	1.286601
AT1G05540.2	0.075711	0
AT1G05550.1	0	0
AT1G05550.2	0	0
AT1G05550.3	0	0
AT1G05550.4	0	0
AT1G05560.1	207.29027	201.690859
AT1G05560.2	4.277063	4.243334
AT1G05570.1	0.975108	0
AT1G05570.2	4.544122	6.286013
AT1G05570.3	0	0
AT1G05570.4	12.7859	12.564754
AT1G05575.1	15.309192	14.572695
AT1G05577.1	0.045572	0.086364
AT1G05580.1	0	0
AT1G05580.2	0	0
AT1G05590.1	0	0
AT1G05590.2	0.0816	0.57112
AT1G05590.3	8.848075	7.611164
AT1G05600.1	4.417823	4.578029
AT1G05600.2	0	0
AT1G05600.3	0	0
AT1G05610.1	0	0
AT1G05610.2	0.426732	0.161761
AT1G05615.1	0	0
AT1G05620.1	14.340967	17.748249
AT1G05620.2	3.165473	0
AT1G05630.1	1.05965	1.714215
AT1G05630.2	4.2465	3.777953
AT1G05630.3	0	0.219993
AT1G05640.1	1.218089	0.65633
AT1G05650.1	5.093401	4.124111
AT1G05660.1	4.552438	4.441888
AT1G05670.1	2.442912	2.046544
AT1G05670.2	0.102814	0.658433
AT1G05670.3	0.070563	0
AT1G05675.1	3.585525	3.353187
AT1G05680.1	61.806701	64.668073
AT1G05690.1	2.111571	1.614408
AT1G05700.1	2.218953	1.621829
AT1G05700.2	0	0.24773
AT1G05710.1	0.371907	0.826822
AT1G05710.10	0	0
AT1G05710.11	0.212537	0
AT1G05710.12	0.10584	0.097655
AT1G05710.13	0	0
AT1G05710.14	1.905959	1.286127
AT1G05710.2	0.996059	0
AT1G05710.3	4.672405	4.466918
AT1G05710.4	0	0.236128
AT1G05710.5	0	0
AT1G05710.6	0.953264	0
AT1G05710.7	0	0
AT1G05710.8	0	0
AT1G05710.9	0	1.639785
AT1G05720.1	38.197689	38.599958
AT1G05730.1	1.768304	2.010768
AT1G05730.2	0	0
AT1G05740.1	0	0
AT1G05750.1	2.165377	2.894386
AT1G05750.2	1.218708	0.94926
AT1G05760.1	5.498935	5.412286
AT1G05760.2	0	0
AT1G05770.1	1.303876	1.129287
AT1G05780.1	12.201521	14.486763
AT1G05783.1	0.38969	0.1834
AT1G05785.1	12.519334	12.501636
AT1G05785.2	0.299525	2.655947
AT1G05785.3	0.100041	0.214432
AT1G05785.4	0	0.130102
AT1G05785.5	0.716459	0.514476
AT1G05785.6	0.58574	0.243497
AT1G05785.7	0	0
AT1G05790.1	3.813412	0
AT1G05790.2	1.893705	1.739043
AT1G05790.3	9.784868	13.19952
AT1G05790.4	0	0
AT1G05800.1	0	0
AT1G05805.1	26.282304	27.091334
AT1G05810.1	0	0
AT1G05810.2	17.171896	20.178089
AT1G05820.1	0	1.047143
AT1G05820.2	0	0
AT1G05820.3	0.44967	0.358161
AT1G05820.4	1.723029	0.692698
AT1G05830.1	10.11896	10.843557
AT1G05830.2	0.515355	0.072797
AT1G05830.3	0.705679	0.788061
AT1G05830.4	1.028156	1.529698
AT1G05835.1	45.144987	46.483506
AT1G05840.1	20.46818	21.592944
AT1G05850.1	343.124097	340.300901
AT1G05850.2	0	0.330447
AT1G05860.1	5.305713	6.764084
AT1G05860.2	3.780565	2.878471
AT1G05860.3	0	0
AT1G05870.1	0	0.380203
AT1G05870.10	5.426438	8.329516
AT1G05870.11	0	0
AT1G05870.12	0	0
AT1G05870.2	3.246463	1.807411
AT1G05870.3	0	2.306937
AT1G05870.4	3.71288	0
AT1G05870.5	0.186594	0
AT1G05870.6	0	0
AT1G05870.7	0	0
AT1G05870.8	1.543658	1.203085
AT1G05870.9	0	0
AT1G05880.1	0	0
AT1G05880.2	0.078388	0
AT1G05880.3	0	0.173839
AT1G05890.1	44.574033	42.116048
AT1G05890.2	0.840535	3.138384
AT1G05894.1	0.345216	0.245359
AT1G05900.1	0.240661	0.7424
AT1G05900.2	9.103116	9.903716
AT1G05910.1	8.751948	9.991381
AT1G05920.1	0	0
AT1G05930.1	0	0
AT1G05940.1	19.449991	20.397055
AT1G05940.2	3.726746	2.394212
AT1G05940.3	1.048112	1.188896
AT1G05940.4	1.670209	1.184242
AT1G05950.1	1.887361	2.113756
AT1G05950.2	0	0
AT1G05950.3	0.094926	0.503627
AT1G05950.4	0.577684	0.093086
AT1G05950.5	0.735537	0.657314
AT1G05960.1	20.102931	14.054976
AT1G05960.2	0	0
AT1G05960.3	0	0.334116
AT1G05960.4	0	9.398571
AT1G05970.1	3.006878	5.222205
AT1G05970.2	5.156619	4.483362
AT1G05990.1	0.214088	0.101146
AT1G06000.1	39.51595	40.277279
AT1G06010.1	21.735727	21.808988
AT1G06020.1	0.353026	0.191106
AT1G06030.1	0.179923	0.056791
AT1G06040.1	43.911077	46.6973
AT1G06040.2	0.770423	0
AT1G06045.1	1.281829	0
AT1G06050.1	2.653752	3.259085
AT1G06060.1	26.712913	23.999263
AT1G06060.2	3.071926	1.854268
AT1G06070.1	9.401169	9.038273
AT1G06080.1	6.608716	6.045071
AT1G06080.2	0.282347	0.128138
AT1G06090.1	8.007759	7.440035
AT1G06100.1	3.114308	3.798887
AT1G06110.1	16.889219	17.132199
AT1G06110.2	1.856665	2.63412
AT1G06110.3	0	0
AT1G06120.1	2.190808	1.212506
AT1G06130.1	10.066949	9.123008
AT1G06130.2	18.6098	20.710289
AT1G06135.1	0	0
AT1G06137.1	0	0
AT1G06140.1	1.345786	1.498084
AT1G06143.1	2.464931	2.167365
AT1G06148.1	0	0.072865
AT1G06148.2	0	0.068942
AT1G06150.1	7.29724	9.395284
AT1G06150.2	7.001934	6.150187
AT1G06160.1	7.905439	7.876517
AT1G06170.1	0.177521	0.336437
AT1G06170.2	0	0
AT1G06180.1	17.407031	16.409115
AT1G06190.1	120.436422	118.189511
AT1G06190.2	0	0
AT1G06190.3	0	0.554253
AT1G06190.4	0	0.125041
AT1G06190.5	0.72502	1.294836
AT1G06200.1	105.911449	102.366264
AT1G06200.2	0.277886	0.265962
AT1G06210.1	19.650717	19.603278
AT1G06210.2	0	0.276942
AT1G06220.1	24.854155	25.618242
AT1G06220.2	3.285974	3.168448
AT1G06220.3	0	0
AT1G06225.1	0	0
AT1G06230.1	14.600829	15.89251
AT1G06230.2	4.638986	3.22465
AT1G06230.3	1.921212	2.173191
AT1G06230.4	0	0
AT1G06240.1	11.339433	11.533944
AT1G06250.1	0.109596	0.490066
AT1G06250.2	0.801504	0
AT1G06260.1	2.026962	1.64426
AT1G06270.1	2.582054	2.085954
AT1G06280.1	0	0
AT1G06290.1	41.618808	40.400486
AT1G06310.1	0.440826	0.287408
AT1G06320.1	0.698452	1.024203
AT1G06330.1	0.402347	0.321955
AT1G06340.1	0	0
AT1G06350.1	1.231299	0.888398
AT1G06360.1	67.051045	72.796799
AT1G06360.2	0	0
AT1G06380.1	10.316303	11.373877
AT1G06390.1	43.353432	43.666013
AT1G06390.2	10.233133	15.56301
AT1G06400.1	41.957555	41.764274
AT1G06410.1	50.456205	46.722864
AT1G06410.2	0.853624	4.043363
AT1G06410.3	4.619912	3.412895
AT1G06420.1	2.382516	2.194655
AT1G06420.2	0	0
AT1G06430.1	18.727983	10.541557
AT1G06430.2	0.573262	0.953425
AT1G06430.3	27.792922	33.516249
AT1G06440.1	2.719095	3.040403
AT1G06450.1	5.329006	4.756779
AT1G06460.1	172.273261	173.256607
AT1G06470.1	9.141274	11.613647
AT1G06470.2	3.947432	3.023466
AT1G06470.3	0	0.379332
AT1G06470.4	5.367714	3.804801
AT1G06475.1	0	0
AT1G06490.1	0.260856	0
AT1G06490.2	0.786976	1.052512
AT1G06500.1	14.712922	12.955491
AT1G06500.2	0	0
AT1G06500.3	9.159456	10.988619
AT1G06500.4	0	1.511729
AT1G06510.1	22.893041	25.184068
AT1G06515.1	4.848494	2.958018
AT1G06515.2	35.366951	41.84259
AT1G06520.1	0.86862	0.85029
AT1G06530.1	62.820611	61.972478
AT1G06540.1	1.316542	0.71173
AT1G06550.1	29.633014	33.62626
AT1G06560.1	11.031068	11.75445
AT1G06570.1	39.053766	36.674799
AT1G06570.2	17.100223	18.203985
AT1G06580.1	0.520479	0.860781
AT1G06580.2	0	0
AT1G06580.3	0.371966	0.395174
AT1G06590.1	5.005655	4.227285
AT1G06620.1	4.51115	4.758962
AT1G06620.2	0.883644	0.590991
AT1G06630.1	2.075155	3.339565
AT1G06630.2	4.646207	1.615899
AT1G06630.3	0	2.012532
AT1G06630.4	0	0
AT1G06630.5	1.481074	1.010202
AT1G06630.6	2.144977	1.535643
AT1G06630.7	0.140667	0.386487
AT1G06630.8	0.231736	0.875649
AT1G06630.9	0.692601	0.771727
AT1G06640.1	15.962796	13.616163
AT1G06640.2	1.895515	4.729808
AT1G06640.3	11.620418	11.838673
AT1G06645.1	13.948594	11.987071
AT1G06650.1	4.180097	2.215316
AT1G06650.2	50.254573	52.055352
AT1G06660.1	2.435888	2.339583
AT1G06670.1	11.571017	11.434013
AT1G06670.2	0	0
AT1G06680.1	2125.629105	2131.792815
AT1G06680.2	6.808397	2.963209
AT1G06690.1	44.475209	45.825413
AT1G06700.1	36.485137	39.305
AT1G06700.2	11.918037	9.818526
AT1G06700.3	0.206728	0.658153
AT1G06710.1	0	0
AT1G06710.10	0	0
AT1G06710.11	0	0
AT1G06710.12	0.325524	0
AT1G06710.13	0	0.120628
AT1G06710.14	0	0
AT1G06710.15	0	0
AT1G06710.16	0	0.186837
AT1G06710.17	0	0
AT1G06710.18	0.463407	0
AT1G06710.19	0	0
AT1G06710.2	0.602779	0.363435
AT1G06710.3	0.371572	0.354848
AT1G06710.4	0.16948	0
AT1G06710.5	0	0.081321
AT1G06710.6	0	0.44549
AT1G06710.7	0	0
AT1G06710.8	0	0.065415
AT1G06710.9	0	0.775511
AT1G06720.1	0	0
AT1G06720.2	17.843982	17.186151
AT1G06720.3	0	0
AT1G06730.1	10.823737	9.447302
AT1G06740.1	1.670342	1.965781
AT1G06750.1	0	0.10858
AT1G06750.2	0	0
AT1G06750.3	0	0
AT1G06760.1	211.1463	218.194601
AT1G06770.1	3.215184	4.171425
AT1G06770.2	0.879283	0.320224
AT1G06770.3	0.363887	0.107061
AT1G06780.1	7.073277	6.938376
AT1G06780.2	0	0
AT1G06790.1	10.385294	11.669398
AT1G06790.2	1.291227	1.752815
AT1G06800.1	11.011113	11.204234
AT1G06800.2	0.097748	0.450705
AT1G06810.1	0	0
AT1G06820.1	17.616032	11.342801
AT1G06820.2	1.890354	1.25273
AT1G06820.3	1.193187	0.873184
AT1G06820.4	4.400264	10.649641
AT1G06830.1	25.524665	25.125765
AT1G06840.1	10.565684	11.839929
AT1G06850.1	7.457115	8.223833
AT1G06850.2	0	0.181677
AT1G06870.1	14.861684	15.351177
AT1G06890.1	33.705488	39.044932
AT1G06890.2	0	0
AT1G06890.3	10.408442	4.607711
AT1G06890.4	4.832525	6.392277
AT1G06900.1	18.709667	19.286406
AT1G06910.1	4.695531	4.40847
AT1G06920.1	0	0
AT1G06923.1	1.844653	1.259111
AT1G06925.1	0	0.302165
AT1G06930.1	0.806426	1.110057
AT1G06950.1	103.1577	105.021739
AT1G06960.1	11.430179	8.503237
AT1G06960.2	6.686961	9.804715
AT1G06960.3	0.467135	2.044234
AT1G06960.4	0	0.079204
AT1G06960.5	0	0
AT1G06960.6	0	0
AT1G06970.1	0	0
AT1G06980.1	2.498939	2.086642
AT1G06990.1	0	0
AT1G07000.1	5.992142	6.819906
AT1G07010.1	15.56222	14.317294
AT1G07010.2	0	0
AT1G07010.3	0	0
AT1G07020.1	25.325247	28.471493
AT1G07025.1	0	0
AT1G07030.1	24.074242	23.516428
AT1G07040.1	36.058631	39.508047
AT1G07050.1	92.410232	79.639445
AT1G07050.2	5.993441	5.928001
AT1G07060.1	0	0
AT1G07060.2	0	0.061579
AT1G07060.3	0	0
AT1G07060.4	0	0
AT1G07070.1	63.730902	61.666086
AT1G07080.1	83.833686	83.961039
AT1G07090.1	17.4542	17.963189
AT1G07110.1	91.147828	86.703201
AT1G07120.1	0	0
AT1G07120.2	0.972828	0.424881
AT1G07130.1	15.817404	16.823643
AT1G07135.1	67.13656	65.994773
AT1G07140.1	146.467973	149.708409
AT1G07150.1	0	0.673216
AT1G07150.2	6.28052	4.924586
AT1G07160.1	0.404084	0.638169
AT1G07170.1	32.739932	34.512954
AT1G07170.2	1.449	0.31114
AT1G07170.3	0	0
AT1G07170.4	0.533258	0.576692
AT1G07170.5	0	0
AT1G07170.6	5.617237	2.592295
AT1G07175.1	0.559052	0.989005
AT1G07175.2	3.744899	2.82934
AT1G07180.1	7.772779	8.970022
AT1G07190.1	0	0
AT1G07200.1	4.58963	3.873671
AT1G07200.2	5.795798	6.402686
AT1G07210.1	40.872549	44.121787
AT1G07220.1	7.280053	7.258218
AT1G07230.1	18.158213	16.36033
AT1G07240.1	33.15806	33.494099
AT1G07250.1	24.942762	23.448507
AT1G07260.1	4.164654	4.019969
AT1G07270.1	0.78194	1.321478
AT1G07270.2	0	0
AT1G07280.1	15.558072	16.558892
AT1G07280.2	34.814586	39.247834
AT1G07280.3	2.522467	3.367613
AT1G07280.4	1.524493	1.693009
AT1G07290.1	1.261063	1.627198
AT1G07300.1	1.212008	1.312372
AT1G07300.2	4.860975	3.435387
AT1G07300.3	2.721132	0.672751
AT1G07310.1	26.291849	25.118141
AT1G07320.1	466.493671	463.36919
AT1G07320.2	17.305345	15.392539
AT1G07320.3	58.055267	59.04361
AT1G07320.4	0	0
AT1G07330.1	0.110049	0
AT1G07330.2	0	0.184471
AT1G07340.1	0	0
AT1G07350.1	5.050436	4.677892
AT1G07350.2	13.068736	16.493379
AT1G07350.3	2.133506	0.938914
AT1G07350.4	0	0
AT1G07350.5	0	0
AT1G07350.6	4.061868	1.929295
AT1G07360.1	34.911164	36.343068
AT1G07370.1	22.063959	23.630804
AT1G07380.1	5.567586	4.300096
AT1G07380.2	4.366216	4.775065
AT1G07390.1	0.795483	0
AT1G07390.2	0.542519	0.474196
AT1G07390.3	0	0
AT1G07390.4	0.287951	1.409967
AT1G07390.5	0	0
AT1G07400.1	3.152321	3.431735
AT1G07410.1	2.32331	3.054931
AT1G07420.1	26.69822	28.899268
AT1G07420.2	5.808143	3.619376
AT1G07430.1	0.349235	0.033108
AT1G07440.1	19.774588	19.410787
AT1G07440.2	2.816103	1.386862
AT1G07450.1	3.280939	2.952566
AT1G07460.1	0	0
AT1G07460.2	0	0
AT1G07470.1	28.094506	30.850117
AT1G07470.2	0	0
AT1G07473.1	0.344458	0
AT1G07476.1	0	0
AT1G07480.1	16.348041	12.739912
AT1G07480.2	1.175968	3.377446
AT1G07480.3	9.645075	9.346083
AT1G07485.1	0	0.392464
AT1G07490.1	2.825011	3.934686
AT1G07500.1	0	0
AT1G07510.1	8.802661	8.77847
AT1G07520.1	0	0
AT1G07520.2	0.103049	0
AT1G07520.3	0	0
AT1G07520.4	0	0.117009
AT1G07530.1	16.217691	17.107411
AT1G07540.1	0	0
AT1G07550.1	0.427354	0.4267
AT1G07560.1	1.311744	1.289415
AT1G07570.1	3.553567	4.330636
AT1G07570.2	3.763943	5.172265
AT1G07570.3	0.315082	0
AT1G07570.4	0.462401	0
AT1G07570.5	0.393713	0.893187
AT1G07590.1	888.452106	851.955893
AT1G07600.1	0	0
AT1G07610.1	628.562151	600.341676
AT1G07615.1	7.835987	8.811948
AT1G07620.1	2.687774	1.3088
AT1G07620.2	0	0
AT1G07620.3	0	0
AT1G07620.4	0	0.969255
AT1G07630.1	10.341415	10.962423
AT1G07640.1	5.429236	5.207728
AT1G07640.2	4.532992	3.87312
AT1G07640.3	0.800478	1.400761
AT1G07645.1	0	0
AT1G07650.1	0	0
AT1G07650.2	0.609449	0.564072
AT1G07650.3	6.757024	6.249891
AT1G07650.4	9.518016	8.12098
AT1G07660.1	60.073569	55.175301
AT1G07660.2	0	0
AT1G07670.1	18.655112	18.351708
AT1G07670.2	0	0
AT1G07680.1	0	0
AT1G07690.1	0	0
AT1G07690.2	0	0
AT1G07690.3	0	0
AT1G07690.4	0	0
AT1G07690.5	0.591144	0.334978
AT1G07700.1	19.154533	26.424621
AT1G07700.2	22.548557	19.426247
AT1G07700.3	0.379343	0.774334
AT1G07700.4	0.456112	0
AT1G07705.1	0.546601	0.669527
AT1G07705.2	18.11533	18.143441
AT1G07710.1	0	0.487368
AT1G07710.2	0.381825	0
AT1G07720.1	20.523809	21.629932
AT1G07720.2	0.364995	0.129717
AT1G07725.1	5.488382	5.575181
AT1G07730.2	1.07102	0.784518
AT1G07740.1	3.911694	4.366831
AT1G07745.1	1.992147	0
AT1G07745.2	0.471273	1.96647
AT1G07745.3	0	0
AT1G07745.4	2.51593	1.907216
AT1G07745.5	0.467491	2.498136
AT1G07747.1	0	0
AT1G07750.1	35.119585	35.0301
AT1G07770.1	53.842886	56.922637
AT1G07770.2	237.950778	237.459166
AT1G07770.3	305.798078	312.435176
AT1G07780.1	5.320267	3.468444
AT1G07780.10	10.656242	9.895431
AT1G07780.11	0.939646	0
AT1G07780.12	0	0
AT1G07780.13	0	0.653899
AT1G07780.2	1.772514	2.019953
AT1G07780.3	0	0
AT1G07780.4	0	1.270388
AT1G07780.5	0	0
AT1G07780.6	0	0
AT1G07780.7	0.680373	0.340184
AT1G07780.8	0.740254	0.565723
AT1G07780.9	0	1.247907
AT1G07790.1	146.891515	147.430563
AT1G07795.1	0.60627	0.286513
AT1G07810.1	19.536605	20.369088
AT1G07820.1	76.535007	67.85695
AT1G07820.2	66.691084	74.018987
AT1G07830.1	29.082927	28.548605
AT1G07840.1	24.041933	22.665259
AT1G07840.2	0.122921	0.470375
AT1G07840.3	1.198941	0.59855
AT1G07850.1	0	0.152108
AT1G07860.1	0	0
AT1G07870.1	6.168281	5.893714
AT1G07870.2	0	0.292422
AT1G07880.1	1.775654	1.789285
AT1G07880.2	2.942947	3.185608
AT1G07885.1	0.232432	0
AT1G07885.2	0	0.927804
AT1G07890.1	487.528337	491.04643
AT1G07890.2	6.143466	8.912179
AT1G07890.3	591.305378	596.082543
AT1G07890.4	4.752535	4.026332
AT1G07890.5	0.615408	1.274896
AT1G07890.6	7.389755	7.070094
AT1G07890.7	0	0
AT1G07890.8	2.068287	0.832031
AT1G07900.1	0.472915	0.223319
AT1G07901.1	0	0
AT1G07902.1	0.768058	2.404164
AT1G07910.1	0.490963	2.547319
AT1G07910.2	6.47089	4.795111
AT1G07920.1	440.397913	453.904008
AT1G07930.1	333.704814	341.870499
AT1G07930.2	0	0
AT1G07940.1	408.873798	419.998651
AT1G07940.2	3.711618	2.533786
AT1G07940.3	0.426351	0.320742
AT1G07940.4	3.273396	0.294136
AT1G07950.1	34.114937	32.696102
AT1G07950.2	0	0
AT1G07960.1	21.284419	19.3132
AT1G07960.2	0.54272	4.046653
AT1G07960.3	14.713908	17.743228
AT1G07960.4	3.665612	2.339904
AT1G07970.1	7.419696	9.045003
AT1G07980.1	21.553828	19.059776
AT1G07980.2	0.634579	0
AT1G07985.1	3.438319	2.45906
AT1G07990.1	17.953233	17.927132
AT1G07990.2	1.235526	1.142328
AT1G08000.1	4.617597	5.448782
AT1G08000.2	1.818667	1.238365
AT1G08005.1	0	0
AT1G08010.1	7.326187	9.031185
AT1G08010.2	3.801561	0
AT1G08010.3	0	0
AT1G08030.1	11.298581	10.737776
AT1G08030.2	0.242715	1.188961
AT1G08035.1	0	0
AT1G08035.2	0	0
AT1G08035.3	1.003377	0.710498
AT1G08040.1	9.861122	10.140027
AT1G08040.2	7.027026	7.389357
AT1G08040.3	0	0
AT1G08040.4	0	0
AT1G08050.1	3.534859	3.964385
AT1G08060.1	1.366326	3.464422
AT1G08060.2	1.222948	0
AT1G08060.3	0.430477	0
AT1G08065.1	0	0
AT1G08070.1	0.988778	1.136709
AT1G08070.2	0.837015	0.997032
AT1G08080.1	0.172229	0
AT1G08090.1	2.485444	2.091515
AT1G08100.1	0	0
AT1G08110.1	15.090807	22.708312
AT1G08110.2	0.937611	0.395795
AT1G08110.3	50.721344	55.034578
AT1G08110.4	31.144336	30.036187
AT1G08120.1	0.072757	0.068855
AT1G08125.1	21.91772	21.96699
AT1G08125.2	0.181574	0
AT1G08125.3	0	0
AT1G08125.4	0	0
AT1G08130.1	15.369375	14.293565
AT1G08135.1	0.022794	0
AT1G08140.1	0	0
AT1G08150.1	0	0
AT1G08160.1	14.913644	10.691131
AT1G08165.1	4.31066	3.445977
AT1G08170.1	0	0
AT1G08180.1	11.145943	10.388793
AT1G08190.1	34.647374	34.941166
AT1G08200.1	133.471038	128.276146
AT1G08210.1	16.141203	15.806534
AT1G08210.2	0.107978	0.082416
AT1G08210.3	0	0
AT1G08210.4	0	0
AT1G08220.1	8.902312	9.772593
AT1G08220.2	0.399639	0.686877
AT1G08230.2	2.061975	2.244369
AT1G08230.3	1.290129	0.574105
AT1G08230.4	0.258554	0
AT1G08230.5	1.108842	1.440674
AT1G08230.6	11.809116	11.327697
AT1G08250.1	2.354955	3.30173
AT1G08260.1	3.03123	3.469282
AT1G08260.2	0	0.036141
AT1G08270.1	1.009446	1.80007
AT1G08270.2	1.069819	0.887983
AT1G08280.1	3.384511	3.714202
AT1G08290.1	0.843783	0.599928
AT1G08300.1	0	0
AT1G08300.2	2.010837	0.239719
AT1G08300.3	0	2.604135
AT1G08310.1	2.618288	2.529805
AT1G08310.2	0.921699	1.269408
AT1G08310.3	0	0
AT1G08315.1	14.047014	15.641899
AT1G08320.1	4.399976	7.007917
AT1G08320.2	0.81897	0.647919
AT1G08320.3	1.977211	0.322641
AT1G08320.4	0	0
AT1G08320.5	1.553504	1.221924
AT1G08340.1	4.493442	4.057506
AT1G08350.1	0	0
AT1G08350.2	6.222611	5.989313
AT1G08350.3	0.601637	0
AT1G08350.4	0	0.419067
AT1G08360.1	312.406075	327.244745
AT1G08370.1	20.768229	20.730292
AT1G08380.1	4129.203284	4080.977219
AT1G08390.1	14.663179	11.947173
AT1G08390.2	1.361293	1.829471
AT1G08400.1	1.994671	1.895315
AT1G08410.1	14.158195	11.958311
AT1G08420.1	23.127894	22.795187
AT1G08420.2	0	0
AT1G08430.1	0.540771	0.961279
AT1G08440.1	0.0743	0.07043
AT1G08450.1	33.856011	33.755504
AT1G08450.2	1.88146	0.680651
AT1G08450.3	0	0.115536
AT1G08460.1	15.394527	14.031756
AT1G08460.2	2.535226	3.228685
AT1G08465.1	18.752446	20.196765
AT1G08470.1	17.741948	16.937255
AT1G08480.1	94.76229	97.468005
AT1G08490.1	42.002506	45.985023
AT1G08500.1	7.267777	7.412823
AT1G08510.1	55.633169	56.663266
AT1G08520.1	145.762053	148.004658
AT1G08530.1	15.545329	14.811448
AT1G08530.2	0.108657	0.11542
AT1G08530.3	0.129542	0.45278
AT1G08540.1	86.94231	86.485651
AT1G08550.1	24.03508	23.892014
AT1G08550.2	93.058429	92.518253
AT1G08550.3	4.058108	2.879372
AT1G08560.1	42.97454	42.926176
AT1G08570.1	35.401244	40.003623
AT1G08570.2	1.02192	0
AT1G08570.3	0.559324	1.062487
AT1G08570.4	34.631627	30.32794
AT1G08580.1	72.481325	77.144017
AT1G08590.1	3.488995	3.843795
AT1G08600.1	0.176569	0
AT1G08600.2	0	0.825267
AT1G08600.3	3.699083	1.621544
AT1G08600.4	5.620061	7.194734
AT1G08610.1	7.024598	6.863427
AT1G08620.1	0	4.403814
AT1G08620.2	7.496308	3.041049
AT1G08620.3	0	0.480337
AT1G08620.4	0.167617	0.201778
AT1G08630.1	0	0.071617
AT1G08630.2	7.927686	6.637164
AT1G08630.3	0.475836	0.258085
AT1G08630.4	0	0
AT1G08630.5	0	0
AT1G08630.6	0	0
AT1G08630.7	0	0
AT1G08640.1	59.472411	64.124648
AT1G08645.1	1.451618	0
AT1G08650.1	32.444841	34.839781
AT1G08650.2	0	0
AT1G08660.1	13.189537	15.511121
AT1G08660.2	8.820381	6.366162
