Name	featureID	Chr	Start	End	Strand	Score	Cai	Parker	Sun	Wang
AT2G41840+AT2G41835	E001	2	17457699	17458760	-	5.0975431071919e-08	-0.907654030088207	-0.541740421563174	-0.604061098611838	-0.619046200684855
AT1G69230+AT1G69220	E024	1	26026834	26027113	-	0.0013651395042263		-0.720105079933108		-0.622894790661913
AT2G01130+AT2G01140	E019	2	94187	94347	-	0.0018752042175761	-0.724720033997638	-0.641002612511125		
AT2G02410	E018	2	634261	634339	+	0.002845382196605		-0.526617566567344	-0.84725252975291	
AT4G36940	E003	4	17417382	17417501	+	0.0023162552093456	-0.79441357726887	-0.585024810298295		
AT2G32700	E022	2	13870117	13870122	+	6.21349053748065e-06	-0.576848288221891	-0.740051645554528	-0.755500762304243	
AT1G53450	E007	1	19952156	19952280	-	0.001351297422551		-0.721579538922527	-0.663693041561683	
AT2G47935	E003	2	19618055	19618496	+	0.0008276893456746		-0.858460724400404	-0.536515026195421	
AT4G22540+AT4G22530	E003	4	11859225	11859882	-	0.0024812322492858		-0.562444056315439	-0.833492880034454	
AT1G53450	E011	1	19953339	19954267	-	0.0008115236008365		-0.861799083278001	-0.556782502166733	
AT5G44290	E012	5	17842765	17843307	-	9.81312627919288e-06	-0.531447349729493	-0.662489345056027	-0.936809782845508	
AT2G21595	E004	2	9242808	9242951	-	0.0005903278455209		-0.953344548585479	-0.470845026228839	
AT5G65060	E003	5	25989671	25989728	+	0.0011793208139492		-0.762054889589146	-0.664059870835278	
AT5G11850	E008	5	3818282	3818322	-	4.7836850493542e-05	-1.03278496625608	-0.380288548534654	-0.732903903234808	
AT3G17460+AT3G17465	E001	3	5976645	5977721	-	0.0040520096341936	-1.00330456014043	-0.429560474782043		
AT5G44290	E011	5	17842387	17842671	-	8.19132721430951e-06	-0.658423137191562	-0.690124050033404	-0.80759656378148	
AT3G26090+AT3G26085	E017	3	9532614	9532962	+	0.0013930330818309		-0.715764636129284	-0.725097483079816	
AT5G53470+AT5G53460	E031	5	21712031	21712128	+	0.0014478711753379	-0.741086153669874	-0.705192299023912		
AT3G54500	E011	3	20177705	20177934	-	0.0016337981154388	-0.405297235239157	-1.05482580750521		
AT4G28706+AT4G28710	E011	4	14168911	14169061	+	1.07077456492185e-08	-0.509217368516419	-1.46480454131523	-0.589343091154588	-0.363475549460778
AT5G53470+AT5G53460	E030	5	21711858	21711949	+	0.0014819992895125	-0.770831417022509	-0.696432119127403		
AT5G56660	E001	5	22933267	22933634	+	0.0010829370036845	-0.683188632344165	-0.784756200439716		
AT1G07700	E004	1	2379730	2379798	+	1.0461496122822e-05	-0.679832593943701	-0.650695836874027	-0.874606335682295	
AT5G48220	E004	5	19550132	19550192	+	0.0023820310498257	-0.90031111659688	-0.574961689868386		
AT2G26590	E017	2	11314987	11315019	-	1.67010972940747e-05	-0.671333279396583	-0.566818005761069	-0.979662840709378	
AT1G53450	E006	1	19951953	19952082	-	0.0009165767052609		-0.834000720461558	-0.656449183380049	
AT1G53450	E010	1	19952808	19953047	-	0.0007915388738586		-0.868529028090117	-0.627368573951824	
AT2G26590	E016	2	11314985	11314986	-	1.65351447888159e-05	-0.68011519889393	-0.568079305669943	-1.0010501333414	
AT3G26090+AT3G26085	E022	3	9534117	9534397	+	5.0179416390908e-06	-0.818752439017825	-0.781282401252348	-0.653996486797054	
AT4G16950+AT4G02965	E009	4	9539382	9539511	-	0.0029055212623899	-0.984828253184992	-0.518890493101847		
AT1G60990	E003	1	22462640	22462719	-	0.0042379668238194	-1.09149671666809	-0.417747453924916		
AT5G48220	E005	5	19550193	19550226	+	0.0018489133311789	-0.86667651296002	-0.643897437054064		
AT2G41840+AT2G41835	E002	2	17459316	17459684	-	0.0022536097391452	-0.921270684656093	-0.593940849609306		
AT1G53450	E004	1	19951741	19951872	-	0.000838554371844		-0.856246437317911	-0.661756805205638	
AT1G27450	E003	1	9531839	9532178	+	0.0006146090933681	-0.749099811660608		-0.792721314847451	
AT2G34410+AT2G08665	E015	2	14521398	14521460	+	0.0003147826186649			-0.554853451062184	-0.987196872181251
AT5G53470+AT5G53460	E032	5	21712215	21712614	+	0.0017085619720765	-0.881166170263431	-0.665154614780755		
AT3G26090+AT3G26085	E025	3	9535013	9535134	+	0.0018308193810088		-0.64640246636397		-0.913088962475734
AT1G79920	E015	1	30062723	30062824	-	0.0029764662391394	-1.06062859681946	-0.51090285087493		
AT3G26090+AT3G26085	E021	3	9533949	9534022	+	3.41937302877619e-06	-0.69478649045055	-0.851974612416726		-0.828182501798538
AT4G28706+AT4G28710	E009	4	14168464	14168538	+	1.3105654687559e-08	-0.469944688455984	-1.47934657401658	-0.782304528168988	-0.436860813337965
AT1G73170	E014	1	27514351	27514354	-	0.0013187023220779	-0.85561509981093	-0.730367555695015		
AT1G72640	E005	1	27346665	27346745	-	6.13985083302559e-06	-0.815906012696964	-0.742798125050832	-0.823944577115477	
AT5G44290	E016	5	17843494	17843576	-	0.0025824284486239		-0.550735286789376	-1.0408146207612	
AT5G41700	E006	5	16675891	16675945	+	0.0007968439628957	-0.730623240581338	-0.867294429857177		
AT4G01870	E001	4	808376	810446	-	0.0031838068944471		-0.494404609425173	-1.1104983737919	
AT1G27450	E004	1	9532179	9532201	+	0.0005268727280027	-0.800659116922635		-0.805482908787737	
AT5G63460	E008	5	25414413	25414448	-	0.001379051394327	-0.889977558224961	-0.717889416495979		
AT1G63800	E007	1	23668838	23668959	-	0.0024789025798511	-1.04973398017103	-0.562755570183334		
AT5G53470+AT5G53460	E027	5	21710297	21710954	+	0.0010099568733399	-0.810222493659186	-0.804927599165621		
AT5G44290	E015	5	17843433	17843493	-	0.0021071495874241		-0.608924926859725	-1.02082089062237	
AT1G63940	E003	1	23730105	23730105	+	0.0017299481206282	-0.97435096994601	-0.661154375446694		
AT5G56100+AT5G56090	E009	5	22716998	22717849	+	1.84075937468801e-06	-2.44288714100404		-0.201511102829556	0.182820801417055
AT3G63460	E016	3	23434944	23434949	-	3.29666453781375e-06	-0.657564963384041	-0.857802125004721	-0.975801922403613	
AT1G56612	E001	1	21213625	21214145	-	0.0005097050914676		-0.989316942666582		-0.679488923433391
AT3G49430	E007	3	18332493	18332641	+	0.000582342117799		-0.95657279121173	-0.714821045335084	
AT4G16660	E002	4	9376835	9377178	+	0.000820934397003	-0.811646466497456	-0.860132822599418		
AT4G28706+AT4G28710	E008	4	14168286	14168363	+	6.42353597927322e-07		-1.44014446185791	-0.620227566872727	-0.448708013653027
AT2G01930	E003	2	428706	428900	-	0.0032793510597856		-0.486734082547768	-1.18637438243989	
AT3G26090+AT3G26085	E018	3	9533399	9533519	+	4.21043509553731e-06	-0.577911267702393	-0.90151714577473	-1.04205579389945	
AT5G19500	E014	5	6581503	6581945	+	0.000336063539785		-1.17117043289773	-0.515145204304941	
AT5G35210	E002	5	13474508	13474591	-	0.0019057676876662		-0.6353729019031	-1.06019435359352	
AT4G28706+AT4G28710	E010	4	14168655	14168707	+	8.928452372381171e-09	-0.540405587068486	-1.46921314581042	-0.747158404470209	-0.639202015012776
AT5G43930	E019	5	17680584	17680608	+	0.0024579841117438	-1.13354333131285	-0.565028872856406		
AT1G11360	E005	1	3822147	3822163	-	0.0005268727280027		-0.982770378621131	-0.730593097345151	
AT3G26090+AT3G26085	E020	3	9533760	9533844	+	2.73403442979264e-06	-0.771448291344406	-0.884605241856534	-0.915048278222671	
AT5G53470+AT5G53460	E028	5	21711341	21711443	+	0.0011874015619297	-0.957271347627161	-0.759116523860989		
AT1G69230+AT1G69220	E023	1	26026312	26026623	-	0.0003733740383331		-1.10264878626606		-0.62438043979135
AT4G26555	E005	4	13404860	13404951	-	0.00167193199637		-0.668123145956407	-1.05982772527022	
AT4G28706+AT4G28710	E019	4	14170614	14170801	+	0.0012134435728352	-0.51410993484402	-1.22558531215277		
AT5G53470+AT5G53460	E029	5	21711566	21711654	+	0.0015422089994365	-1.05324879573207	-0.688656798007167		
AT4G28706+AT4G28710	E017	4	14170178	14170230	+	0.0012052753911726	-0.517353802403807	-1.23306925696683		
AT2G01130+AT2G01140	E018	2	94028	94115	-	0.00181680709031	-1.10327030187351	-0.648293246121188		
AT4G28706+AT4G28710	E013	4	14169537	14169663	+	5.3677908703269e-06	-0.532642728369604	-1.3955721242323	-0.714260952141568	
AT3G25840	E001	3	9451861	9452032	-	0.001980115546205		-0.62402867626199	-1.13855945660486	
AT1G10930+AT1G10940	E010	1	3650282	3650350	-	0.0027172069163716		-0.538868118433403		-1.22420930120115
AT3G26090+AT3G26085	E019	3	9533615	9533678	+	2.80600319072211e-06	-0.784641850713536	-0.880890522558017	-0.987269780819197	
AT4G28706+AT4G28710	E015	4	14169765	14169862	+	3.94970663729144e-06	-0.592976065154961	-1.33194460874979	-0.732214882900429	
AT4G28706+AT4G28710	E018	4	14170536	14170613	+	0.0009773510354865	-0.578260416267747	-1.19320259162052		
AT1G02960	E003	1	667282	667372	-	0.0007548956086613	-0.894824595850239	-0.879973866945115		
AT1G72740	E003	1	27381147	27381164	-	0.0005312087843518	-0.805266260123289	-0.981095502782938		
AT2G31910+AT2G31902+AT2G08485	E004	2	13561794	13561828	+	0.0023524329891027		-0.580271180651023	-1.21245385140303	
AT3G57062	E005	3	21122323	21122569	+	0.001584874464133	-1.11506849881902	-0.682107754207801		
AT3G56130	E006	3	20827694	20827900	+	1.05074057888079e-08	-0.513178235943958	-0.875898109241282	-1.06571143235628	-1.17881299841034
AT1G04733+AT1G09800	E012	1	3180082	3180088	-	0.004132487475427		-0.424276083174902		-1.39697260869867
AT2G20810+AT2G20815	E009	2	8960761	8960923	+	0.0005247113213051	-0.865695833046337	-0.983142627319952		
AT4G13670	E007	4	7950389	7950550	+	1.66568861267381e-06	-0.800461591043901	-1.13976446540682	-0.835884651306091	
AT3G25840	E002	3	9452135	9452183	-	1.29341148974887e-05	-0.864012159284973	-0.614637419320816	-1.30129960430786	
AT4G28706+AT4G28710	E012	4	14169332	14169442	+	0.0013564800218047	-0.471042808801776	-1.4115625132131		
AT3G57062	E004	3	21122299	21122322	+	0.0015569838568393	-1.19903031204522	-0.686307388050224		
AT1G75110+AT1G75100	E011	1	28194069	28195460	-	0.0002711804422292		-1.26958702712809	-0.61739365719788	
AT5G47480	E010	5	19261603	19261817	+	0.0011440902238298	-1.12012716401337	-0.770225463345366		
AT4G28706+AT4G28710	E016	4	14169944	14170082	+	0.0009123097019433	-0.602810947068217	-1.29218288395272		
AT4G28706+AT4G28710	E006	4	14167975	14168038	+	3.15332769228565e-06	-0.647093305480848	-1.56134372220145		-0.634596844579668
AT1G78870	E012	1	29651846	29651948	+	0.002808109911455	-1.37889761033625	-0.531271026064736		
AT4G28706+AT4G28710	E014	4	14169762	14169764	+	1.62498701037949e-06	-0.806484457841723	-1.11413332474784	-0.954731275361837	
AT2G20810+AT2G20815	E007	2	8960129	8960616	+	0.0007065442577582	-1.0274084074013	-0.892166070097075		
AT1G21580	E008	1	7558687	7558760	-	0.0007809814415256	-1.05119880042652	-0.87055108239373		
AT4G03430	E002	4	1516214	1516741	-	0.0013634054261426	-1.202032159811	-0.720143659597524		
AT5G23510	E013	5	7928948	7929060	+	0.0003788635442473		-1.09553686053013	-0.858262493799323	
AT5G06980+AT5G06990	E017	5	2169438	2170606	+	0.0002439095785555		-1.47365084870732		-0.507884350469763
AT5G25570+AT5G25560	E033	5	8902738	8902897	+	7.06952379876839e-07	-1.17627226506024	-1.23417732772181	-0.576383340555111	
AT4G37010+AT4G37000	E009	4	17444744	17444771	+	0.0203494558995755	-1.9447445283995	-0.0474425536299581		
AT4G14710	E011	4	8426013	8426150	-	0.0001923729477086	-1.2008382808528		-0.801601327983564	
AT1G16130+AT1G16120	E003	1	5523863	5525292	+	0.0033061377382003		-0.484123547847741		-1.53027730452902
AT1G61660	E007	1	22754361	22754369	-	0.0003779458594794	-0.923802713599321		-1.09250888948744	
AT5G17920	E003	5	5935204	5935368	+	0.0003733740383331	-0.928215329858334	-1.10600211613946		
AT1G72640	E012	1	27347659	27347661	-	1.05325375710763e-06	-0.912285739598286	-1.20882380115354	-0.9359905318764	
AT4G24230	E010	4	12567238	12567250	-	0.0012966274005674		-0.733824134372446	-1.32469188525095	
AT2G34410+AT2G08665	E016	2	14521553	14521609	+	0.0002215793709468			-0.701094643574179	-1.36453462550964
AT3G58900	E005	3	21773966	21774044	+	0.0006041433295978	-1.11933350137206	-0.947041781324988		
AT2G41600	E009	2	17345988	17345992	-	0.0015811415692013	-1.38661555483018	-0.682594832643339		
AT5G44290	E017	5	17843577	17843678	-	0.001512868311863		-0.692453900139713	-1.40731202821172	
AT2G17500	E004	2	7606824	7606870	+	2.01487762639887e-05	-1.01156805285025	-0.534623448944601	-1.60905357273176	
AT1G74600+AT1G74590	E001	1	28023627	28024261	-	0.0111757270747431	-1.92884333582612	-0.193026460639375		
AT4G28706+AT4G28710	E005	4	14167969	14167974	+	1.74911697304197e-06	-0.789228078942076	-1.59190229784411		-0.836653607688852
AT4G30993+AT4G08425	E009	4	15099411	15099503	+	4.25816660634184e-06	-1.05081293245419	-0.811319693715273	-1.40737598875486	
AT3G49430	E006	3	18332472	18332492	+	0.0006076219993782	-1.23776767724444	-0.945375029613938		
AT5G13890+AT5G13900	E002	5	4478843	4479153	-	0.0019989220261213	-1.57376063429835	-0.622159020527199		
AT2G43490	E016	2	18058045	18058056	-	0.0003131100666516	-1.00544760962903	-1.20391209536013		
AT3G27610	E014	3	10227551	10227700	-	0.0007292495539326	-1.32765876562648	-0.88585526641684		
AT1G74600+AT1G74590	E002	1	28024343	28024839	-	0.0056470225206796	-1.87228245223871	-0.345327695159087		
AT5G60250	E004	5	24254484	24255900	+	0.0007536028597583		-0.880209100122816	-1.35238428793325	
AT2G06025	E003	2	2348136	2348248	+	1.90733695406095e-06	-0.770075914394092	-1.13617136827779	-1.4544344070571	
AT2G20810+AT2G20815	E004	2	8959781	8959987	+	0.0004498421137489	-1.21705446825004	-1.03580051315186		
AT5G25570+AT5G25560	E035	5	8902986	8903216	+	2.22370389782052e-07		-1.47328512846739	-0.912213695934499	-1.01117129227437
AT1G16560	E006	1	5668710	5668739	+	0.0015867425438067	-1.58956232350585	-0.681808130275131		
AT3G25840	E003	3	9452493	9452558	-	7.23854420231601e-06	-1.38171593134806	-0.713044559516954	-1.35465582860349	
AT1G25420	E004	1	8916191	8916360	+	0.0003816232392387	-1.2448017812925	-1.09229083620866		
AT2G20810+AT2G20815	E008	2	8960617	8960760	+	0.0002821741748096	-1.05327596595592	-1.28724775043706		
AT4G24230	E009	4	12567145	12567237	-	0.0029358230595108		-0.516115113446967	-1.83652643871786	
AT4G28706+AT4G28710	E007	4	14168116	14168205	+	0.0001212255973968		-1.54144224239437		-0.811638911440548
AT4G28706+AT4G28710	E004	4	14167755	14167887	+	0.000582342117799	-0.766917208811723	-1.60224266012259		
AT1G01020	E011	1	8571	8593	-	2.7197897614081e-06	-1.36489009049426	-0.884723629477177	-1.33528404780198	
AT1G08900	E023	1	2855396	2855488	+	0.0022203982926656		-0.597341715061682	-1.80995327925447	
AT4G03430	E003	4	1516742	1517030	-	0.0003156205572468	-1.25469332419372	-1.15949466672386		
AT2G06025	E005	2	2350017	2350115	+	2.48513319376037e-06	-0.864157289651324	-0.903407919843536	-1.89051027234715	
AT4G30910	E005	4	15043339	15043407	-	0.0014389554713346	-1.74852474296892	-0.706026236052492		
AT5G25570+AT5G25560	E032	5	8902609	8902660	+	0.0003215171600361	-1.32447979618393	-1.15430579965779		
AT5G37850	E004	5	15065513	15065604	+	0.0002272398192811	-1.1280452593115	-1.35534157768332		
AT1G73390	E014	1	27594495	27594498	-	0.0002050246935483	-1.19664727686979	-1.29208714930574		
AT5G09230	E014	5	2872351	2872361	+	0.0001976510822472	-1.1837675271917	-1.32626391529433		
AT5G25570+AT5G25560	E029	5	8901755	8901925	+	0.0002265283751259	-1.24786094927269	-1.26329147478554		
AT2G34410+AT2G08665	E006	2	14519442	14519498	+	9.15424110517986e-05			-1.12098138006522	-1.41486891882997
AT4G31870	E007	4	15411588	15412486	+	0.0002513405192736		-1.89342141829407	-0.648068670067135	
AT5G11640+AT5G11630	E003	5	3740878	3740942	+	0.0004339822846455		-1.04709296363515	-1.54750213590658	
AT2G06025	E004	2	2348914	2348977	+	0.000491774134804		-1.00224171767711	-1.59340699034994	
AT2G28060	E007	2	11952027	11952042	-	0.0001676613311973	-1.26053281876504		-1.35437692567408	
AT1G77890+AT1G77910	E010	1	29293273	29293278	+	8.170091949002041e-10	-0.965755360179333	-1.34762720375165	-1.41285733771468	-1.51373165905852
AT2G32320	E019	2	13731768	13731956	+	0.0006829643022506	-1.75107033219901	-0.906245512494412		
AT1G34020	E011	1	12369236	12370014	+	0.0004135957754551	-1.59451823052306	-1.06766673785424		
AT1G13460	E002	1	4615979	4616059	+	0.0002431725909194	-1.11119064696458	-1.56657013180679		
AT2G06025	E007	2	2350119	2350201	+	1.54070631345851e-06	-1.24160154826572	-0.994419754425091	-1.82466556074167	
AT4G00700+AT4G00690+AT4G00695	E027	4	286200	288988	+	5.15740334293408e-07	-2.0263901702392	-1.24007011976262	-0.799606470666833	
AT3G52155	E007	3	19344562	19344647	+	1.28374274376969e-06	-1.54090695798502	-1.037995222567	-1.53534234728449	
AT2G25910	E004	2	11049623	11049625	-	9.16027782192747e-07	-1.43679019585811	-1.12311998142149	-1.61363950620543	
AT2G34410+AT2G08665	E008	2	14519614	14519647	+	5.74639216053978e-05			-1.36568028541597	-1.43174495772067
AT3G06480	E003	3	1986718	1986803	-	0.0002758654162694		-1.19861977262833	-1.6167342294169	
AT4G37010+AT4G37000	E010	4	17444878	17445030	+	0.0115272864246305	-2.79237834101378	-0.0652795504253554		
AT2G34410+AT2G08665	E007	2	14519575	14519613	+	7.72147081088875e-05			-1.24142840847864	-1.62180367513804
AT2G23140	E009	2	9848940	9849103	-	0.0001373455594741	-1.36077781810857	-1.53532468982701		
AT4G21585+AT4G21580	E016	4	11477987	11478101	+	4.46277539117562e-07	-1.13616828562438	-1.97503426961832	-1.23818702587347	
AT4G17310	E014	4	9686444	9686497	-	0.0008075068798031		-0.862241248103802	-2.04752785845617	
AT2G20510+AT2G20500	E001	2	8835120	8836017	-	0.0005377459736649	-1.94037624129556	-0.978922904535878		
AT1G15125+AT1G15120	E015	1	5205126	5205490	+	4.35661550281133e-05	-3.33861564767186	-0.396163305362478	-0.664716295689509	
AT4G21585+AT4G21580	E017	4	11478359	11478539	+	2.23714554704986e-07	-1.37359169136303	-2.12419018593563	-0.91081950506967	
AT3G25840	E016	3	9456874	9456929	-	0.0003081190133747	-1.80017070089509	-1.16512674705925		
AT5G37850	E003	5	15065480	15065512	+	3.14640068198644e-07	-1.46130664147777	-1.33183573785831	-1.68833544388239	
AT4G34265	E005	4	16402736	16402780	+	2.85181367120716e-07	-1.88637785731485	-1.35980759043711	-1.25769829113892	
AT2G15000	E007	2	6481828	6481870	-	3.17692310757532e-06		-0.861311418654483	-2.20508373827816	-1.45860207140652
AT3G07510	E005	3	2394568	2394573	-	1.85691127629207e-07	-1.39426066839369	-1.74640391054721	-1.52791112113632	
AT5G58140	E007	5	23524546	23524549	+	0.0001130384032556	-1.61113377054604	-1.5026118154064		
AT2G20440	E007	2	8811565	8811726	-	9.51988274327716e-05	-1.52710375556444	-1.64880512886532		
AT3G05640	E008	3	1642849	1642889	-	0.0001160751587663		-1.4930475388998	-1.70051783838704	
AT5G35330	E008	5	13525621	13525641	-	3.35075657245829e-10	-1.42662776725869	-1.27364326128694	-1.72965739981475	-2.10808526369752
AT4G21585+AT4G21580	E026	4	11479585	11479658	+	0.0001858753545515	-1.21252194642411	-2.0828505269294		
AT5G09230	E022	5	2873780	2873789	+	7.97293236233028e-05		-2.2906424277729		-1.00614933259807
AT1G47550	E019	1	17462225	17462227	+	6.79477743435833e-05		-1.69077436733167	-1.65014519434551	
AT4G21585+AT4G21580	E028	4	11479835	11480012	+	0.0001440742809184	-1.32930786353425	-2.01834907580775		
AT1G31550	E003	1	11295991	11295999	-	0.0002036740324386	-1.17144481958094		-2.22977354625937	
AT4G14710	E012	4	8426151	8426275	-	5.22080009346057e-05	-1.99110689885218		-1.41194658647874	
AT4G21585+AT4G21580	E023	4	11479114	11479206	+	1.96604981294282e-07	-1.3842583748829	-2.20270563234588		-1.58805780452269
AT4G21585+AT4G21580	E024	4	11479304	11479371	+	0.0001562353984118	-1.29439544913706	-2.20474743453413		
AT1G54390	E013	1	20306636	20306697	-	0.0001568267459042	-2.13065673427242	-1.37306380296656		
AT4G37010+AT4G37000	E011	4	17445136	17445238	+	0.0071978098105981	-3.46570936259249	-0.0666474202668912		
AT4G21585+AT4G21580	E020	4	11478817	11478872	+	0.0001196687619928	-1.41265902096878	-2.15064896558408		
AT4G21585+AT4G21580	E019	4	11478618	11478728	+	9.75203488027417e-05	-1.51546531776494	-2.06924264847146		
AT1G20060	E013	1	6952306	6952308	-	5.39320273785753e-05	-1.8074102262601	-1.78742356280231		
AT4G21585+AT4G21580	E021	4	11478946	11479029	+	9.3819302902183e-05	-1.530882143426	-2.06413566894128		
AT4G23910	E003	4	12426712	12426729	+	2.36056451207657e-07	-1.99238851552013	-1.40787298324806	-2.02648763833901	
AT5G01695+AT5G10280+AT5G10278	E013	5	3232562	3232568	+	0.0025421823073676		-0.554037306215839		-3.08012098373167
AT1G15125+AT1G15120	E014	1	5204758	5205049	+	0.0002742993203609	-3.06218211968179		-0.613193811999887	
AT4G33650	E015	4	16164960	16164962	+	5.39593860263562e-07	-1.10155198934242	-1.51381999556488		-2.95224466647224
AT2G04790	E008	2	1679887	1679909	+	8.10806239069577e-08	-1.99991861957788	-1.67999650502496	-1.9178142420131	
AT4G02430	E004	4	1069273	1069457	+	5.78232587556321e-05	-1.76928813854892	-2.00684683147726		
AT3G13120	E005	3	4220273	4220288	-	7.85026946546171e-07	-2.6598822722478	-1.15552719243374	-1.87463023139423	
AT5G10940	E012	5	3452076	3452084	-	0.0001085585273558	-1.46924799622441	-2.33072587751217		
AT3G21175	E005	3	7423329	7423334	+	0.000114046195715	-1.45319250528992	-2.36207489494481		
AT2G06025	E006	2	2350116	2350118	+	9.03139745746374e-08	-1.62018329782098	-1.75615769669577	-2.40915446352451	
AT1G49950	E010	1	18497084	18497128	-	9.63301870951078e-08	-2.65733562379785	-1.63972160089793	-1.61234338937945	
AT4G31870	E004	4	15410871	15410884	+	5.28942575761916e-05	-1.79757628973675	-2.21350412126878		
AT1G15125+AT1G15120	E013	1	5204495	5204675	+	0.0002766501283584	-3.40285613157694		-0.6103324049008	
AT3G19460	E011	3	6748905	6748909	+	7.77041204869315e-08	-1.80125246323364	-1.68972614005905	-2.60934471929284	
AT1G15125+AT1G15120	E017	1	5205565	5205960	+	0.0001775947526671	-3.34291565944628		-0.799920997599099	
AT4G03205	E006	4	1413844	1414037	+	1.23063378417402e-07	-1.64119266539086	-1.5783092052143	-3.00495172101625	
AT2G41640+AT2G41650	E008	2	17362891	17363788	+	9.389826298098291e-09	-3.72587318205593	0.319378510630752	-2.80720917342257	-2.3481261600515
AT4G00700+AT4G00690+AT4G00695	E028	4	289078	289575	+	0.0002520897193043	-3.089119981264	-1.22566993638915		
AT5G63190	E003	5	25345803	25345811	+	4.28533768893064e-08	-2.24560956207075	-1.84644045446305	-2.52196004878969	
AT3G01340	E003	3	128880	128891	-	2.3142782104392e-05	-2.36398168335444	-2.08887929728846		
AT3G05380	E003	3	1539729	1539763	+	0.0001345892643068		-1.43893178009346	-3.08713698024758	
AT1G53800	E008	1	20082696	20082705	+	1.47252692626674e-08	-2.87767393130038	-2.10368155094291	-1.86886461594398	
AT5G44290	E014	5	17843415	17843432	-	3.5652266137273e-05	-2.01256020314359	-2.56922254874767		
AT1G31850	E004	1	11430449	11430452	+	2.4530095293511e-05		-2.07724225498635	-2.51464301944248	
AT5G19280	E011	5	6492135	6492164	+	0.0001452113265157	-3.34391630827869	-1.40489635677441		
AT1G22300	E004	1	7879225	7879249	-	7.7631019332077e-05		-1.64561633842219		-3.13148294098456
AT1G10417	E006	1	3425067	3425306	-	0.0001550560430127		-1.37539291317206	-3.62566316952389	
AT1G48310	E003	1	17848946	17849017	-	0.0001871659767008	-3.70709562215303	-1.3172397406317		
AT4G19040	E009	4	10433202	10433216	-	1.40237403133407e-05		-2.27392570099272	-2.92289976471683	
AT1G19000+AT1G18990	E002	1	6559058	6560490	-	0.0001090518312437	-3.77920567212277	-1.52627554587238		
AT4G37553	E009	4	17648940	17649004	-	0.0001115350763874		-1.50986236111534		-3.80113849011107
AT1G10590	E005	1	3503370	3503373	-	3.3753083853959202e-09	-3.11281374358364	-2.41755064933472	-3.18572982581246	
AT2G41640+AT2G41650	E007	2	17362645	17362890	+	7.153427399716131e-09	-3.5611379207154		-2.68437153478895	-2.63771804494787
AT2G43500	E010	2	18062596	18062599	+	6.49568704870691e-09	-2.75146013190038	-2.7695032215396	-3.39284447717738	
AT3G14010	E015	3	4638933	4638938	+	4.766633075421811e-09	-2.88321940865744	-3.2397389472622	-3.42199803132216	
AT2G30480	E013	2	12988670	12988673	-	7.51499013626561e-05	-1.62868296819147			-4.84831592036883
AT3G14150	E018	3	4692927	4692930	-	7.01848615870816e-09	-5.01966677621348	-2.27940092080407	-2.80755471347002	
AT1G20060	E016	1	6952653	6952655	-	1.05450758444774e-05		-2.34358358521007	-5.19426516130988	
AT4G26630	E013	4	13435596	13435651	-	4.98229766938293e-10	-4.07356330342077	-4.54720875500305	-4.26012863842157	
AT1G01520+AT1G01510	E012	1	191138	191258	+	0.0007639756342426	0.669942573289972			-14.275765523698
AT3G13800	E006	3	4539066	4539069	+	0.002363795257936		-0.577800929327523		-14.3493755907259
AT3G09670	E003	3	2966514	2966520	+	1.07627790068654e-10		-3.60300281690229	-4.67550447045097	-14.7377834047525
AT2G36360	E019	2	15246850	15246857	-	5.49798584675184e-05	-14.0265502532483	-1.77921078490551		
AT2G21070	E002	2	9040863	9041166	+	0.0001891102506477	-15.6005831992892	-1.31573294855791		
AT5G25800	E012	5	8982082	8982087	-	1.13839122036781e-06	-12.081475386497	-5.73870049446862		
